"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"RT BICEPS FEM.,uV"	"LT VLO,uV"	"RT VLO,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
11.3353	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.35203	-13.4278	-12.97	-14.0383	-14.0382	-2.07413	983.741
11.3360	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.34586	-13.5802	-13.428	-14.343	-14.1905	-2.07489	984.804
11.3367	-0.267545	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.330002	0.395093	0	0.1945	0.15971	-5.34586	-13.7331	-12.6646	-14.4956	-13.7331	-2.07536	986.027
11.3373	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.34586	-13.5802	-12.3597	-14.0383	-13.7331	-2.0746	988.474
11.3380	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.34586	-13.8854	-12.97	-14.0383	-13.8854	-2.0746	989.826
11.3387	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.33969	-14.0383	-12.97	-14.1909	-14.1905	-2.07517	990.599
11.3393	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.431931	-0.0248122	0.0899309	-0.305166	-0.110684	-0.145465	-5.34586	-14.0383	-12.97	-13.8857	-14.4956	-2.07592	991.984
11.3400	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.34586	-14.343	-13.428	-14.0383	-14.6484	-2.07715	992.112
11.3407	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.464884	-5.33969	-14.4959	-13.5804	-15.1061	-14.8013	-2.07978	990.76
11.3413	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.464884	-5.33969	-14.0383	-12.97	-14.4956	-14.3433	-2.08035	991.984
11.3420	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	0.0899309	0	0.1945	0.15971	-5.33969	-13.1226	-12.3597	-13.8857	-13.7331	-2.07884	994.881
11.3427	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.464884	-5.33353	-13.1226	-12.8176	-14.0383	-13.7331	-2.07837	996.555
11.3433	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.33353	-13.4278	-12.8176	-14.0383	-13.7331	-2.07931	997.779
11.3440	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.330002	-0.215253	0	0.1945	-0.145465	-5.34586	-13.8854	-12.5121	-14.4956	-14.0382	-2.08053	998.52
11.3447	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.33969	-14.0383	-12.5121	-14.4956	-14.1905	-2.08129	999.614
11.3453	0.342811	0.156045	0.156851	0.442305	0.393871	0.151975	0.431931	0.280358	0.0899309	0	-0.110684	-0.145465	-5.33969	-13.8854	-13.1225	-14.0383	-14.1905	-2.08129	1000.52
11.3460	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.33353	-13.5802	-13.428	-14.0383	-14.0382	-2.08147	1001.29
11.3467	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.33969	-13.4278	-12.8176	-14.0383	-13.8854	-2.08232	1002.51
11.3473	-0.267545	-0.454311	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	-0.305166	-0.110684	-0.145465	-5.33353	-13.2749	-12.97	-14.4956	-14.3433	-2.0842	1003.12
11.3480	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.33353	-13.4278	-13.275	-14.1909	-14.4956	-2.08524	1003.41
11.3487	0.342811	0.461222	0.156851	0.442305	0.0887074	0.457157	0.431931	0.280358	0.0899309	0	0.1945	-0.145465	-5.32757	-13.4278	-13.275	-13.5804	-14.1905	-2.08552	1004.48
11.3493	0.0376331	0.156045	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.32757	-13.7331	-13.1225	-14.0383	-13.7331	-2.08627	1005.54
11.3500	0.342811	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.32757	-14.0383	-12.8176	-14.0383	-13.8854	-2.0874	1007.08
11.3507	0.342811	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.32757	-14.0383	-12.6646	-13.7331	-14.1905	-2.08769	1008.92
11.3513	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.32757	-14.343	-12.97	-14.343	-14.4956	-2.08825	1008.92
11.3520	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.32757	-14.4959	-13.7329	-14.8009	-14.9535	-2.09013	1008.31
11.3527	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.32757	-14.343	-13.275	-14.343	-14.4956	-2.09117	1009.66
11.3533	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.33353	-14.1907	-13.1225	-13.8857	-14.0382	-2.0906	1011.21
11.3540	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.32757	-14.0383	-13.428	-13.8857	-14.0382	-2.09032	1012.43
11.3547	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.32757	-14.4959	-13.5804	-14.6483	-14.3433	-2.09154	1013.17
11.3553	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	0.280358	0.0899309	0	-0.110684	0.15971	-5.32757	-14.8012	-13.275	-14.9535	-14.6484	-2.09305	1013.33
11.3560	0.342811	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	0.1945	-0.145465	-5.32757	-14.343	-12.97	-14.343	-14.4956	-2.09333	1014.39
11.3567	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.3214	-14.4959	-13.275	-14.343	-14.4956	-2.09409	1014.71
11.3573	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.464884	-5.31524	-14.9535	-13.8854	-15.1061	-14.8013	-2.09625	1013.33
11.3580	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.395093	0.305166	0.1945	0.15971	-5.31524	-14.0383	-13.5804	-14.0383	-14.0382	-2.09606	1014.55
11.3587	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	0.1945	-0.145465	-5.3214	-12.665	-12.6646	-12.9699	-13.2752	-2.09409	1017.61
11.3593	0.0376331	0.156045	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.3214	-13.1226	-12.2072	-13.8857	-13.7331	-2.09427	1019
11.3600	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.31524	-14.343	-12.8176	-14.343	-14.4956	-2.09578	1019.13
11.3607	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.3214	-15.1064	-14.0378	-14.8009	-14.9535	-2.09841	1017.29
11.3613	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.32757	-14.1907	-13.428	-14.343	-14.1905	-2.09879	1017.61
11.3620	0.0376331	0.156045	-0.148305	0.137128	0.0887074	-0.153192	0.126761	0.280358	0.0899309	0.305166	0.1945	0.15971	-5.3214	-13.5802	-12.0542	-13.5804	-13.5803	-2.09719	1021.12
11.3627	0.0376331	-0.149133	0.156851	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.3214	-13.8854	-12.2072	-13.8857	-13.8854	-2.097	1022.8
11.3633	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.32757	-13.8854	-13.1225	-14.0383	-14.1905	-2.09728	1023.25
11.3640	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.32757	-14.0383	-13.1225	-14.1909	-14.1905	-2.09794	1024.18
11.3647	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.32757	-13.8854	-12.6646	-14.343	-13.8854	-2.09879	1023.86
11.3653	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.32757	-13.2749	-12.8176	-14.1909	-13.8854	-2.09917	1023.57
11.3660	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.3214	-13.4278	-13.1225	-14.0383	-14.1905	-2.09898	1025.4
11.3667	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.3214	-13.5802	-12.6646	-14.343	-14.3433	-2.09926	1026.63
11.3673	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	0.1945	0.15971	-5.3214	-13.5802	-12.6646	-14.4956	-14.1905	-2.1002	1026.63
11.3680	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	0.280358	0.0899309	0	0.1945	0.15971	-5.3214	-13.8854	-13.1225	-14.4956	-14.3433	-2.10114	1027.08
11.3687	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.32757	-14.343	-13.275	-14.9535	-14.8013	-2.10312	1026.31
11.3693	0.0376331	-0.149133	-0.148305	-0.168049	-0.521641	-0.153192	-0.178432	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.33353	-14.0383	-13.1225	-14.6483	-14.6484	-2.10434	1025.85
11.3700	-0.267545	-0.149133	-0.453486	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-5.32757	-13.8854	-12.6646	-14.343	-14.3433	-2.10444	1025.85
11.3707	-0.267545	-0.149133	-0.453486	-0.168049	0.0887074	-0.153192	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.15971	-5.32757	-13.7331	-12.6646	-14.1909	-14.1905	-2.10481	1026.92
11.3713	-0.267545	-0.454311	-0.148305	-0.473226	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0	-0.110684	0.15971	-5.33353	-13.2749	-12.5121	-13.5804	-13.5803	-2.10321	1029.98
11.3720	-0.267545	-0.454311	-0.148305	-0.473226	-0.521641	-0.458374	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.464884	-5.32757	-13.5802	-12.6646	-13.8857	-13.7331	-2.10265	1031.33
11.3727	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.32757	-14.1907	-12.97	-14.343	-14.4956	-2.10312	1031.2
11.3733	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.458374	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.33353	-13.8854	-13.1225	-14.1909	-14.3433	-2.1034	1032.26
11.3740	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	-0.215253	-0.305166	-0.110684	-0.145465	-5.33353	-13.8854	-12.8176	-14.4956	-14.0382	-2.10368	1032.87
11.3747	0.342811	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-5.33353	-14.0383	-12.97	-14.1909	-14.1905	-2.10387	1033.65
11.3753	0.0376331	0.156045	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.33353	-14.343	-13.7329	-14.1909	-14.4956	-2.1034	1034.23
11.3760	-0.267545	-0.149133	0.156851	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.33353	-13.8854	-13.8854	-14.6483	-14.0382	-2.10359	1034.39
11.3767	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.431931	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.33969	-13.7331	-13.428	-14.4956	-14.0382	-2.10415	1035.45
11.3773	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.33969	-14.1907	-13.1225	-14.343	-14.4956	-2.10406	1036.83
11.3780	-0.267545	-0.149133	-0.453486	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.33969	-14.1907	-13.275	-14.343	-14.6484	-2.10387	1036.83
11.3787	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	0.151975	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.34586	-14.0383	-13.275	-14.4956	-14.4956	-2.1051	1035.93
11.3793	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.34586	-14.6483	-13.428	-15.1061	-14.4956	-2.10641	1035
11.3800	0.0376331	-0.149133	0.156851	-0.168049	-0.216478	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.34586	-14.6483	-13.7329	-15.1061	-14.3433	-2.10735	1034.39
11.3807	0.0376331	-0.149133	0.156851	-0.168049	-0.216478	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.35203	-13.8854	-12.97	-14.0383	-14.1905	-2.10707	1035.16
11.3813	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	-0.215253	0	-0.110684	-0.145465	-5.35799	-13.4278	-12.2072	-13.5804	-14.0382	-2.10604	1036.83
11.3820	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.35203	-13.8854	-12.97	-14.1909	-14.1905	-2.10613	1036.99
11.3827	-0.267545	0.156045	0.156851	0.137128	-0.216478	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.34586	-14.1907	-12.8176	-14.1909	-14.0382	-2.1066	1037.28
11.3833	0.0376331	0.156045	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.35203	-13.8854	-12.5121	-14.0383	-13.8854	-2.1066	1037.9
11.3840	0.0376331	-0.149133	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.35799	-13.2749	-12.97	-13.7331	-13.7331	-2.10632	1038.35
11.3847	0.0376331	0.156045	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.35799	-13.1226	-12.5121	-13.4278	-13.7331	-2.10538	1039.89
11.3853	0.0376331	0.156045	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.36415	-13.7331	-12.2072	-13.7331	-14.0382	-2.10491	1041.41
11.3860	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.35799	-13.5802	-12.97	-13.8857	-14.1905	-2.10463	1041.86
11.3867	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.36415	-13.1226	-13.275	-14.0383	-13.8854	-2.10491	1041.73
11.3873	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.36415	-13.4278	-12.6646	-14.4956	-13.2752	-2.10519	1041.73
11.3880	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.36415	-13.4278	-12.6646	-14.4956	-13.8854	-2.1051	1042.47
11.3887	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	-0.305166	-0.415845	-0.145465	-5.37032	-13.5802	-13.1225	-14.4956	-14.6484	-2.10585	1042.79
11.3893	-0.267545	-0.149133	0.156851	-0.168049	-0.216478	0.151975	0.126761	-0.0248122	-0.215253	-0.305166	-0.110684	-0.145465	-5.37032	-14.0383	-12.6646	-14.6483	-14.4956	-2.10613	1043.24
11.3900	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	-0.215253	0	0.1945	-0.145465	-5.37032	-13.8854	-12.2072	-14.0383	-13.8854	-2.10538	1044.3
11.3907	-0.267545	-0.454311	-0.453486	-0.473226	-0.216478	-0.458374	-0.483602	-0.330002	-0.215253	0	-0.110684	-0.145465	-5.37032	-14.4959	-13.1225	-14.4956	-14.3433	-2.10632	1043.4
11.3913	-0.572704	-0.149133	-0.453486	-0.168049	-0.216478	-0.458374	-0.483602	-0.330002	0.0899309	0	-0.110684	-0.145465	-5.36415	-15.1064	-13.8854	-15.2588	-14.9535	-2.10848	1041.12
11.3920	-0.267545	0.156045	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-5.36415	-13.7331	-13.1225	-14.0383	-14.1905	-2.10754	1042.63
11.3927	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.37032	-13.2749	-12.5121	-13.4278	-13.5803	-2.10566	1045.69
11.3933	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.37032	-14.1907	-12.97	-14.0383	-14.3433	-2.10585	1045.98
11.3940	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.37032	-13.7331	-13.428	-13.8857	-14.6484	-2.10519	1045.98
11.3947	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.37628	-13.5802	-13.5804	-13.8857	-14.3433	-2.10444	1046.59
11.3953	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.37628	-14.1907	-13.7329	-14.1909	-14.3433	-2.10538	1046.3
11.3960	-0.267545	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-5.37628	-14.343	-13.275	-14.4956	-14.4956	-2.10641	1045.69
11.3967	-0.572704	-0.454311	-0.453486	-0.473226	-0.521641	-0.458374	-0.178432	-0.330002	-0.215253	0	-0.110684	-0.145465	-5.38245	-14.6483	-12.97	-14.8009	-14.3433	-2.1066	1045.37
11.3973	-0.267545	-0.149133	0.156851	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.38245	-14.1907	-12.97	-14.0383	-13.8854	-2.10613	1046.14
11.3980	0.0376331	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.37628	-13.5802	-12.6646	-13.7331	-13.7331	-2.10538	1047.81
11.3987	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.330002	0.0899309	0	0.1945	0.15971	-5.37628	-14.0383	-12.2072	-14.343	-13.8854	-2.10491	1048.59
11.3993	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	-0.305166	-0.110684	-0.145465	-5.38245	-14.343	-12.8176	-14.1909	-14.1905	-2.10444	1048.75
11.4000	0.0376331	0.156045	0.156851	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.38245	-14.1907	-13.428	-13.7331	-14.6484	-2.10415	1049.2
11.4007	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-5.37628	-14.0383	-13.5804	-14.0383	-14.4956	-2.10434	1049.49
11.4013	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0	-0.110684	0.15971	-5.37628	-13.2749	-13.428	-14.1909	-14.1905	-2.10434	1049.49
11.4020	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	-0.110684	-0.145465	-5.38245	-13.1226	-12.97	-14.343	-13.8854	-2.10406	1049.65
11.4027	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.38861	-14.343	-13.275	-14.8009	-14.6484	-2.10566	1048.75
11.4033	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.431931	-0.0248122	0.0899309	0	0.1945	-0.145465	-5.38861	-14.4959	-13.7329	-14.8009	-14.8013	-2.10764	1047.07
11.4040	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.38861	-12.9702	-12.6646	-13.4278	-13.5803	-2.10604	1048.59
11.4047	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	0.151975	-0.178432	-0.0248122	-0.215253	0	-0.110684	-0.145465	-5.39457	-12.665	-12.5121	-12.9699	-13.428	-2.10434	1050.87
11.4053	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.38861	-13.5802	-12.97	-13.7331	-14.1905	-2.1051	1050.71
11.4060	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.38861	-13.7331	-12.6646	-14.0383	-14.1905	-2.10538	1050.87
11.4067	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.38245	-13.5802	-12.6646	-14.343	-14.3433	-2.10538	1051.19
11.4073	-0.267545	-0.454311	-0.148305	-0.168049	-0.216478	-0.458374	0.126761	-0.330002	0.0899309	0	0.1945	0.15971	-5.38245	-13.8854	-13.428	-14.6483	-14.3433	-2.1066	1050.58
11.4080	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.431931	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.38861	-14.1907	-13.5804	-14.343	-14.3433	-2.10754	1049.81
11.4087	0.342811	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	-0.215253	0	-0.110684	-0.145465	-5.38861	-13.5802	-12.8176	-13.8857	-13.8854	-2.10688	1051.19
11.4093	0.342811	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.38245	-13.2749	-12.5121	-14.0383	-13.7331	-2.10613	1053
11.4100	0.342811	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.38861	-13.8854	-12.8176	-14.6483	-14.1905	-2.10735	1052.38
11.4107	0.0376331	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-5.38861	-13.5802	-12.97	-14.4956	-13.8854	-2.10801	1052.09
11.4113	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.38861	-13.1226	-13.428	-14.343	-13.7331	-2.10764	1052.71
11.4120	-0.267545	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0	0.1945	0.15971	-5.38861	-13.5802	-13.1225	-14.4956	-13.8854	-2.10801	1053.32
11.4127	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-5.38861	-14.1907	-12.3597	-14.4956	-13.8854	-2.1083	1054.09
11.4133	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	0.1945	0.15971	-5.38861	-14.4959	-13.1225	-14.6483	-14.3433	-2.10811	1054.09
11.4140	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	-0.215253	0	-0.110684	-0.145465	-5.38861	-14.343	-13.5804	-13.7331	-14.6484	-2.1083	1053.61
11.4147	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-5.38245	-14.343	-13.275	-13.4278	-14.4956	-2.10933	1053.16
11.4153	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0	0.1945	0.15971	-5.38245	-14.1907	-13.1225	-14.1909	-14.0382	-2.10952	1053.16
11.4160	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-5.38245	-13.7331	-13.1225	-14.343	-14.3433	-2.10933	1052.87
11.4167	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	0.0899309	0	0.1945	0.15971	-5.37628	-14.343	-13.5804	-14.4956	-14.8013	-2.11074	1051.48
