Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
6.355	67.583	0.28856
6.4103	67.64	0.28934
6.4655	67.642	0.28926
6.5208	67.712	0.2891
6.576	67.784	0.28875
6.6313	67.855	0.28863
6.6866	67.973	0.28815
6.7418	68.058	0.28731
6.7971	68.11	0.28718
6.8523	68.149	0.2867
6.9076	68.235	0.2863
6.9629	68.303	0.28649
7.0181	68.261	0.28706
7.0734	68.313	0.28704
7.1286	68.224	0.28637
7.1839	68.219	0.28538
7.2392	68.254	0.28583
7.2944	68.284	0.28576
7.3497	68.361	0.28563
7.405	68.452	0.28532
7.4602	68.471	0.28526
7.5155	68.532	0.28508
7.5707	68.608	0.28439
7.626	68.666	0.28432
7.6813	68.761	0.28445
7.7365	68.813	0.28434
7.7918	68.877	0.28367
7.847	68.967	0.28387
7.9023	68.987	0.28386
7.9576	69.018	0.28348
8.0128	69.054	0.28362
8.0681	69.068	0.28359
8.1233	69.183	0.28355
8.1786	69.23	0.2832
8.2339	69.283	0.28359
8.2891	69.263	0.28351
8.3444	69.316	0.28333
8.3996	69.374	0.2835
8.4549	69.394	0.28368
8.5102	69.438	0.28364
8.5654	69.527	0.28324
8.6207	69.559	0.28317
8.676	69.598	0.28328
8.7312	69.579	0.28339
8.7865	69.639	0.28316
8.8417	69.724	0.28257
8.897	69.731	0.28286
8.9523	69.773	0.28251
9.0075	69.768	0.28296
9.0628	69.867	0.28272
9.118	69.877	0.28285
9.1733	69.895	0.28271
9.2286	69.879	0.28346
9.2838	69.938	0.28304
9.3391	70.002	0.28246
9.3943	70.047	0.28255
9.4496	70.065	0.28258
9.5049	70.094	0.28236
9.5601	70.115	0.28183
9.6154	70.107	0.28189
9.6706	70.174	0.28212
9.7259	70.166	0.28193
9.7812	70.223	0.28207
9.8364	70.294	0.28111
9.8917	70.269	0.28182
9.9469	70.374	0.28107
10.002	70.352	0.2814
10.057	70.376	0.28108
10.113	70.414	0.28145
10.168	70.436	0.28101
10.223	70.406	0.28154
10.279	70.429	0.28088
10.334	70.418	0.28157
10.389	70.496	0.28016
10.444	70.529	0.2808
10.5	70.549	0.28053
10.555	70.589	0.28125
10.61	70.653	0.28126
10.665	70.659	0.28131
10.721	70.616	0.28141
10.776	70.634	0.2808
10.831	70.679	0.27973
10.886	70.689	0.28023
10.942	70.631	0.28009
10.997	70.744	0.27958
11.052	70.748	0.28019
11.107	70.776	0.27958
11.163	70.801	0.27876
11.218	70.805	0.27855
11.273	70.846	0.2786
11.328	70.895	0.27855
11.384	70.878	0.27872
11.439	70.928	0.27852
11.494	70.963	0.27849
11.55	71.002	0.27848
11.605	71.034	0.27837
11.66	71.036	0.27749
11.715	71.035	0.27746
11.771	71.062	0.27738
11.826	71.061	0.27709
11.881	71.07	0.2771
11.936	71.076	0.27648
11.992	71.125	0.27723
12.047	71.181	0.27704
12.102	71.149	0.27809
12.157	71.18	0.27804
12.213	71.179	0.27781
12.268	71.204	0.27747
12.323	71.212	0.2771
12.378	71.244	0.27759
12.434	71.314	0.27716
12.489	71.301	0.27697
12.544	71.289	0.27703
12.599	71.342	0.27686
12.655	71.327	0.2768
12.71	71.304	0.27668
12.765	71.345	0.27665
12.821	71.385	0.27625
12.876	71.381	0.27678
12.931	71.383	0.27711
12.986	71.382	0.2763
13.042	71.328	0.27675
13.097	71.337	0.27634
13.152	71.326	0.27571
13.207	71.352	0.27527
13.263	71.359	0.27526
13.318	71.34	0.27567
13.373	71.42	0.27476
13.428	71.355	0.2751
13.484	71.39	0.27437
13.539	71.389	0.27405
13.594	71.392	0.27422
13.649	71.397	0.27359
13.705	71.383	0.27412
13.76	71.43	0.27349
13.815	71.329	0.27328
13.87	71.364	0.27295
13.926	71.392	0.27321
13.981	71.407	0.27266
14.036	71.399	0.27306
14.092	71.451	0.27237
14.147	71.428	0.27239
14.202	71.463	0.27195
14.257	71.493	0.27145
14.313	71.48	0.27104
14.368	71.435	0.27155
14.423	71.425	0.27147
14.478	71.434	0.27117
14.534	71.43	0.27082
14.589	71.498	0.27098
14.644	71.473	0.27069
14.699	71.521	0.27083
14.755	71.522	0.27039
14.81	71.513	0.27053
14.865	71.475	0.27006
14.92	71.487	0.27008
14.976	71.479	0.27019
15.031	71.514	0.26985
15.086	71.533	0.27018
15.141	71.575	0.27036
15.197	71.553	0.27018
15.252	71.489	0.27057
15.307	71.481	0.26974
15.363	71.457	0.26978
15.418	71.457	0.26972
15.473	71.489	0.26974
15.528	71.502	0.27012
15.584	71.462	0.26997
15.639	71.461	0.27049
15.694	71.458	0.26981
15.749	71.527	0.26968
15.805	71.433	0.27061
15.86	71.463	0.27031
15.915	71.528	0.26997
15.97	71.512	0.26949
16.026	71.493	0.26996
16.081	71.472	0.26959
16.136	71.48	0.26962
16.191	71.437	0.26896
16.247	71.421	0.2698
16.302	71.499	0.26867
16.357	71.436	0.26961
16.412	71.4	0.26967
16.468	71.432	0.26957
16.523	71.392	0.2694
16.578	71.394	0.26969
16.634	71.411	0.26942
16.689	71.384	0.26961
16.744	71.363	0.26894
16.799	71.393	0.26925
16.855	71.338	0.26962
16.91	71.285	0.26952
16.965	71.316	0.26927
17.02	71.276	0.26958
17.076	71.262	0.26966
17.131	71.263	0.26965
17.186	71.259	0.26995
17.241	71.294	0.27002
17.297	71.254	0.27016
17.352	71.237	0.26966
17.407	71.251	0.26936
17.462	71.22	0.26966
17.518	71.232	0.26886
17.573	71.196	0.26934
17.628	71.185	0.26876
17.683	71.147	0.26903
17.739	71.099	0.26824
17.794	71.143	0.26882
17.849	71.081	0.26884
17.905	71.099	0.2685
17.96	71.053	0.2686
18.015	71.039	0.26845
18.07	71.06	0.26863
18.126	71.005	0.26833
18.181	70.953	0.26828
18.236	70.904	0.26839
18.291	70.916	0.26861
18.347	70.851	0.26877
18.402	70.783	0.26928
18.457	70.841	0.26976
18.512	70.733	0.26981
18.568	70.753	0.26962
18.623	70.654	0.27013
18.678	70.642	0.2701
18.733	70.609	0.2698
18.789	70.541	0.26984
18.844	70.539	0.26988
18.899	70.481	0.26985
18.954	70.483	0.27001
19.01	70.43	0.27012
19.065	70.481	0.27036
19.12	70.437	0.27056
19.176	70.407	0.26969
19.231	70.344	0.27051
19.286	70.337	0.26954
19.341	70.3	0.26971
19.397	70.28	0.26976
19.452	70.24	0.26974
19.507	70.269	0.26922
19.562	70.25	0.26946
19.618	70.248	0.26907
19.673	70.237	0.26928
19.728	70.218	0.26855
19.783	70.119	0.26891
19.839	70.079	0.26922
19.894	70.123	0.26829
19.949	70.029	0.26875
20.004	69.96	0.26839
20.06	69.921	0.2687
20.115	69.865	0.26897
20.17	69.86	0.26899
20.225	69.762	0.26884
20.281	69.756	0.26881
20.336	69.721	0.26854
20.391	69.677	0.2683
20.447	69.613	0.26833
20.502	69.541	0.26876
20.557	69.522	0.26875
20.612	69.508	0.26797
20.668	69.483	0.2677
20.723	69.421	0.26712
20.778	69.357	0.2672
20.833	69.322	0.2675
20.889	69.301	0.26759
20.944	69.307	0.2667
20.999	69.284	0.26708
21.054	69.286	0.26611
21.11	69.252	0.26631
21.165	69.178	0.26569
21.22	69.149	0.26528
21.275	69.104	0.26537
21.331	69.002	0.26604
21.386	68.94	0.26635
21.441	68.925	0.2658
21.496	68.846	0.26561
21.552	68.801	0.26631
21.607	68.708	0.26583
21.662	68.652	0.26525
21.718	68.713	0.26439
