Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
17.479	69.421	0.36483	72.057	0.35092	17.479	48.141	0.51583	46.628	0.54009
17.536	69.238	0.36659	71.865	0.35263	17.536	48.081	0.51608	46.57	0.54039
17.593	69.17	0.36723	71.796	0.35323	17.593	48.032	0.51679	46.522	0.54116
17.65	69.158	0.36696	71.787	0.35295	17.65	48.021	0.51761	46.51	0.54203
17.707	69.143	0.3671	71.773	0.35308	17.707	47.908	0.51811	46.4	0.54263
17.764	69.027	0.36744	71.655	0.35339	17.764	47.839	0.52045	46.334	0.54503
17.821	69.066	0.36709	71.698	0.35304	17.821	47.886	0.51928	46.375	0.54388
17.877	69.026	0.3674	71.66	0.35331	17.877	47.836	0.52058	46.328	0.54524
17.934	68.988	0.36711	71.622	0.35301	17.934	47.844	0.52058	46.335	0.54523
17.991	68.849	0.36827	71.478	0.35413	17.991	47.726	0.52155	46.219	0.54631
18.048	68.764	0.36829	71.392	0.35413	18.048	47.703	0.52206	46.195	0.54684
18.105	68.752	0.36814	71.382	0.35397	18.105	47.658	0.52279	46.151	0.54761
18.162	68.721	0.36849	71.351	0.35432	18.162	47.573	0.5231	46.068	0.54798
18.219	68.714	0.36782	71.348	0.35366	18.219	47.586	0.52166	46.076	0.54656
18.276	68.491	0.3679	71.119	0.35371	18.276	47.476	0.52414	45.972	0.54909
18.333	68.606	0.3668	71.242	0.35263	18.333	47.43	0.52546	45.926	0.55048
18.39	68.545	0.36699	71.18	0.35279	18.39	47.359	0.52662	45.855	0.55169
18.447	68.481	0.36738	71.116	0.35316	18.447	47.278	0.52797	45.776	0.55315
18.504	68.49	0.36761	71.127	0.35338	18.504	47.239	0.52833	45.737	0.55354
18.561	68.438	0.36795	71.076	0.3537	18.561	47.137	0.52965	45.638	0.55495
18.618	68.373	0.36784	71.007	0.35357	18.618	47.204	0.52929	45.703	0.55449
18.675	68.381	0.36813	71.015	0.35385	18.675	47.257	0.52715	45.752	0.55231
18.731	68.258	0.36858	70.888	0.35429	18.731	47.176	0.5265	45.671	0.55169
18.788	68.236	0.36697	70.87	0.35269	18.788	47.17	0.52762	45.662	0.55281
18.845	68.185	0.36631	70.818	0.35202	18.845	47.122	0.52863	45.616	0.55383
18.902	68.003	0.36748	70.628	0.35316	18.902	47.016	0.52967	45.511	0.55497
18.959	67.987	0.36688	70.613	0.35254	18.959	47.004	0.53093	45.499	0.55625
19.016	67.895	0.36759	70.52	0.35321	19.016	46.954	0.53132	45.449	0.55673
19.073	67.79	0.36839	70.412	0.35399	19.073	46.808	0.53271	45.307	0.55823
19.13	67.772	0.36836	70.394	0.35394	19.13	46.783	0.53335	45.284	0.55887
19.187	67.802	0.36777	70.427	0.35335	19.187	46.818	0.53374	45.315	0.55927
19.244	67.799	0.36809	70.425	0.35366	19.244	46.78	0.53373	45.278	0.55927
19.301	67.736	0.36812	70.363	0.35366	19.301	46.839	0.53403	45.333	0.55958
19.358	67.642	0.36917	70.264	0.35469	19.358	46.77	0.53381	45.266	0.5594
19.415	67.591	0.36889	70.213	0.3544	19.415	46.743	0.53416	45.239	0.55978
19.472	67.533	0.3691	70.154	0.35459	19.472	46.746	0.5344	45.239	0.56004
19.529	67.54	0.36931	70.166	0.35479	19.529	46.746	0.5341	45.238	0.55977
19.586	67.457	0.36967	70.08	0.35515	19.586	46.659	0.53515	45.154	0.56085
19.642	67.491	0.3689	70.119	0.35437	19.642	46.65	0.53598	45.145	0.56169
19.699	67.444	0.36881	70.07	0.35426	19.699	46.71	0.53746	45.204	0.56316
19.756	67.379	0.36979	70.002	0.35521	19.756	46.598	0.53828	45.096	0.56406
19.813	67.404	0.36917	70.031	0.35458	19.813	46.613	0.53923	45.109	0.56501
19.87	67.449	0.36962	70.079	0.35502	19.87	46.593	0.53922	45.09	0.56504
19.927	67.508	0.36926	70.142	0.35467	19.927	46.565	0.53925	45.062	0.56508
19.984	67.259	0.37038	69.881	0.35574	19.984	46.488	0.54005	44.986	0.56594
20.041	67.22	0.36988	69.843	0.35523	20.041	46.452	0.54052	44.95	0.56643
20.098	67.179	0.36999	69.801	0.35531	20.098	46.48	0.54124	44.977	0.56714
20.155	67.108	0.37066	69.727	0.35596	20.155	46.457	0.54072	44.952	0.56665
20.212	67.02	0.37109	69.638	0.35638	20.212	46.356	0.54069	44.854	0.56672
20.269	66.934	0.3708	69.551	0.35607	20.269	46.312	0.54168	44.811	0.56772
20.326	66.879	0.3706	69.496	0.35585	20.326	46.309	0.5426	44.808	0.56866
20.383	66.775	0.37094	69.388	0.35614	20.383	46.329	0.54409	44.827	0.57014
20.44	66.749	0.37217	69.361	0.35735	20.44	46.27	0.54407	44.77	0.5702
20.496	66.758	0.37206	69.372	0.35725	20.496	46.19	0.54337	44.692	0.56958
20.553	66.653	0.3721	69.265	0.35727	20.553	46.157	0.54332	44.659	0.56953
20.61	66.727	0.37134	69.345	0.35653	20.61	46.154	0.5428	44.654	0.56901
20.667	66.735	0.37087	69.357	0.35606	20.667	46.115	0.54348	44.616	0.56973
20.724	66.699	0.37056	69.32	0.35575	20.724	46.114	0.54368	44.615	0.56993
20.781	66.637	0.3706	69.256	0.35576	20.781	46.115	0.54295	44.615	0.56919
20.838	66.534	0.3709	69.15	0.35606	20.838	46.098	0.54171	44.6	0.56793
20.895	66.341	0.37127	68.949	0.35639	20.895	46.061	0.54218	44.562	0.56842
20.952	66.413	0.37106	69.026	0.35619	20.952	46.018	0.54217	44.521	0.56844
21.009	66.361	0.37089	68.974	0.35603	21.009	46.015	0.54148	44.515	0.56777
21.066	66.3	0.37092	68.913	0.35605	21.066	45.917	0.54269	44.42	0.56903
21.123	66.335	0.37036	68.953	0.35549	21.123	45.905	0.54244	44.406	0.56882
21.18	66.158	0.3712	68.77	0.35629	21.18	45.855	0.54242	44.356	0.56881
21.237	66.098	0.37086	68.71	0.35593	21.237	45.82	0.54284	44.321	0.56925
21.294	66.074	0.37102	68.686	0.35608	21.294	45.75	0.54356	44.252	0.57003
21.35	65.955	0.37151	68.562	0.35653	21.35	45.709	0.545	44.211	0.57152
21.407	65.936	0.37145	68.545	0.35643	21.407	45.728	0.54605	44.229	0.57258
21.464	65.928	0.37264	68.537	0.35759	21.464	45.642	0.54658	44.145	0.57324
21.521	65.717	0.37334	68.317	0.35825	21.521	45.628	0.54581	44.129	0.57245
21.578	65.635	0.37355	68.23	0.35844	21.578	45.605	0.54463	44.103	0.57123
21.635	65.587	0.37389	68.183	0.35875	21.635	45.544	0.54518	44.042	0.57186
21.692	65.599	0.37396	68.197	0.35883	21.692	45.496	0.54499	43.994	0.57171
21.749	65.583	0.37369	68.182	0.35854	21.749	45.509	0.54686	44.007	0.57362
21.806	65.537	0.37383	68.136	0.35866	21.806	45.448	0.54644	43.946	0.57329
21.863	65.396	0.3746	67.989	0.3594	21.863	45.365	0.54519	43.863	0.57206
21.92	65.363	0.37405	67.958	0.35883	21.92	45.335	0.54544	43.831	0.57231
21.977	65.232	0.375	67.822	0.35974	21.977	45.246	0.5457	43.746	0.57264
