Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
12.71	64.446	0.21614
12.765	64.41	0.2162
12.821	64.405	0.21548
12.876	64.408	0.21544
12.931	64.397	0.21543
12.986	64.324	0.21479
13.042	64.247	0.21506
13.097	64.32	0.21555
13.152	64.243	0.21569
13.207	64.186	0.2153
13.263	64.185	0.2153
13.318	64.167	0.21535
13.373	64.13	0.21583
13.428	64.138	0.21563
13.484	64.054	0.21519
13.539	63.986	0.2152
13.594	63.978	0.21594
13.649	64.012	0.21607
13.705	63.955	0.21647
13.76	63.919	0.21686
13.815	63.882	0.21749
13.87	63.903	0.21716
13.926	63.849	0.21723
13.981	63.824	0.21734
14.036	63.775	0.21763
14.092	63.782	0.21738
14.147	63.813	0.21805
14.202	63.754	0.21844
14.257	63.74	0.21902
14.313	63.663	0.21935
14.368	63.629	0.21999
14.423	63.578	0.22009
14.478	63.537	0.21987
14.534	63.554	0.21983
14.589	63.477	0.21979
14.644	63.427	0.21994
14.699	63.476	0.22024
14.755	63.455	0.21965
14.81	63.392	0.2184
14.865	63.325	0.21941
14.92	63.282	0.21948
14.976	63.29	0.22061
15.031	63.237	0.2211
15.086	63.196	0.22015
15.141	63.135	0.22106
15.197	63.124	0.22005
15.252	63.019	0.22026
15.307	63.015	0.21887
15.363	62.9	0.21949
15.418	62.943	0.22131
15.473	62.897	0.2212
15.528	62.844	0.22063
15.584	62.799	0.22061
15.639	62.72	0.22074
15.694	62.743	0.22225
15.749	62.792	0.22295
15.805	62.801	0.22291
15.86	62.7	0.22269
15.915	62.751	0.22278
15.97	62.702	0.22358
16.026	62.754	0.22318
16.081	62.692	0.22315
16.136	62.644	0.22328
16.191	62.562	0.22303
16.247	62.557	0.22365
16.302	62.562	0.22429
16.357	62.552	0.2242
16.412	62.533	0.22482
16.468	62.522	0.22562
16.523	62.525	0.2256
16.578	62.466	0.22532
16.634	62.428	0.22546
16.689	62.359	0.22659
16.744	62.269	0.22747
16.799	62.318	0.22828
16.855	62.288	0.22891
16.91	62.383	0.22849
16.965	62.377	0.22913
17.02	62.287	0.22788
17.076	62.28	0.22836
17.131	62.194	0.22935
17.186	62.202	0.22903
17.241	62.203	0.22873
17.297	62.167	0.22929
17.352	62.121	0.23063
17.407	62.068	0.23082
17.462	62.046	0.23124
17.518	62.084	0.23145
17.573	61.931	0.2326
17.628	61.939	0.23299
17.683	61.9	0.23308
17.739	61.971	0.23176
17.794	61.896	0.23208
17.849	61.886	0.23164
17.905	61.81	0.23214
17.96	61.835	0.23365
18.015	61.719	0.23345
18.07	61.688	0.23362
18.126	61.65	0.23276
18.181	61.597	0.23329
18.236	61.594	0.2338
18.291	61.519	0.23398
18.347	61.435	0.23359
18.402	61.489	0.23355
18.457	61.367	0.23432
18.512	61.414	0.23422
18.568	61.392	0.235
18.623	61.265	0.23496
18.678	61.286	0.23493
18.733	61.337	0.23493
18.789	61.232	0.23538
18.844	61.197	0.2367
18.899	61.275	0.23674
18.954	61.185	0.23659
19.01	61.151	0.23632
19.065	61.08	0.23731
19.12	61.13	0.23797
19.176	61.029	0.23825
19.231	61.033	0.23874
19.286	60.986	0.23905
19.341	60.986	0.23937
19.397	60.942	0.24008
19.452	60.995	0.24005
19.507	60.861	0.24084
19.562	60.855	0.24028
19.618	60.841	0.24026
19.673	60.78	0.24032
19.728	60.827	0.24019
19.783	60.695	0.24105
19.839	60.695	0.24077
19.894	60.616	0.24069
19.949	60.638	0.24188
20.004	60.592	0.24202
20.06	60.476	0.24172
20.115	60.456	0.24234
20.17	60.445	0.24244
20.225	60.387	0.2431
20.281	60.377	0.24263
20.336	60.338	0.24246
20.391	60.3	0.24314
20.447	60.247	0.24281
20.502	60.216	0.24279
20.557	60.161	0.2429
20.612	60.17	0.24143
20.668	60.125	0.24233
20.723	60.092	0.24174
20.778	60.05	0.242
20.833	60.043	0.24203
20.889	59.99	0.24392
20.944	59.992	0.24285
20.999	59.878	0.24198
21.054	59.849	0.24133
21.11	59.878	0.24235
21.165	59.943	0.24325
21.22	59.75	0.24215
21.275	59.705	0.2432
21.331	59.669	0.24273
21.386	59.652	0.24222
21.441	59.54	0.24119
21.496	59.497	0.24149
21.552	59.443	0.24042
21.607	59.48	0.24107
21.662	59.436	0.24122
21.718	59.388	0.24167
21.773	59.378	0.24073
21.828	59.334	0.24104
21.883	59.284	0.24131
21.939	59.228	0.24084
21.994	59.198	0.24154
