Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
15.892	59.779	0.25884	59.058	0.26824	15.892	28.516	0.43914	27.079	0.46388
15.944	59.744	0.25873	59.022	0.26813	15.944	28.504	0.43973	27.067	0.4645
15.996	59.738	0.25785	59.014	0.26724	15.996	28.489	0.4408	27.052	0.46564
16.048	59.74	0.25769	59.014	0.26708	16.048	28.482	0.44089	27.044	0.46575
16.1	59.683	0.25896	58.959	0.2684	16.1	28.428	0.44065	26.992	0.46549
16.152	59.7	0.25984	58.975	0.26928	16.152	28.426	0.44082	26.989	0.46575
16.204	59.642	0.25819	58.916	0.26762	16.204	28.411	0.4431	26.976	0.46812
16.256	59.627	0.25962	58.902	0.26906	16.256	28.368	0.44108	26.931	0.46608
16.307	59.575	0.25898	58.848	0.26843	16.307	28.34	0.44214	26.905	0.46717
16.359	59.534	0.25778	58.806	0.26722	16.359	28.349	0.44384	26.913	0.46891
16.411	59.479	0.2573	58.751	0.26675	16.411	28.391	0.44586	26.955	0.47095
16.463	59.51	0.25966	58.783	0.26914	16.463	28.333	0.44324	26.897	0.46838
16.515	59.584	0.25973	58.855	0.26919	16.515	28.356	0.44258	26.918	0.46775
16.567	59.612	0.25797	58.88	0.26744	16.567	28.398	0.44443	26.959	0.46956
16.619	59.616	0.2587	58.885	0.26818	16.619	28.356	0.44373	26.917	0.46889
16.671	59.642	0.25896	58.91	0.26844	16.671	28.355	0.44211	26.914	0.46728
16.723	59.611	0.25901	58.878	0.26849	16.723	28.33	0.44155	26.889	0.46673
16.775	59.61	0.25874	58.875	0.26821	16.775	28.305	0.44182	26.864	0.46702
16.827	59.603	0.25832	58.867	0.26779	16.827	28.281	0.44288	26.841	0.46814
16.879	59.592	0.25829	58.855	0.26776	16.879	28.219	0.44335	26.779	0.46871
16.931	59.537	0.25832	58.8	0.26781	16.931	28.194	0.44434	26.754	0.46975
16.983	59.537	0.25847	58.799	0.26795	16.983	28.178	0.44514	26.74	0.47058
17.035	59.526	0.25778	58.786	0.26724	17.035	28.141	0.44497	26.702	0.47045
17.086	59.499	0.25745	58.759	0.26691	17.086	28.089	0.44562	26.651	0.4712
17.138	59.418	0.25593	58.678	0.26539	17.138	28.09	0.44811	26.654	0.47372
17.19	59.463	0.25687	58.722	0.26632	17.19	28.058	0.44641	26.621	0.47204
17.242	59.382	0.25638	58.64	0.26584	17.242	27.983	0.45002	26.549	0.47584
17.294	59.362	0.25675	58.619	0.26621	17.294	27.968	0.4508	26.533	0.4767
17.346	59.333	0.25622	58.589	0.26568	17.346	27.952	0.45127	26.517	0.4772
17.398	59.315	0.25733	58.57	0.26681	17.398	27.871	0.45044	26.437	0.47644
17.45	59.29	0.25701	58.544	0.26649	17.45	27.868	0.45207	26.434	0.47817
17.502	59.255	0.25568	58.507	0.26516	17.502	27.82	0.45267	26.387	0.4788
17.554	59.241	0.25719	58.494	0.26668	17.554	27.768	0.45235	26.335	0.47855
17.606	59.225	0.25584	58.476	0.26533	17.606	27.783	0.45459	26.35	0.48088
17.658	59.165	0.25533	58.416	0.26483	17.658	27.744	0.456	26.313	0.48233
17.71	59.172	0.25628	58.422	0.26578	17.71	27.703	0.45529	26.271	0.4817
17.762	59.094	0.25593	58.343	0.26543	17.762	27.635	0.4572	26.207	0.48373
17.814	59.109	0.25605	58.357	0.26556	17.814	27.609	0.45697	26.179	0.48355
17.865	59.089	0.25576	58.335	0.26525	17.865	27.58	0.45742	26.151	0.48408
17.917	59.049	0.25485	58.295	0.26434	17.917	27.532	0.45909	26.105	0.48583
17.969	58.977	0.25431	58.222	0.2638	17.969	27.479	0.46098	26.052	0.48783
18.021	58.934	0.25359	58.178	0.2631	18.021	27.519	0.46333	26.092	0.4902
18.073	58.935	0.25368	58.179	0.26319	18.073	27.512	0.46329	26.086	0.49019
18.125	58.927	0.25442	58.17	0.26393	18.125	27.465	0.46181	26.038	0.48873
18.177	58.865	0.25409	58.108	0.26362	18.177	27.462	0.46326	26.035	0.49022
18.229	58.823	0.25384	58.066	0.26338	18.229	27.4	0.46417	25.976	0.49122
18.281	58.824	0.25451	58.066	0.26404	18.281	27.393	0.46429	25.969	0.49136
18.333	58.801	0.25341	58.042	0.26294	18.333	27.385	0.46528	25.962	0.49237
18.385	58.772	0.25318	58.012	0.26272	18.385	27.379	0.46694	25.956	0.49414
18.437	58.728	0.25348	57.967	0.26302	18.437	27.345	0.46789	25.922	0.49516
18.489	58.753	0.2536	57.991	0.26315	18.489	27.334	0.46708	25.911	0.49436
18.541	58.698	0.25276	57.935	0.26231	18.541	27.323	0.46988	25.902	0.49727
18.593	58.695	0.2532	57.93	0.26277	18.593	27.294	0.4697	25.872	0.49714
18.645	58.646	0.25201	57.881	0.26158	18.645	27.302	0.47104	25.881	0.49848
18.696	58.591	0.2532	57.826	0.26277	18.696	27.286	0.47167	25.866	0.49919
18.748	58.595	0.25198	57.829	0.26157	18.748	27.278	0.47465	25.859	0.50224
18.8	58.546	0.25291	57.781	0.26253	18.8	27.242	0.47458	25.824	0.5022
18.852	58.547	0.25459	57.782	0.26423	18.852	27.265	0.47349	25.846	0.50111
18.904	58.548	0.25432	57.782	0.26396	18.904	27.271	0.4748	25.851	0.50248
18.956	58.524	0.25368	57.757	0.26333	18.956	27.266	0.47562	25.847	0.50329
19.008	58.475	0.25546	57.709	0.26514	19.008	27.217	0.47576	25.8	0.50353
19.06	58.44	0.25557	57.674	0.26526	19.06	27.222	0.47696	25.806	0.50478
19.112	58.45	0.25502	57.682	0.26469	19.112	27.171	0.47744	25.755	0.50535
19.164	58.356	0.25328	57.587	0.26298	19.164	27.168	0.48033	25.754	0.50826
19.216	58.397	0.25569	57.629	0.2654	19.216	27.161	0.47785	25.746	0.5058
19.268	58.39	0.2548	57.619	0.26449	19.268	27.156	0.47925	25.741	0.50727
19.32	58.327	0.25377	57.555	0.26347	19.32	27.06	0.48144	25.648	0.50958
19.372	58.334	0.25554	57.562	0.26523	19.372	27.061	0.47832	25.647	0.50643
19.424	58.278	0.25393	57.505	0.26362	19.424	27.116	0.48078	25.701	0.50887
19.475	58.251	0.25359	57.477	0.2633	19.475	27.063	0.48365	25.652	0.5119
19.527	58.269	0.25525	57.495	0.26497	19.527	27.012	0.4821	25.601	0.51042
19.579	58.189	0.25432	57.415	0.26404	19.579	27.018	0.48518	25.608	0.51357
19.631	58.111	0.25359	57.336	0.26333	19.631	26.953	0.48799	25.547	0.51656
19.683	58.161	0.25537	57.386	0.26512	19.683	26.915	0.4872	25.509	0.51583
19.735	58.108	0.25433	57.331	0.26409	19.735	26.941	0.49089	25.536	0.51961
19.787	58.066	0.25497	57.29	0.26475	19.787	26.91	0.4905	25.506	0.51925
19.839	58.066	0.25624	57.289	0.26602	19.839	26.872	0.4898	25.468	0.51861
19.891	58.036	0.25465	57.258	0.26442	19.891	26.849	0.49225	25.447	0.52117
19.943	58.001	0.2546	57.222	0.26439	19.943	26.853	0.49151	25.45	0.52037
19.995	57.993	0.25579	57.213	0.26559	19.995	26.824	0.49098	25.421	0.5199
20.047	57.959	0.25603	57.179	0.26583	20.047	26.811	0.49221	25.409	0.52121
20.099	57.891	0.25439	57.11	0.2642	20.099	26.836	0.49319	25.433	0.52214
20.151	57.891	0.25585	57.111	0.26568	20.151	26.773	0.49193	25.371	0.52093
20.203	57.902	0.25551	57.121	0.26535	20.203	26.85	0.49276	25.446	0.52168
20.254	57.888	0.25591	57.107	0.26576	20.254	26.896	0.49289	25.492	0.52178
20.306	57.829	0.25612	57.049	0.26598	20.306	26.932	0.49377	25.528	0.52266
20.358	57.872	0.25552	57.092	0.26539	20.358	26.88	0.49337	25.477	0.52225
