Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	52.265	0.32354	51.129	0.30001	16.965	29.163	0.66903	31.096	0.66385
17.02	52.253	0.32351	51.116	0.29999	17.02	29.116	0.66895	31.046	0.66377
17.076	52.242	0.32321	51.107	0.2997	17.076	29.106	0.66785	31.036	0.66268
17.131	52.278	0.3227	51.142	0.29922	17.131	29.118	0.667	31.049	0.66184
17.186	52.252	0.32221	51.117	0.29876	17.186	29.103	0.66725	31.032	0.66209
17.241	52.28	0.32184	51.144	0.29843	17.241	29.117	0.6673	31.048	0.66213
17.297	52.279	0.32158	51.144	0.29819	17.297	29.115	0.66698	31.045	0.66182
17.352	52.308	0.32117	51.172	0.29781	17.352	29.108	0.66685	31.037	0.66169
17.407	52.302	0.32083	51.169	0.2975	17.407	29.148	0.66542	31.081	0.66027
17.462	52.235	0.32116	51.103	0.2978	17.462	29.17	0.66606	31.103	0.66091
17.518	52.303	0.32067	51.169	0.29737	17.518	29.162	0.66509	31.096	0.65993
17.573	52.291	0.32061	51.158	0.2973	17.573	29.147	0.66396	31.08	0.65881
17.628	52.229	0.321	51.099	0.29768	17.628	29.128	0.66414	31.06	0.65899
17.683	52.238	0.32093	51.11	0.29763	17.683	29.093	0.66484	31.022	0.65968
17.739	52.217	0.32103	51.089	0.29773	17.739	29.069	0.6655	30.997	0.66033
17.794	52.26	0.32091	51.129	0.29764	17.794	29.072	0.66519	31	0.66002
17.849	52.269	0.32024	51.137	0.297	17.849	29.067	0.66566	30.994	0.66049
17.905	52.29	0.32015	51.158	0.29693	17.905	29.08	0.66499	31.008	0.65982
17.96	52.256	0.32072	51.126	0.29747	17.96	29.076	0.66454	31.005	0.65937
18.015	52.229	0.32087	51.1	0.29762	18.015	29.074	0.66432	31.002	0.65915
18.07	52.225	0.32056	51.096	0.29732	18.07	29.086	0.66471	31.015	0.65954
18.126	52.199	0.32071	51.071	0.29747	18.126	29.07	0.66484	30.999	0.65967
18.181	52.18	0.32125	51.052	0.29799	18.181	29.057	0.66415	30.985	0.65897
18.236	52.164	0.32109	51.036	0.29785	18.236	29.057	0.66367	30.984	0.65849
18.291	52.135	0.32117	51.009	0.29792	18.291	29.069	0.6638	30.997	0.65862
18.347	52.089	0.32153	50.964	0.29825	18.347	29.088	0.66449	31.018	0.65931
18.402	52.058	0.32162	50.934	0.29834	18.402	29.11	0.66472	31.04	0.65954
18.457	52.061	0.32134	50.938	0.29807	18.457	29.101	0.66416	31.031	0.65898
18.512	52.016	0.32117	50.895	0.29789	18.512	29.091	0.66377	31.021	0.65859
18.568	51.998	0.3215	50.878	0.2982	18.568	29.095	0.66201	31.024	0.65684
18.623	51.95	0.32106	50.832	0.29777	18.623	29.104	0.66222	31.035	0.65704
18.678	51.963	0.32006	50.844	0.29682	18.678	29.091	0.66391	31.02	0.65873
18.733	51.966	0.31999	50.848	0.29676	18.733	29.104	0.66361	31.034	0.65842
18.789	51.931	0.32026	50.817	0.297	18.789	29.15	0.66329	31.082	0.6581
18.844	51.863	0.32074	50.752	0.29743	18.844	29.176	0.66383	31.11	0.65864
18.899	51.83	0.32037	50.722	0.29706	18.899	29.185	0.6624	31.12	0.65721
18.954	51.826	0.32046	50.72	0.29714	18.954	29.175	0.66132	31.109	0.65613
19.01	51.776	0.32066	50.672	0.29731	19.01	29.144	0.66125	31.077	0.65606
19.065	51.765	0.32089	50.662	0.29754	19.065	29.146	0.66008	31.08	0.65488
19.12	51.719	0.32076	50.618	0.29741	19.12	29.098	0.65838	31.029	0.65319
19.176	51.721	0.31975	50.622	0.29644	19.176	29.058	0.65843	30.986	0.65323
19.231	51.745	0.31968	50.646	0.29638	19.231	29.078	0.65691	31.008	0.65172
19.286	51.698	0.31994	50.602	0.29662	19.286	29.058	0.65572	30.987	0.65053
19.341	51.69	0.31998	50.596	0.29665	19.341	29.066	0.65438	30.996	0.64921
19.397	51.609	0.3209	50.52	0.2975	19.397	29.087	0.65229	31.02	0.64712
19.452	51.532	0.32121	50.447	0.29779	19.452	29.065	0.65123	30.997	0.64607
19.507	51.511	0.32162	50.427	0.29819	19.507	29.078	0.64905	31.011	0.64391
19.562	51.464	0.3218	50.381	0.29836	19.562	29.081	0.64737	31.015	0.64225
19.618	51.47	0.32182	50.389	0.29839	19.618	29.084	0.6453	31.019	0.64018
19.673	51.463	0.32175	50.382	0.29832	19.673	29.05	0.64256	30.983	0.63745
19.728	51.446	0.32154	50.365	0.29811	19.728	28.998	0.63955	30.928	0.63445
19.783	51.436	0.32121	50.357	0.29778	19.783	28.998	0.63684	30.928	0.63175
19.839	51.44	0.32161	50.361	0.29816	19.839	28.956	0.63584	30.885	0.63076
19.894	51.4	0.32267	50.321	0.29918	19.894	28.921	0.63488	30.848	0.62979
19.949	51.377	0.32271	50.3	0.29921	19.949	28.921	0.63567	30.847	0.63058
20.004	51.372	0.323	50.297	0.29948	20.004	28.911	0.63773	30.837	0.63262
20.06	51.301	0.32325	50.229	0.29971	20.06	28.885	0.63745	30.809	0.63234
20.115	51.237	0.32354	50.168	0.29997	20.115	28.901	0.63614	30.827	0.63104
20.17	51.231	0.32323	50.165	0.29966	20.17	28.847	0.63589	30.77	0.63078
20.225	51.214	0.32289	50.148	0.29933	20.225	28.819	0.63557	30.741	0.63046
20.281	51.211	0.32267	50.147	0.29912	20.281	28.81	0.6335	30.731	0.6284
20.336	51.205	0.32243	50.142	0.29889	20.336	28.818	0.63097	30.74	0.62588
20.391	51.189	0.32231	50.126	0.29878	20.391	28.786	0.62967	30.706	0.62458
20.447	51.202	0.32226	50.141	0.29874	20.447	28.704	0.62766	30.62	0.62257
20.502	51.175	0.32255	50.115	0.29903	20.502	28.658	0.62714	30.571	0.62205
20.557	51.162	0.32185	50.104	0.29834	20.557	28.684	0.6256	30.599	0.62052
20.612	51.18	0.32202	50.124	0.29851	20.612	28.671	0.62458	30.585	0.61949
20.668	51.139	0.32236	50.085	0.29884	20.668	28.667	0.62406	30.581	0.61898
20.723	51.147	0.3224	50.095	0.29888	20.723	28.675	0.62365	30.59	0.61856
20.778	51.124	0.3225	50.076	0.29897	20.778	28.677	0.62264	30.592	0.61755
20.833	51.086	0.32278	50.041	0.29922	20.833	28.664	0.62294	30.578	0.61785
20.889	51.062	0.32301	50.019	0.29945	20.889	28.617	0.62245	30.529	0.61735
20.944	51.056	0.3229	50.016	0.29931	20.944	28.643	0.62203	30.557	0.61693
20.999	50.966	0.32324	49.931	0.29961	20.999	28.664	0.62142	30.579	0.61632
21.054	50.934	0.32375	49.902	0.30008	21.054	28.702	0.62038	30.621	0.6153
21.11	50.846	0.32429	49.819	0.30055	21.11	28.718	0.6191	30.637	0.61402
21.165	50.779	0.32547	49.757	0.30165	21.165	28.699	0.61804	30.618	0.61295
21.22	50.741	0.32626	49.721	0.30242	21.22	28.696	0.617	30.615	0.61191
21.275	50.724	0.32571	49.706	0.30187	21.275	28.647	0.61738	30.563	0.61228
21.331	50.643	0.32649	49.629	0.30261	21.331	28.612	0.61692	30.526	0.61182
21.386	50.644	0.32611	49.633	0.30221	21.386	28.616	0.61857	30.531	0.61345
21.441	50.614	0.32659	49.606	0.30267	21.441	28.606	0.61749	30.52	0.61236
21.496	50.548	0.32679	49.546	0.30283	21.496	28.631	0.61637	30.547	0.61125
21.552	50.507	0.32707	49.51	0.30308	21.552	28.671	0.6152	30.59	0.6101
21.607	50.444	0.32737	49.451	0.30335	21.607	28.675	0.61462	30.595	0.60952
