Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	56.963	0.23774	61.333	0.23944	16.965	33.373	0.57569	35.011	0.59611
17.02	56.958	0.23732	61.328	0.23902	17.02	33.351	0.57607	34.988	0.59653
17.076	56.948	0.23758	61.317	0.23928	17.076	33.353	0.57564	34.989	0.59607
17.131	56.875	0.23775	61.238	0.23945	17.131	33.346	0.57564	34.981	0.59609
17.186	56.898	0.23761	61.263	0.23931	17.186	33.302	0.57671	34.934	0.59719
17.241	56.9	0.23754	61.265	0.23925	17.241	33.281	0.57605	34.912	0.59653
17.297	56.907	0.23715	61.272	0.23886	17.297	33.301	0.57574	34.933	0.5962
17.352	56.85	0.23708	61.211	0.23879	17.352	33.321	0.575	34.953	0.59543
17.407	56.783	0.23742	61.138	0.23913	17.407	33.305	0.57536	34.936	0.59581
17.462	56.729	0.23779	61.08	0.2395	17.462	33.286	0.57498	34.916	0.59546
17.518	56.68	0.23777	61.026	0.23948	17.518	33.276	0.57572	34.905	0.59621
17.573	56.688	0.23781	61.035	0.23952	17.573	33.281	0.57566	34.91	0.59616
17.628	56.628	0.23773	60.971	0.23944	17.628	33.271	0.5765	34.901	0.59703
17.683	56.564	0.23785	60.901	0.23956	17.683	33.295	0.57691	34.926	0.59746
17.739	56.518	0.23783	60.852	0.23954	17.739	33.284	0.5772	34.914	0.59777
17.794	56.546	0.23756	60.882	0.23927	17.794	33.301	0.57657	34.932	0.59714
17.849	56.517	0.23775	60.85	0.23946	17.849	33.334	0.57582	34.968	0.59633
17.905	56.494	0.23784	60.826	0.23955	17.905	33.319	0.57626	34.952	0.5968
17.96	56.509	0.23816	60.841	0.23987	17.96	33.326	0.57603	34.961	0.59658
18.015	56.502	0.23837	60.834	0.24009	18.015	33.325	0.57535	34.959	0.59589
18.07	56.469	0.23855	60.798	0.24027	18.07	33.343	0.57485	34.977	0.59537
18.126	56.456	0.23866	60.784	0.24037	18.126	33.335	0.57474	34.968	0.59527
18.181	56.408	0.23868	60.732	0.2404	18.181	33.285	0.57587	34.915	0.59645
18.236	56.415	0.23852	60.74	0.24024	18.236	33.272	0.57626	34.901	0.59686
18.291	56.385	0.23856	60.707	0.24028	18.291	33.256	0.57627	34.884	0.59687
18.347	56.354	0.23812	60.674	0.23984	18.347	33.249	0.57652	34.876	0.59711
18.402	56.343	0.23829	60.662	0.24001	18.402	33.231	0.57612	34.856	0.5967
18.457	56.314	0.23808	60.631	0.2398	18.457	33.222	0.57586	34.846	0.59644
18.512	56.31	0.23798	60.626	0.2397	18.512	33.217	0.57635	34.841	0.59693
18.568	56.304	0.23788	60.619	0.2396	18.568	33.214	0.57682	34.838	0.59742
18.623	56.284	0.23804	60.598	0.23976	18.623	33.209	0.57695	34.833	0.59756
18.678	56.302	0.23727	60.617	0.23898	18.678	33.192	0.57702	34.813	0.59762
18.733	56.301	0.23711	60.616	0.23883	18.733	33.231	0.57653	34.854	0.59709
18.789	56.259	0.23804	60.57	0.23976	18.789	33.251	0.57576	34.876	0.5963
18.844	56.241	0.23832	60.551	0.24004	18.844	33.235	0.57576	34.859	0.59632
18.899	56.22	0.23832	60.528	0.24004	18.899	33.206	0.57701	34.829	0.59761
18.954	56.255	0.23789	60.566	0.23961	18.954	33.191	0.57737	34.812	0.59799
19.01	56.243	0.23746	60.553	0.23918	19.01	33.178	0.57738	34.797	0.59801
19.065	56.214	0.23774	60.522	0.23946	19.065	33.182	0.57676	34.8	0.59738
19.12	56.211	0.23751	60.519	0.23924	19.12	33.18	0.57663	34.797	0.59724
19.176	56.179	0.23781	60.484	0.23953	19.176	33.211	0.57635	34.831	0.59693
19.231	56.159	0.23817	60.462	0.2399	19.231	33.234	0.57555	34.855	0.59611
19.286	56.135	0.23874	60.436	0.24047	19.286	33.248	0.57479	34.869	0.59533
19.341	56.106	0.23921	60.405	0.24094	19.341	33.282	0.57403	34.905	0.59453
19.397	56.123	0.23963	60.424	0.24136	19.397	33.254	0.57423	34.875	0.59478
19.452	56.077	0.23995	60.374	0.24168	19.452	33.182	0.57515	34.797	0.59577
19.507	56.081	0.23966	60.378	0.2414	19.507	33.134	0.57618	34.744	0.59686
19.562	56.044	0.23979	60.338	0.24152	19.562	33.094	0.57657	34.702	0.59728
19.618	56.017	0.23929	60.309	0.24103	19.618	33.139	0.57599	34.748	0.59664
19.673	55.988	0.2395	60.277	0.24124	19.673	33.136	0.57488	34.744	0.59552
19.728	55.963	0.23923	60.251	0.24096	19.728	33.183	0.57352	34.793	0.5941
19.783	55.887	0.23943	60.169	0.24117	19.783	33.147	0.57437	34.755	0.59498
19.839	55.852	0.2395	60.131	0.24124	19.839	33.122	0.57422	34.727	0.59482
19.894	55.871	0.23944	60.151	0.24118	19.894	33.114	0.57293	34.718	0.59352
19.949	55.845	0.23963	60.123	0.24137	19.949	33.103	0.57235	34.706	0.59292
20.004	55.839	0.23983	60.116	0.24157	20.004	33.139	0.56997	34.743	0.59047
20.06	55.829	0.23973	60.105	0.24147	20.06	33.17	0.56798	34.776	0.58843
20.115	55.783	0.24026	60.055	0.242	20.115	33.159	0.56612	34.765	0.58652
20.17	55.744	0.24105	60.014	0.24279	20.17	33.155	0.5646	34.76	0.585
20.225	55.711	0.24167	59.978	0.24342	20.225	33.141	0.56349	34.745	0.5839
20.281	55.706	0.24233	59.973	0.24407	20.281	33.162	0.56165	34.767	0.58201
20.336	55.684	0.24317	59.949	0.24491	20.336	33.13	0.55977	34.732	0.58014
20.391	55.626	0.24353	59.887	0.24528	20.391	33.105	0.55902	34.704	0.57938
20.447	55.673	0.2436	59.937	0.24535	20.447	33.074	0.55786	34.67	0.57825
20.502	55.592	0.2435	59.85	0.24524	20.502	33.05	0.55828	34.643	0.57868
20.557	55.575	0.24392	59.831	0.24566	20.557	33.082	0.55727	34.676	0.57765
20.612	55.521	0.24417	59.773	0.24592	20.612	33.06	0.55638	34.653	0.57676
20.668	55.542	0.24421	59.796	0.24595	20.668	33.081	0.55628	34.676	0.57666
20.723	55.427	0.24428	59.672	0.24603	20.723	33.023	0.5574	34.615	0.57783
20.778	55.455	0.24457	59.702	0.24632	20.778	32.992	0.5572	34.579	0.57764
20.833	55.451	0.24421	59.697	0.24596	20.833	32.989	0.55682	34.577	0.57725
20.889	55.404	0.2442	59.647	0.24595	20.889	32.963	0.55676	34.549	0.57721
20.944	55.36	0.24446	59.599	0.24622	20.944	32.954	0.55735	34.537	0.57782
20.999	55.358	0.24519	59.597	0.24695	20.999	32.948	0.55757	34.529	0.57808
21.054	55.312	0.2456	59.547	0.24736	21.054	32.956	0.55714	34.538	0.57766
21.11	55.283	0.24593	59.516	0.24769	21.11	32.93	0.55758	34.51	0.57816
21.165	55.265	0.24557	59.496	0.24734	21.165	32.944	0.55713	34.522	0.5777
21.22	55.154	0.2464	59.376	0.24817	21.22	32.961	0.55695	34.54	0.57749
21.275	55.054	0.24621	59.268	0.24798	21.275	32.916	0.55914	34.493	0.57972
21.331	55.124	0.2463	59.344	0.24808	21.331	32.869	0.55944	34.442	0.58009
21.386	55.147	0.24598	59.369	0.24776	21.386	32.82	0.55901	34.388	0.57972
21.441	55.042	0.24538	59.255	0.24716	21.441	32.86	0.55922	34.43	0.5799
21.496	55.018	0.24616	59.229	0.24794	21.496	32.874	0.55883	34.444	0.5795
21.552	54.976	0.24606	59.184	0.24784	21.552	32.865	0.5578	34.433	0.57843
21.607	54.877	0.24646	59.077	0.24824	21.607	32.874	0.55825	34.442	0.57886
21.662	54.85	0.24646	59.047	0.24824	21.662	32.848	0.55914	34.415	0.5798
21.718	54.849	0.2463	59.047	0.24808	21.718	32.79	0.55976	34.353	0.58048
