Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
5.4708	67.633	0.15759
5.5261	67.608	0.15716
5.5813	67.583	0.15666
5.6366	67.556	0.15615
5.6919	67.543	0.15567
5.7471	67.535	0.1553
5.8024	67.502	0.15514
5.8576	67.505	0.15491
5.9129	67.514	0.15458
5.9682	67.489	0.1538
6.0234	67.493	0.1537
6.0787	67.513	0.15368
6.134	67.506	0.1538
6.1892	67.483	0.1536
6.2445	67.481	0.15277
6.2997	67.503	0.15279
6.355	67.475	0.15267
6.4103	67.449	0.1524
6.4655	67.451	0.15182
6.5208	67.467	0.15187
6.576	67.463	0.1518
6.6313	67.468	0.15174
6.6866	67.477	0.15164
6.7418	67.439	0.15131
6.7971	67.433	0.1511
6.8523	67.433	0.15064
6.9076	67.415	0.15047
6.9629	67.424	0.14974
7.0181	67.4	0.14997
7.0734	67.38	0.14954
7.1286	67.358	0.14896
7.1839	67.377	0.14906
7.2392	67.378	0.14909
7.2944	67.356	0.14841
7.3497	67.334	0.14805
7.405	67.343	0.14785
7.4602	67.334	0.14765
7.5155	67.339	0.14764
7.5707	67.345	0.14765
7.626	67.353	0.14753
7.6813	67.376	0.14735
7.7365	67.363	0.14703
7.7918	67.406	0.14682
7.847	67.425	0.14684
7.9023	67.426	0.14666
7.9576	67.448	0.14709
8.0128	67.401	0.14753
8.0681	67.383	0.14728
8.1233	67.422	0.14707
8.1786	67.475	0.1471
8.2339	67.461	0.14827
8.2891	67.469	0.14781
8.3444	67.491	0.14756
8.3996	67.51	0.14796
8.4549	67.501	0.14767
8.5102	67.525	0.1474
8.5654	67.556	0.14737
8.6207	67.57	0.14747
8.676	67.538	0.14713
8.7312	67.527	0.14629
8.7865	67.596	0.14619
8.8417	67.585	0.14645
8.897	67.582	0.14654
8.9523	67.514	0.14617
9.0075	67.53	0.14555
9.0628	67.51	0.14555
9.118	67.555	0.14564
9.1733	67.577	0.14561
9.2286	67.564	0.14611
9.2838	67.553	0.14617
9.3391	67.547	0.1456
9.3943	67.564	0.14548
9.4496	67.543	0.14571
9.5049	67.523	0.14537
9.5601	67.542	0.14554
9.6154	67.558	0.146
9.6706	67.552	0.14633
9.7259	67.491	0.14589
9.7812	67.503	0.14548
9.8364	67.561	0.14515
9.8917	67.613	0.14496
9.9469	67.59	0.14572
10.002	67.573	0.14579
10.057	67.602	0.14526
10.113	67.615	0.14516
10.168	67.639	0.1452
10.223	67.653	0.14484
10.279	67.64	0.14514
10.334	67.613	0.1449
10.389	67.594	0.14447
10.444	67.637	0.14482
10.5	67.635	0.1446
10.555	67.585	0.14474
10.61	67.617	0.14431
10.665	67.628	0.14403
10.721	67.648	0.14411
10.776	67.652	0.14447
10.831	67.639	0.14479
10.886	67.618	0.14454
10.942	67.627	0.14467
10.997	67.615	0.1443
11.052	67.617	0.14406
11.107	67.635	0.14438
11.163	67.624	0.14464
11.218	67.635	0.14434
11.273	67.642	0.14452
11.328	67.641	0.14453
11.384	67.592	0.14436
11.439	67.568	0.1438
11.494	67.622	0.14404
11.55	67.638	0.14419
11.605	67.602	0.14433
11.66	67.612	0.14406
11.715	67.665	0.14395
11.771	67.663	0.14411
11.826	67.682	0.14403
11.881	67.712	0.14408
11.936	67.742	0.14412
11.992	67.741	0.14419
12.047	67.726	0.14405
12.102	67.732	0.14393
12.157	67.702	0.1439
12.213	67.642	0.14353
12.268	67.591	0.14326
12.323	67.633	0.14303
12.378	67.639	0.14351
12.434	67.631	0.14349
12.489	67.609	0.14353
12.544	67.63	0.14375
12.599	67.628	0.14355
12.655	67.6	0.14348
12.71	67.541	0.14356
12.765	67.533	0.14355
12.821	67.525	0.14352
12.876	67.533	0.14355
12.931	67.512	0.14356
12.986	67.453	0.14363
13.042	67.407	0.14379
13.097	67.407	0.14324
13.152	67.422	0.14339
13.207	67.433	0.14318
13.263	67.381	0.14355
13.318	67.387	0.1438
13.373	67.405	0.14342
13.428	67.422	0.1437
13.484	67.431	0.14401
13.539	67.45	0.14372
13.594	67.415	0.14403
13.649	67.431	0.14373
13.705	67.386	0.14391
13.76	67.413	0.14392
13.815	67.402	0.14388
13.87	67.388	0.14392
13.926	67.388	0.14367
13.981	67.421	0.14372
14.036	67.433	0.14402
14.092	67.404	0.14389
14.147	67.378	0.1436
14.202	67.394	0.14339
14.257	67.36	0.14331
14.313	67.366	0.14318
14.368	67.357	0.14396
14.423	67.35	0.14353
14.478	67.331	0.14357
14.534	67.329	0.14366
14.589	67.345	0.14375
14.644	67.362	0.14371
14.699	67.335	0.14351
14.755	67.342	0.14407
14.81	67.339	0.14386
14.865	67.339	0.14361
14.92	67.323	0.14385
14.976	67.35	0.14421
15.031	67.356	0.14409
15.086	67.339	0.14448
15.141	67.375	0.14425
15.197	67.358	0.14407
15.252	67.356	0.14404
15.307	67.379	0.14431
15.363	67.4	0.1438
15.418	67.35	0.14411
15.473	67.351	0.14419
15.528	67.381	0.14402
15.584	67.459	0.14444
15.639	67.465	0.14505
15.694	67.471	0.14501
15.749	67.476	0.14527
15.805	67.456	0.14517
15.86	67.436	0.14536
15.915	67.435	0.14542
15.97	67.422	0.14547
16.026	67.362	0.14533
16.081	67.356	0.1451
16.136	67.398	0.145
16.191	67.398	0.14491
16.247	67.282	0.1451
16.302	67.272	0.14472
16.357	67.209	0.14469
16.412	67.224	0.14458
16.468	67.209	0.14461
16.523	67.158	0.1444
16.578	67.147	0.14418
16.634	67.179	0.14399
16.689	67.199	0.14432
16.744	67.203	0.14463
16.799	67.231	0.14444
16.855	67.231	0.14394
16.91	67.241	0.14385
16.965	67.244	0.14428
17.02	67.215	0.14423
17.076	67.194	0.14429
17.131	67.205	0.14367
17.186	67.211	0.1435
17.241	67.254	0.14422
17.297	67.271	0.14446
17.352	67.262	0.14417
17.407	67.287	0.1448
17.462	67.347	0.1451
17.518	67.439	0.14461
17.573	67.375	0.14494
17.628	67.397	0.14502
17.683	67.363	0.14557
17.739	67.431	0.14477
17.794	67.406	0.14506
17.849	67.422	0.14542
17.905	67.444	0.14525
17.96	67.477	0.14557
18.015	67.526	0.14621
18.07	67.553	0.14674
18.126	67.6	0.14662
18.181	67.586	0.1459
18.236	67.578	0.14581
18.291	67.553	0.14574
18.347	67.559	0.14579
18.402	67.573	0.14528
18.457	67.563	0.14445
18.512	67.559	0.14444
18.568	67.556	0.14401
18.623	67.555	0.14383
18.678	67.578	0.14454
18.733	67.634	0.14511
18.789	67.6	0.14543
18.844	67.614	0.14513
18.899	67.602	0.1448
18.954	67.581	0.14502
19.01	67.611	0.14495
19.065	67.617	0.14508
19.12	67.643	0.14527
19.176	67.618	0.14509
19.231	67.649	0.14619
19.286	67.588	0.14679
19.341	67.58	0.14698
19.397	67.579	0.14686
19.452	67.676	0.14622
19.507	67.651	0.14575
19.562	67.683	0.14556
19.618	67.694	0.14614
19.673	67.686	0.14632
19.728	67.706	0.14702
19.783	67.688	0.14721
19.839	67.707	0.14711
19.894	67.678	0.1473
19.949	67.681	0.14769
20.004	67.698	0.1479
20.06	67.716	0.14808
20.115	67.711	0.14862
20.17	67.722	0.14945
20.225	67.737	0.14982
20.281	67.763	0.15023
20.336	67.806	0.15033
20.391	67.879	0.15051
20.447	67.882	0.15076
20.502	67.901	0.15052
20.557	67.919	0.15088
20.612	67.941	0.15103
20.668	67.954	0.15061
20.723	67.951	0.15035
20.778	67.879	0.15111
20.833	67.875	0.15201
20.889	67.884	0.15172
20.944	67.898	0.1518
20.999	67.911	0.15165
21.054	67.857	0.15222
21.11	67.897	0.15317
21.165	67.884	0.15356
21.22	67.894	0.15294
21.275	67.915	0.15327
21.331	67.948	0.15311
21.386	68.02	0.1524
21.441	68.069	0.15191
21.496	68.113	0.15189
21.552	68.117	0.15159
21.607	68.104	0.15162
21.662	68.115	0.15119
21.718	68.165	0.15063
21.773	68.219	0.15075
