Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
8.1791	73.426	0.27248
8.2343	73.46	0.27263
8.2896	73.467	0.2732
8.3448	73.478	0.27305
8.4001	73.498	0.27318
8.4554	73.531	0.27341
8.5106	73.556	0.27324
8.5659	73.539	0.27329
8.6212	73.625	0.27311
8.6764	73.629	0.27372
8.7317	73.672	0.27354
8.787	73.656	0.27342
8.8422	73.697	0.27404
8.8975	73.691	0.27408
8.9527	73.75	0.27365
9.008	73.771	0.27388
9.0633	73.777	0.27365
9.1185	73.771	0.27317
9.1738	73.783	0.27261
9.2291	73.81	0.27237
9.2843	73.895	0.27212
9.3396	73.888	0.27286
9.3949	73.915	0.27306
9.4501	73.911	0.2734
9.5054	73.955	0.27347
9.5607	73.978	0.27387
9.6159	74	0.2737
9.6712	74.023	0.27403
9.7264	74.08	0.27368
9.7817	74.09	0.27382
9.837	74.117	0.27379
9.8922	74.092	0.27467
9.9475	74.136	0.27567
10.003	74.185	0.27468
10.058	74.086	0.27652
10.113	74.094	0.2767
10.169	74.097	0.27722
10.224	74.149	0.27697
10.279	74.121	0.27709
10.334	74.142	0.27753
10.39	74.142	0.27706
10.445	74.18	0.27764
10.5	74.182	0.27648
10.555	74.146	0.2778
10.611	74.168	0.27779
10.666	74.189	0.2775
10.721	74.221	0.27766
10.776	74.191	0.27732
10.832	74.249	0.27744
10.887	74.269	0.27692
10.942	74.27	0.27668
10.998	74.319	0.27605
11.053	74.343	0.27576
11.108	74.331	0.27624
11.163	74.273	0.27523
11.219	74.298	0.276
11.274	74.365	0.27708
11.329	74.334	0.27632
11.384	74.369	0.27532
11.44	74.39	0.27419
11.495	74.351	0.27433
11.55	74.345	0.27389
11.605	74.329	0.27372
11.661	74.332	0.27435
11.716	74.376	0.27358
11.771	74.366	0.2739
11.826	74.368	0.27339
11.882	74.418	0.27393
11.937	74.408	0.27413
11.992	74.395	0.27503
12.048	74.43	0.27533
12.103	74.365	0.27535
12.158	74.383	0.27528
12.213	74.393	0.27519
12.269	74.436	0.27658
12.324	74.49	0.27755
12.379	74.413	0.27844
12.434	74.465	0.27875
12.49	74.54	0.2791
12.545	74.616	0.27996
12.6	74.569	0.27982
12.655	74.495	0.27878
12.711	74.505	0.27884
12.766	74.52	0.27882
12.821	74.491	0.27898
12.876	74.523	0.27875
12.932	74.51	0.27721
12.987	74.479	0.27666
13.042	74.46	0.27645
13.098	74.477	0.27724
13.153	74.513	0.27909
13.208	74.575	0.27949
13.263	74.568	0.27913
13.319	74.599	0.27953
13.374	74.622	0.28048
13.429	74.587	0.28089
13.484	74.64	0.2815
13.54	74.607	0.28138
13.595	74.68	0.28171
13.65	74.662	0.28244
13.705	74.717	0.28228
13.761	74.774	0.28213
13.816	74.685	0.28249
13.871	74.671	0.28315
13.926	74.769	0.28307
13.982	74.746	0.28173
14.037	74.718	0.28258
14.092	74.716	0.28337
14.148	74.738	0.28307
14.203	74.721	0.28362
14.258	74.759	0.283
14.313	74.732	0.28318
14.369	74.774	0.28386
14.424	74.756	0.28388
14.479	74.759	0.28438
14.534	74.81	0.28474
14.59	74.8	0.28437
14.645	74.769	0.28484
14.7	74.802	0.28539
14.755	74.773	0.28558
14.811	74.776	0.28672
14.866	74.766	0.28668
14.921	74.763	0.28854
14.977	74.766	0.28874
15.032	74.78	0.28901
15.087	74.837	0.29004
15.142	74.816	0.28872
15.198	74.812	0.28881
15.253	74.845	0.29021
15.308	74.899	0.28982
15.363	74.846	0.28961
15.419	74.887	0.28977
15.474	74.885	0.29022
15.529	74.864	0.29051
15.584	74.871	0.28971
15.64	74.902	0.28983
15.695	74.89	0.29001
15.75	74.847	0.2906
15.805	74.87	0.29039
15.861	74.883	0.29108
15.916	74.899	0.29117
15.971	74.913	0.29117
16.027	74.922	0.29179
16.082	74.979	0.29176
16.137	75.008	0.29214
16.192	74.998	0.29215
16.248	74.984	0.29226
16.303	74.971	0.2926
16.358	74.948	0.2917
16.413	74.909	0.29162
16.469	74.93	0.2919
16.524	74.956	0.29157
16.579	74.949	0.29157
16.634	74.946	0.29133
16.69	74.959	0.29144
16.745	74.978	0.29178
16.8	74.966	0.29157
16.855	74.906	0.29201
16.911	74.946	0.29142
16.966	74.966	0.29104
17.021	74.946	0.2914
17.077	74.933	0.29124
17.132	74.943	0.29136
17.187	74.962	0.29111
17.242	75.027	0.29191
17.298	75.06	0.29161
17.353	75.042	0.2912
17.408	75.012	0.29139
17.463	75.037	0.29204
17.519	74.985	0.29195
17.574	74.994	0.29271
17.629	74.965	0.29227
17.684	74.931	0.29233
17.74	74.994	0.292
17.795	75.013	0.29277
17.85	75.062	0.29257
17.905	75.104	0.29274
17.961	75.119	0.2922
18.016	75.119	0.29234
18.071	75.134	0.29246
18.127	75.106	0.29301
18.182	75.082	0.29272
18.237	75.017	0.29247
18.292	74.996	0.2928
18.348	75.006	0.2918
18.403	74.98	0.29154
18.458	75.018	0.29142
18.513	75.047	0.29156
18.569	75.052	0.2917
18.624	75.049	0.29198
18.679	75.067	0.29184
18.734	75.087	0.29104
18.79	75.11	0.29024
18.845	75.083	0.29028
18.9	75.08	0.28994
18.956	75.025	0.29022
19.011	75.055	0.29006
19.066	75.01	0.29037
19.121	74.989	0.28963
19.177	74.94	0.29011
19.232	74.938	0.28938
19.287	74.972	0.28943
19.342	74.96	0.28924
19.398	74.998	0.28886
19.453	74.977	0.28914
19.508	74.979	0.28863
19.563	74.965	0.28793
19.619	74.972	0.28773
19.674	74.973	0.28761
19.729	75.005	0.28752
19.784	75.01	0.28683
19.84	74.992	0.28699
19.895	74.998	0.2867
19.95	75.002	0.2866
20.006	75.002	0.28642
20.061	74.991	0.28628
20.116	74.987	0.28591
20.171	74.964	0.28542
20.227	74.925	0.28546
20.282	74.927	0.28555
20.337	74.867	0.28538
20.392	74.832	0.28589
20.448	74.859	0.28556
20.503	74.807	0.28636
20.558	74.818	0.28614
20.613	74.727	0.28669
20.669	74.739	0.2867
20.724	74.747	0.28631
20.779	74.755	0.28582
20.834	74.665	0.28617
20.89	74.663	0.28503
20.945	74.618	0.28505
21	74.612	0.28495
21.056	74.553	0.28502
21.111	74.574	0.2846
21.166	74.619	0.28425
21.221	74.599	0.28404
21.277	74.65	0.28434
21.332	74.649	0.28415
21.387	74.683	0.28363
21.442	74.647	0.28341
21.498	74.615	0.28238
21.553	74.56	0.2824
21.608	74.495	0.28321
21.663	74.544	0.28318
21.719	74.524	0.28273
21.774	74.497	0.2825
