Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
6.1892	64.365	0.18225
6.2445	64.393	0.1814
6.2997	64.404	0.18191
6.355	64.444	0.1829
6.4103	64.415	0.18312
6.4655	64.408	0.18302
6.5208	64.376	0.18301
6.576	64.468	0.18207
6.6313	64.461	0.18316
6.6866	64.456	0.18263
6.7418	64.461	0.18228
6.7971	64.479	0.18255
6.8523	64.433	0.18223
6.9076	64.439	0.18233
6.9629	64.456	0.18193
7.0181	64.482	0.18215
7.0734	64.497	0.18239
7.1286	64.502	0.18246
7.1839	64.535	0.18239
7.2392	64.56	0.18327
7.2944	64.585	0.18321
7.3497	64.597	0.18339
7.405	64.601	0.18268
7.4602	64.665	0.18273
7.5155	64.692	0.1836
7.5707	64.665	0.18288
7.626	64.696	0.18219
7.6813	64.734	0.18197
7.7365	64.725	0.18134
7.7918	64.752	0.18106
7.847	64.74	0.18101
7.9023	64.756	0.17993
7.9576	64.808	0.17952
8.0128	64.783	0.17968
8.0681	64.811	0.1797
8.1233	64.781	0.17907
8.1786	64.765	0.17824
8.2339	64.785	0.17827
8.2891	64.752	0.17814
8.3444	64.766	0.17723
8.3996	64.754	0.17739
8.4549	64.734	0.17676
8.5102	64.799	0.17578
8.5654	64.795	0.17597
8.6207	64.766	0.1758
8.676	64.823	0.17547
8.7312	64.924	0.17632
8.7865	64.89	0.17704
8.8417	64.88	0.17772
8.897	64.892	0.17738
8.9523	64.898	0.17702
9.0075	64.942	0.177
9.0628	65.005	0.1765
9.118	64.995	0.17717
9.1733	65.017	0.17704
9.2286	65.065	0.17649
9.2838	65.101	0.17712
9.3391	65.14	0.17673
9.3943	65.172	0.17642
9.4496	65.161	0.1767
9.5049	65.155	0.17648
9.5601	65.205	0.17645
9.6154	65.241	0.17609
9.6706	65.31	0.1762
9.7259	65.317	0.17653
9.7812	65.368	0.17633
9.8364	65.366	0.17681
9.8917	65.419	0.17631
9.9469	65.418	0.17659
10.002	65.437	0.17663
10.057	65.465	0.17633
10.113	65.415	0.17645
10.168	65.445	0.17599
10.223	65.457	0.17612
10.279	65.467	0.17616
10.334	65.439	0.17568
10.389	65.46	0.1759
10.444	65.474	0.17606
10.5	65.48	0.17548
10.555	65.499	0.17603
10.61	65.478	0.17587
10.665	65.485	0.17567
10.721	65.503	0.17563
10.776	65.469	0.17581
10.831	65.462	0.17494
10.886	65.507	0.17428
10.942	65.504	0.17417
10.997	65.46	0.17414
11.052	65.493	0.17326
11.107	65.46	0.17337
11.163	65.487	0.17334
11.218	65.493	0.17385
11.273	65.503	0.17379
11.328	65.493	0.17371
11.384	65.527	0.17376
11.439	65.538	0.17359
11.494	65.517	0.17376
11.55	65.553	0.1734
11.605	65.576	0.17364
11.66	65.549	0.17415
11.715	65.548	0.17355
11.771	65.543	0.17346
11.826	65.496	0.17383
11.881	65.467	0.17364
11.936	65.495	0.17353
11.992	65.425	0.17361
12.047	65.455	0.17321
12.102	65.456	0.17301
12.157	65.434	0.17271
12.213	65.445	0.17283
12.268	65.484	0.17244
12.323	65.487	0.17255
12.378	65.479	0.17234
12.434	65.484	0.1721
12.489	65.495	0.1716
12.544	65.525	0.17205
12.599	65.53	0.17164
12.655	65.545	0.17105
12.71	65.549	0.17091
12.765	65.533	0.17065
12.821	65.559	0.17121
12.876	65.567	0.17114
12.931	65.6	0.17114
12.986	65.634	0.17176
13.042	65.666	0.17144
13.097	65.67	0.17128
13.152	65.653	0.17138
13.207	65.636	0.17086
13.263	65.647	0.17123
13.318	65.682	0.17135
13.373	65.703	0.1712
13.428	65.74	0.17141
13.484	65.713	0.17104
13.539	65.701	0.17069
13.594	65.741	0.17053
13.649	65.724	0.17124
13.705	65.705	0.17153
13.76	65.712	0.17141
13.815	65.72	0.1714
13.87	65.737	0.17109
13.926	65.761	0.17122
13.981	65.723	0.17104
14.036	65.743	0.17094
14.092	65.76	0.17081
14.147	65.68	0.17092
14.202	65.709	0.17125
14.257	65.688	0.17145
14.313	65.699	0.1703
14.368	65.735	0.17028
14.423	65.73	0.17005
14.478	65.745	0.16991
14.534	65.729	0.17037
14.589	65.717	0.17013
14.644	65.709	0.16999
14.699	65.722	0.16975
14.755	65.69	0.16954
14.81	65.674	0.16926
14.865	65.664	0.16943
14.92	65.676	0.16931
14.976	65.728	0.16866
15.031	65.702	0.16943
15.086	65.713	0.16904
15.141	65.696	0.16901
15.197	65.7	0.16929
15.252	65.678	0.16955
15.307	65.701	0.16877
15.363	65.7	0.169
15.418	65.682	0.16925
15.473	65.713	0.16918
15.528	65.684	0.16939
15.584	65.663	0.16956
15.639	65.724	0.16861
15.694	65.738	0.16919
15.749	65.729	0.16961
15.805	65.776	0.16917
15.86	65.736	0.16932
15.915	65.779	0.16974
15.97	65.771	0.16973
16.026	65.776	0.16966
16.081	65.768	0.16938
16.136	65.78	0.16976
16.191	65.776	0.16999
16.247	65.789	0.1695
16.302	65.784	0.1696
16.357	65.79	0.16955
16.412	65.788	0.16911
16.468	65.764	0.1691
16.523	65.75	0.16843
16.578	65.758	0.1685
16.634	65.714	0.1684
16.689	65.738	0.168
16.744	65.753	0.1679
16.799	65.709	0.16802
16.855	65.727	0.16748
16.91	65.755	0.16766
16.965	65.729	0.16697
17.02	65.693	0.16675
17.076	65.695	0.16668
17.131	65.703	0.16636
17.186	65.724	0.1659
17.241	65.729	0.16548
17.297	65.726	0.16522
17.352	65.715	0.16521
17.407	65.721	0.16461
17.462	65.693	0.16496
17.518	65.64	0.16517
17.573	65.657	0.16438
17.628	65.586	0.16519
17.683	65.563	0.16584
17.739	65.578	0.16587
17.794	65.542	0.1661
17.849	65.626	0.16588
17.905	65.658	0.16517
17.96	65.681	0.16488
18.015	65.722	0.16487
18.07	65.685	0.16563
18.126	65.732	0.16551
18.181	65.725	0.16645
18.236	65.736	0.16619
18.291	65.727	0.16606
18.347	65.673	0.16588
18.402	65.672	0.16598
18.457	65.659	0.16576
18.512	65.673	0.16572
18.568	65.65	0.16652
18.623	65.718	0.16649
18.678	65.726	0.16659
18.733	65.719	0.16682
18.789	65.753	0.16757
18.844	65.775	0.16726
18.899	65.788	0.16705
18.954	65.752	0.1666
19.01	65.693	0.1662
19.065	65.732	0.1668
19.12	65.738	0.16807
19.176	65.712	0.16785
19.231	65.737	0.16781
19.286	65.764	0.16848
19.341	65.77	0.16819
19.397	65.694	0.16776
19.452	65.734	0.16746
19.507	65.758	0.16733
19.562	65.781	0.16767
19.618	65.786	0.16755
19.673	65.843	0.16767
19.728	65.911	0.16689
19.783	65.875	0.16766
19.839	66.007	0.16684
19.894	65.993	0.16636
19.949	65.931	0.16631
20.004	65.924	0.16666
20.06	65.894	0.16698
20.115	65.83	0.16746
20.17	65.777	0.16767
20.225	65.742	0.16793
20.281	65.754	0.16726
20.336	65.667	0.1663
20.391	65.734	0.1668
20.447	65.586	0.16673
20.502	65.569	0.16652
20.557	65.563	0.16701
20.612	65.569	0.16802
20.668	65.634	0.16793
20.723	65.642	0.1682
20.778	65.671	0.16815
20.833	65.631	0.1687
20.889	65.67	0.16894
20.944	65.631	0.16885
20.999	65.624	0.16844
21.054	65.613	0.16905
21.11	65.615	0.16964
21.165	65.616	0.16982
21.22	65.608	0.16985
21.275	65.604	0.16995
21.331	65.616	0.17039
21.386	65.619	0.17014
21.441	65.564	0.17015
21.496	65.601	0.17036
21.552	65.624	0.17066
21.607	65.595	0.17097
21.662	65.616	0.17088
21.718	65.638	0.1712
21.773	65.607	0.17097
21.828	65.633	0.17096
21.883	65.607	0.17158
21.939	65.605	0.17386
