Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
13.649	65.458	0.24079
13.705	65.449	0.24099
13.76	65.456	0.24076
13.815	65.51	0.24033
13.87	65.497	0.24005
13.926	65.517	0.24
13.981	65.521	0.23978
14.036	65.561	0.24018
14.092	65.555	0.24006
14.147	65.527	0.24024
14.202	65.533	0.2402
14.257	65.547	0.23986
14.313	65.544	0.24014
14.368	65.518	0.23969
14.423	65.502	0.23963
14.478	65.479	0.23936
14.534	65.528	0.23913
14.589	65.534	0.23893
14.644	65.522	0.23888
14.699	65.558	0.23855
14.755	65.562	0.23848
14.81	65.546	0.23864
14.865	65.596	0.23841
14.92	65.631	0.23838
14.976	65.623	0.23844
15.031	65.606	0.23831
15.086	65.558	0.23846
15.141	65.545	0.23822
15.197	65.583	0.23793
15.252	65.548	0.23787
15.307	65.494	0.2379
15.363	65.548	0.23753
15.418	65.551	0.23762
15.473	65.551	0.23755
15.528	65.557	0.23728
15.584	65.52	0.2372
15.639	65.542	0.23688
15.694	65.584	0.2365
15.749	65.527	0.23641
15.805	65.52	0.23608
15.86	65.513	0.23598
15.915	65.485	0.23591
15.97	65.49	0.23529
16.026	65.46	0.23495
16.081	65.484	0.23436
16.136	65.486	0.234
16.191	65.463	0.23387
16.247	65.418	0.23337
16.302	65.407	0.23269
16.357	65.414	0.23245
16.412	65.398	0.23219
16.468	65.346	0.23249
16.523	65.332	0.23221
16.578	65.314	0.23179
16.634	65.305	0.23132
16.689	65.28	0.23088
16.744	65.286	0.23004
16.799	65.254	0.22949
16.855	65.234	0.22909
16.91	65.214	0.2286
16.965	65.208	0.22846
17.02	65.189	0.22841
17.076	65.113	0.22827
17.131	65.093	0.22805
17.186	65.106	0.22797
17.241	65.122	0.22792
17.297	65.09	0.22815
17.352	65.085	0.22797
17.407	65.007	0.22786
17.462	64.977	0.2279
17.518	64.935	0.22808
17.573	64.941	0.22799
17.628	64.835	0.22814
17.683	64.816	0.22811
17.739	64.795	0.2283
17.794	64.807	0.22839
17.849	64.764	0.229
17.905	64.739	0.22915
17.96	64.773	0.22883
18.015	64.774	0.22907
18.07	64.752	0.22926
18.126	64.754	0.22938
18.181	64.74	0.2296
18.236	64.777	0.22953
18.291	64.783	0.2295
18.347	64.756	0.22949
18.402	64.716	0.22961
18.457	64.694	0.22939
18.512	64.68	0.22925
18.568	64.651	0.22929
18.623	64.612	0.22928
18.678	64.58	0.22948
18.733	64.577	0.2292
18.789	64.538	0.2292
18.844	64.498	0.22926
18.899	64.469	0.22939
18.954	64.459	0.22891
19.01	64.423	0.22884
19.065	64.402	0.22874
19.12	64.381	0.22868
19.176	64.353	0.22854
19.231	64.3	0.22849
19.286	64.29	0.22831
19.341	64.294	0.22818
19.397	64.248	0.22847
19.452	64.201	0.22852
19.507	64.21	0.22818
19.562	64.203	0.22799
19.618	64.167	0.22803
19.673	64.132	0.22833
19.728	64.134	0.22818
19.783	64.14	0.22802
19.839	64.126	0.22789
19.894	64.14	0.22749
19.949	64.143	0.22722
20.004	64.136	0.2273
20.06	64.101	0.22724
20.115	64.1	0.22704
20.17	64.065	0.22724
20.225	64.069	0.22705
20.281	64.038	0.22708
20.336	64.057	0.22681
20.391	64.031	0.22691
20.447	64.019	0.227
20.502	63.99	0.22718
20.557	63.941	0.22746
20.612	63.915	0.22725
20.668	63.913	0.22745
20.723	63.862	0.22775
20.778	63.85	0.22776
20.833	63.813	0.22788
20.889	63.786	0.2276
20.944	63.782	0.22712
20.999	63.745	0.22721
21.054	63.701	0.22753
21.11	63.66	0.22786
21.165	63.667	0.22797
21.22	63.616	0.22852
21.275	63.587	0.22885
21.331	63.558	0.22922
21.386	63.559	0.22914
21.441	63.521	0.22927
21.496	63.521	0.22939
21.552	63.5	0.22948
21.607	63.474	0.22959
21.662	63.457	0.22989
21.718	63.43	0.22996
21.773	63.409	0.2302
21.828	63.366	0.23031
21.883	63.362	0.23002
