Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
10.665	71.776	0.1891
10.721	71.797	0.18911
10.776	71.807	0.1892
10.831	71.823	0.18902
10.886	71.822	0.18894
10.942	71.807	0.18912
10.997	71.816	0.18908
11.052	71.844	0.18897
11.107	71.826	0.18884
11.163	71.847	0.18847
11.218	71.851	0.18859
11.273	71.833	0.1885
11.328	71.843	0.18844
11.384	71.868	0.18845
11.439	71.857	0.1887
11.494	71.808	0.18905
11.55	71.835	0.1888
11.605	71.846	0.1887
11.66	71.908	0.18866
11.715	71.907	0.18874
11.771	71.886	0.18938
11.826	71.886	0.18928
11.881	71.883	0.18947
11.936	71.924	0.18897
11.992	71.88	0.18926
12.047	71.896	0.18914
12.102	71.921	0.18939
12.157	71.929	0.18929
12.213	71.938	0.1896
12.268	71.912	0.18942
12.323	71.95	0.18941
12.378	71.96	0.18937
12.434	71.976	0.18935
12.489	71.958	0.18962
12.544	71.971	0.18973
12.599	71.937	0.18991
12.655	71.973	0.18976
12.71	72.007	0.18975
12.765	72.016	0.18989
12.821	72.017	0.1899
12.876	72.031	0.19014
12.931	72.048	0.19003
12.986	72.049	0.19001
13.042	72.038	0.19023
13.097	72.072	0.19004
13.152	72.073	0.18992
13.207	72.059	0.19029
13.263	72.061	0.1904
13.318	72.036	0.19076
13.373	72.049	0.191
13.428	72.074	0.19075
13.484	72.05	0.1911
13.539	72.033	0.19097
13.594	72.049	0.19065
13.649	72.05	0.19064
13.705	72.048	0.19077
13.76	72.013	0.19083
13.815	71.999	0.19101
13.87	72.001	0.19108
13.926	72.015	0.19091
13.981	72.012	0.19073
14.036	71.991	0.19104
14.092	72.009	0.19083
14.147	72.002	0.19081
14.202	71.983	0.19062
14.257	71.973	0.19049
14.313	71.981	0.19023
14.368	71.993	0.19021
14.423	72.007	0.19013
14.478	71.964	0.18996
14.534	71.965	0.18972
14.589	71.976	0.1898
14.644	71.942	0.18969
14.699	71.939	0.18965
14.755	71.856	0.19009
14.81	71.827	0.19017
14.865	71.841	0.1899
14.92	71.851	0.18982
14.976	71.836	0.18973
15.031	71.816	0.18978
15.086	71.8	0.18954
15.141	71.767	0.18947
15.197	71.722	0.18944
15.252	71.75	0.18947
15.307	71.72	0.1894
15.363	71.731	0.1893
15.418	71.7	0.18953
15.473	71.67	0.18983
15.528	71.677	0.1901
15.584	71.648	0.19055
15.639	71.652	0.19086
15.694	71.686	0.19023
15.749	71.641	0.19008
15.805	71.601	0.19028
15.86	71.642	0.19005
15.915	71.598	0.1899
15.97	71.625	0.18968
16.026	71.63	0.18958
16.081	71.624	0.18937
16.136	71.635	0.18906
16.191	71.637	0.18881
16.247	71.641	0.18839
16.302	71.609	0.18814
16.357	71.661	0.18782
16.412	71.662	0.18791
16.468	71.618	0.18783
16.523	71.623	0.18777
16.578	71.598	0.18756
16.634	71.605	0.18737
16.689	71.604	0.18727
16.744	71.594	0.18725
16.799	71.572	0.18711
16.855	71.584	0.18677
16.91	71.559	0.18635
16.965	71.554	0.18606
17.02	71.552	0.18609
17.076	71.559	0.18606
17.131	71.535	0.18585
17.186	71.516	0.18543
17.241	71.508	0.18489
17.297	71.534	0.18467
17.352	71.539	0.18462
17.407	71.591	0.18453
17.462	71.565	0.18473
17.518	71.559	0.18453
17.573	71.563	0.18432
17.628	71.479	0.18493
17.683	71.451	0.18537
17.739	71.457	0.18517
17.794	71.421	0.18545
17.849	71.439	0.18545
17.905	71.464	0.1855
17.96	71.469	0.18565
18.015	71.456	0.18612
18.07	71.452	0.18667
18.126	71.481	0.18645
18.181	71.456	0.18686
18.236	71.477	0.18701
18.291	71.478	0.18707
18.347	71.457	0.187
18.402	71.45	0.18675
18.457	71.424	0.187
18.512	71.406	0.18703
18.568	71.409	0.18712
18.623	71.366	0.1872
18.678	71.371	0.18714
18.733	71.394	0.18701
18.789	71.354	0.18722
18.844	71.346	0.18737
18.899	71.348	0.1871
18.954	71.333	0.18704
19.01	71.34	0.18694
19.065	71.295	0.18703
19.12	71.284	0.18701
19.176	71.271	0.18689
19.231	71.302	0.18694
19.286	71.296	0.18691
19.341	71.257	0.18698
19.397	71.231	0.18706
19.452	71.249	0.18681
19.507	71.226	0.18695
19.562	71.211	0.18684
19.618	71.162	0.18706
19.673	71.144	0.18691
19.728	71.172	0.18674
19.783	71.126	0.18691
19.839	71.134	0.18675
19.894	71.125	0.18669
19.949	71.098	0.18677
20.004	71.081	0.18674
20.06	71.107	0.18653
20.115	71.07	0.18651
20.17	71.026	0.1867
20.225	71.03	0.18665
20.281	71.045	0.18671
20.336	71.017	0.18682
20.391	71.03	0.18688
20.447	70.994	0.18696
20.502	70.942	0.18718
20.557	70.954	0.18704
20.612	70.926	0.18723
20.668	70.934	0.18715
20.723	70.934	0.18709
20.778	70.895	0.18738
20.833	70.893	0.18738
20.889	70.93	0.18713
20.944	70.88	0.18739
20.999	70.875	0.18723
21.054	70.841	0.18772
21.11	70.849	0.18752
21.165	70.833	0.18788
21.22	70.849	0.18747
21.275	70.826	0.18771
21.331	70.804	0.18773
21.386	70.803	0.18784
21.441	70.808	0.18785
21.496	70.808	0.18789
21.552	70.784	0.18794
21.607	70.775	0.18788
21.662	70.777	0.18791
