Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
6.9629	76.426	0.16081
7.0181	76.425	0.16002
7.0734	76.536	0.15981
7.1286	76.542	0.16016
7.1839	76.523	0.16049
7.2392	76.45	0.16025
7.2944	76.586	0.15884
7.3497	76.681	0.15912
7.405	76.51	0.16014
7.4602	76.55	0.16037
7.5155	76.618	0.15993
7.5707	76.659	0.15956
7.626	76.606	0.15979
7.6813	76.614	0.15978
7.7365	76.667	0.15977
7.7918	76.646	0.16037
7.847	76.655	0.1598
7.9023	76.705	0.15939
7.9576	76.742	0.15949
8.0128	76.662	0.15971
8.0681	76.671	0.16012
8.1233	76.692	0.15983
8.1786	76.715	0.15943
8.2339	76.747	0.1591
8.2891	76.772	0.15908
8.3444	76.836	0.15908
8.3996	76.801	0.15917
8.4549	76.836	0.15919
8.5102	76.859	0.15855
8.5654	76.871	0.15847
8.6207	76.897	0.15817
8.676	76.928	0.15885
8.7312	76.875	0.15963
8.7865	76.882	0.15907
8.8417	76.946	0.15881
8.897	76.923	0.15871
8.9523	76.953	0.15795
9.0075	77.012	0.15781
9.0628	77.013	0.15777
9.118	76.973	0.15775
9.1733	76.974	0.1581
9.2286	77.032	0.1579
9.2838	77.063	0.15756
9.3391	77.035	0.1571
9.3943	77.1	0.15713
9.4496	77.134	0.15742
9.5049	77.076	0.15732
9.5601	77.163	0.15775
9.6154	77.156	0.15765
9.6706	77.165	0.15794
9.7259	77.143	0.15796
9.7812	77.227	0.15783
9.8364	77.272	0.15769
9.8917	77.316	0.15751
9.9469	77.309	0.15779
10.002	77.342	0.15749
10.057	77.397	0.15674
10.113	77.361	0.15733
10.168	77.414	0.15675
10.223	77.498	0.15664
10.279	77.505	0.15683
10.334	77.493	0.1565
10.389	77.53	0.15632
10.444	77.56	0.15665
10.5	77.555	0.15649
10.555	77.568	0.1559
10.61	77.584	0.15585
10.665	77.588	0.15599
10.721	77.628	0.15637
10.776	77.606	0.15623
10.831	77.652	0.15595
10.886	77.708	0.15569
10.942	77.683	0.15566
10.997	77.715	0.15566
11.052	77.701	0.15507
11.107	77.752	0.15515
11.163	77.745	0.15541
11.218	77.79	0.15525
11.273	77.757	0.15596
11.328	77.748	0.15569
11.384	77.828	0.15454
11.439	77.86	0.15459
11.494	77.864	0.15453
11.55	77.887	0.15458
11.605	77.852	0.15539
11.66	77.87	0.15477
11.715	77.885	0.15414
11.771	77.979	0.15332
11.826	77.989	0.15324
11.881	77.893	0.1546
11.936	77.92	0.15427
11.992	77.973	0.15402
12.047	77.949	0.15362
12.102	77.964	0.15287
12.157	78.181	0.1521
12.213	78.174	0.1524
12.268	78.113	0.15232
12.323	78.112	0.15224
12.378	78.094	0.15298
12.434	78.147	0.15228
12.489	78.25	0.15149
12.544	78.227	0.15146
12.599	78.198	0.15117
12.655	78.278	0.15099
12.71	78.299	0.15154
12.765	78.267	0.1511
12.821	78.344	0.15124
12.876	78.317	0.15109
12.931	78.348	0.15108
12.986	78.393	0.15121
13.042	78.374	0.15137
13.097	78.364	0.15111
13.152	78.424	0.15104
13.207	78.443	0.15109
13.263	78.438	0.15098
13.318	78.515	0.15073
13.373	78.518	0.15048
13.428	78.486	0.15057
13.484	78.481	0.15039
13.539	78.535	0.15024
13.594	78.551	0.15013
13.649	78.633	0.14976
13.705	78.692	0.14945
13.76	78.663	0.14987
13.815	78.683	0.14977
13.87	78.69	0.1502
13.926	78.652	0.15056
13.981	78.719	0.15018
14.036	78.724	0.15038
14.092	78.715	0.14989
14.147	78.723	0.14983
14.202	78.723	0.15009
14.257	78.764	0.14939
14.313	78.827	0.14918
14.368	78.731	0.15031
14.423	78.782	0.14968
14.478	78.844	0.14951
14.534	78.892	0.1493
14.589	78.939	0.14888
14.644	78.936	0.14858
14.699	78.957	0.14871
14.755	79.008	0.14924
14.81	79.019	0.14881
14.865	78.97	0.14891
14.92	79.016	0.14909
14.976	79.048	0.14914
15.031	79.095	0.14848
15.086	79.129	0.14853
15.141	79.166	0.14891
15.197	79.168	0.14866
15.252	79.181	0.1484
15.307	79.196	0.14888
15.363	79.218	0.1483
15.418	79.28	0.14813
15.473	79.367	0.14811
15.528	79.408	0.14768
15.584	79.388	0.14731
15.639	79.372	0.14746
15.694	79.364	0.14725
15.749	79.428	0.1467
15.805	79.385	0.14691
15.86	79.394	0.14694
15.915	79.406	0.14725
15.97	79.363	0.147
16.026	79.306	0.14723
16.081	79.34	0.14665
16.136	79.355	0.14714
16.191	79.339	0.14662
16.247	79.361	0.14685
16.302	79.381	0.14609
16.357	79.346	0.14614
16.412	79.305	0.14623
16.468	79.347	0.14559
16.523	79.339	0.14557
16.578	79.357	0.1459
16.634	79.386	0.14544
16.689	79.393	0.14554
16.744	79.398	0.14583
16.799	79.411	0.14563
16.855	79.413	0.14572
16.91	79.408	0.14581
16.965	79.434	0.14618
17.02	79.419	0.14575
17.076	79.447	0.14567
17.131	79.426	0.1459
17.186	79.464	0.14545
17.241	79.417	0.14579
17.297	79.363	0.1459
17.352	79.419	0.1458
17.407	79.403	0.1458
17.462	79.409	0.14567
17.518	79.422	0.14549
17.573	79.413	0.14617
17.628	79.432	0.14619
17.683	79.469	0.14577
17.739	79.539	0.14541
17.794	79.54	0.14572
17.849	79.509	0.14588
17.905	79.514	0.14625
17.96	79.516	0.14648
18.015	79.502	0.14623
18.07	79.488	0.14674
18.126	79.509	0.14649
18.181	79.504	0.14663
18.236	79.457	0.14695
18.291	79.403	0.14695
18.347	79.414	0.1474
18.402	79.428	0.14779
18.457	79.377	0.14794
18.512	79.366	0.14739
18.568	79.389	0.14758
18.623	79.319	0.14797
18.678	79.307	0.14826
18.733	79.331	0.14838
18.789	79.387	0.1483
18.844	79.356	0.14825
18.899	79.339	0.14812
18.954	79.258	0.14755
19.01	79.366	0.14717
19.065	79.323	0.14753
19.12	79.25	0.14784
19.176	79.304	0.14832
19.231	79.305	0.14826
19.286	79.284	0.14832
19.341	79.302	0.14832
19.397	79.357	0.14839
19.452	79.289	0.1491
19.507	79.274	0.14932
19.562	79.346	0.14899
19.618	79.246	0.14941
19.673	79.254	0.14934
19.728	79.218	0.14889
19.783	79.307	0.14889
19.839	79.239	0.14994
19.894	79.183	0.15167
19.949	79.146	0.15195
20.004	79.191	0.15239
20.06	79.097	0.15213
20.115	79.109	0.15157
20.17	79.089	0.15167
20.225	79.103	0.15184
20.281	79.148	0.15147
20.336	79.192	0.15199
20.391	79.197	0.15251
20.447	79.271	0.15208
20.502	79.157	0.15243
20.557	79.186	0.15175
20.612	79.194	0.15191
20.668	79.144	0.15227
20.723	79.182	0.15352
20.778	79.168	0.15346
20.833	79.245	0.15381
20.889	79.193	0.15357
20.944	79.263	0.15304
20.999	79.355	0.15244
21.054	79.436	0.15225
21.11	79.477	0.15263
21.165	79.535	0.15215
21.22	79.56	0.15137
21.275	79.582	0.15141
21.331	79.659	0.15124
21.386	79.653	0.15065
21.441	79.74	0.15103
21.496	79.768	0.15019
21.552	79.83	0.15043
21.607	79.784	0.15092
21.662	79.767	0.15143
21.718	79.767	0.1512
21.773	79.769	0.15102
21.828	79.778	0.15112
21.883	79.845	0.15037
21.939	79.805	0.15042
