Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
5.3493	40.14	0.23903
5.4012	40.106	0.23908
5.4531	40.154	0.23867
5.5051	40.123	0.23934
5.557	40.134	0.23909
5.6089	40.107	0.23945
5.6609	40.129	0.23928
5.7128	40.117	0.23919
5.7647	40.127	0.23912
5.8167	40.114	0.23964
5.8686	40.201	0.23849
5.9205	40.167	0.23882
5.9725	40.165	0.23812
6.0244	40.156	0.23764
6.0763	40.154	0.23744
6.1283	40.15	0.23692
6.1802	40.17	0.23658
6.2321	40.15	0.23655
6.2841	40.169	0.23638
6.336	40.184	0.23592
6.388	40.178	0.23546
6.4399	40.17	0.2352
6.4918	40.165	0.23539
6.5438	40.168	0.23474
6.5957	40.145	0.23463
6.6476	40.156	0.23414
6.6996	40.158	0.23381
6.7515	40.14	0.23351
6.8034	40.161	0.23361
6.8554	40.166	0.23355
6.9073	40.196	0.23349
6.9592	40.19	0.23375
7.0112	40.235	0.23395
7.0631	40.207	0.23386
7.115	40.238	0.23326
7.167	40.225	0.23371
7.2189	40.22	0.23382
7.2708	40.239	0.23441
7.3228	40.269	0.23389
7.3747	40.26	0.23425
7.4266	40.266	0.23478
7.4786	40.245	0.23535
7.5305	40.284	0.23496
7.5824	40.269	0.23496
7.6344	40.251	0.23484
7.6863	40.236	0.23513
7.7382	40.229	0.23503
7.7902	40.214	0.23519
7.8421	40.214	0.23515
7.8941	40.249	0.23491
7.946	40.209	0.23606
7.9979	40.277	0.23621
8.0499	40.232	0.23653
8.1018	40.222	0.23607
8.1537	40.213	0.23625
8.2057	40.195	0.23601
8.2576	40.203	0.23578
8.3095	40.198	0.23566
8.3615	40.21	0.23566
8.4134	40.192	0.23613
8.4653	40.199	0.23604
8.5173	40.176	0.23613
8.5692	40.168	0.23591
8.6211	40.167	0.23612
8.6731	40.132	0.23608
8.725	40.086	0.23531
8.7769	40.073	0.23554
8.8289	40.058	0.23642
8.8808	40.058	0.23732
8.9327	40.016	0.237
8.9847	39.99	0.23669
9.0366	39.941	0.23683
9.0885	39.936	0.23718
9.1405	39.918	0.23779
9.1924	39.904	0.23809
9.2444	39.887	0.23814
9.2963	39.89	0.23747
9.3482	39.87	0.2371
9.4002	39.841	0.23716
9.4521	39.846	0.23714
9.504	39.817	0.23787
9.556	39.775	0.23814
9.6079	39.752	0.2381
9.6598	39.762	0.23749
9.7118	39.759	0.23738
9.7637	39.721	0.23711
9.8156	39.716	0.23723
9.8676	39.697	0.238
9.9195	39.684	0.23791
9.9714	39.739	0.23769
10.023	39.729	0.23742
10.075	39.734	0.23718
10.127	39.71	0.23704
10.179	39.71	0.23714
10.231	39.678	0.23816
10.283	39.736	0.23814
10.335	39.62	0.23882
10.387	39.632	0.23816
10.439	39.587	0.23839
10.491	39.565	0.23862
10.543	39.527	0.23915
10.595	39.48	0.23951
10.647	39.45	0.23892
10.699	39.462	0.23925
10.75	39.399	0.23937
10.802	39.433	0.2395
10.854	39.382	0.23998
10.906	39.388	0.23964
10.958	39.366	0.23952
11.01	39.378	0.23935
11.062	39.371	0.23965
11.114	39.388	0.23983
11.166	39.382	0.24098
11.218	39.373	0.24226
11.27	39.34	0.24343
11.322	39.426	0.24386
11.374	39.343	0.24469
11.426	39.353	0.24493
11.478	39.357	0.24529
11.529	39.341	0.24515
11.581	39.322	0.24556
11.633	39.276	0.24588
11.685	39.273	0.24592
11.737	39.269	0.24587
11.789	39.28	0.246
11.841	39.261	0.24596
11.893	39.253	0.24585
11.945	39.24	0.24616
11.997	39.279	0.2466
12.049	39.285	0.24765
12.101	39.255	0.24817
12.153	39.265	0.24815
12.205	39.239	0.24733
12.257	39.252	0.2479
12.308	39.197	0.24732
12.36	39.22	0.24766
12.412	39.167	0.24726
12.464	39.181	0.24733
12.516	39.131	0.24718
12.568	39.172	0.24748
12.62	39.144	0.24721
12.672	39.126	0.24709
12.724	39.111	0.24697
12.776	39.071	0.24691
12.828	39.05	0.24725
12.88	39.061	0.24743
12.932	39.02	0.2471
12.984	39.014	0.24769
13.036	38.983	0.2478
13.088	38.973	0.24827
13.139	38.969	0.2486
13.191	38.957	0.24887
13.243	38.928	0.24897
13.295	38.931	0.24944
13.347	38.913	0.24921
13.399	38.896	0.24927
13.451	38.888	0.24959
13.503	38.884	0.24953
13.555	38.873	0.24989
13.607	38.86	0.24984
13.659	38.817	0.24958
13.711	38.787	0.24982
13.763	38.773	0.24976
13.815	38.766	0.24987
13.867	38.76	0.24998
13.918	38.741	0.24996
13.97	38.757	0.25026
14.022	38.716	0.25033
14.074	38.746	0.25099
14.126	38.72	0.25064
14.178	38.732	0.25109
14.23	38.689	0.2512
14.282	38.693	0.25139
14.334	38.691	0.25148
14.386	38.657	0.2517
14.438	38.661	0.25201
14.49	38.644	0.25198
14.542	38.604	0.2519
14.594	38.623	0.25248
14.646	38.601	0.25225
14.697	38.583	0.25265
14.749	38.585	0.25272
14.801	38.586	0.25262
14.853	38.563	0.25287
14.905	38.571	0.25274
14.957	38.556	0.25298
15.009	38.573	0.25339
15.061	38.555	0.25292
15.113	38.565	0.25352
15.165	38.551	0.25366
15.217	38.557	0.25431
15.269	38.558	0.25453
15.321	38.549	0.25451
15.373	38.525	0.25392
15.425	38.533	0.25435
15.476	38.52	0.25416
15.528	38.511	0.25425
15.58	38.49	0.25379
15.632	38.473	0.25458
15.684	38.482	0.2547
15.736	38.452	0.25512
15.788	38.439	0.25473
15.84	38.431	0.25459
15.892	38.433	0.25518
15.944	38.392	0.25504
15.996	38.378	0.25507
16.048	38.368	0.25607
16.1	38.321	0.25521
16.152	38.357	0.25587
16.204	38.309	0.25578
16.256	38.314	0.25616
16.307	38.286	0.25607
16.359	38.279	0.25651
16.411	38.257	0.25638
16.463	38.253	0.25641
16.515	38.231	0.25657
16.567	38.235	0.25684
16.619	38.212	0.25712
16.671	38.224	0.25806
16.723	38.218	0.25794
16.775	38.239	0.25843
16.827	38.188	0.25822
16.879	38.184	0.25808
16.931	38.168	0.25846
16.983	38.177	0.25863
17.035	38.194	0.25893
17.086	38.193	0.25935
17.138	38.178	0.25956
17.19	38.172	0.25947
17.242	38.169	0.25959
17.294	38.16	0.25961
17.346	38.158	0.25974
17.398	38.148	0.25961
17.45	38.118	0.25988
17.502	38.122	0.25979
17.554	38.107	0.25978
17.606	38.081	0.26008
17.658	38.094	0.26008
17.71	38.094	0.26017
17.762	38.069	0.25999
17.814	38.037	0.26039
17.865	38.069	0.26026
17.917	38.043	0.26053
17.969	38.021	0.26069
18.021	38.031	0.26077
18.073	38.002	0.26104
18.125	38.013	0.26061
18.177	37.998	0.26071
18.229	37.989	0.26089
18.281	37.986	0.26096
18.333	37.972	0.26113
18.385	37.991	0.26086
18.437	37.969	0.26105
18.489	37.965	0.2606
18.541	37.957	0.26066
18.593	37.954	0.26066
18.645	37.94	0.26103
18.696	37.962	0.2606
18.748	37.932	0.26084
18.8	37.947	0.26039
18.852	37.922	0.26066
18.904	37.927	0.26046
18.956	37.922	0.26025
19.008	37.932	0.26006
19.06	37.936	0.2599
19.112	37.923	0.25976
19.164	37.915	0.25986
19.216	37.896	0.2595
19.268	37.884	0.25946
19.32	37.838	0.25947
19.372	37.863	0.25945
19.424	37.847	0.25959
19.475	37.863	0.25968
19.527	37.854	0.25951
19.579	37.814	0.25931
19.631	37.821	0.25961
19.683	37.846	0.25953
19.735	37.829	0.25971
19.787	37.867	0.25985
19.839	37.845	0.25999
19.891	37.875	0.26
19.943	37.853	0.26012
19.995	37.876	0.26022
20.047	37.881	0.26034
20.099	37.843	0.26024
20.151	37.867	0.26058
20.203	37.855	0.26026
20.254	37.857	0.26036
20.306	37.881	0.26004
20.358	37.784	0.25845
