Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
4.9839	64.117	0.23901
5.0375	64.124	0.23952
5.0911	64.155	0.23953
5.1447	64.146	0.23981
5.1983	64.147	0.23985
5.2519	64.151	0.24007
5.3055	64.145	0.23945
5.3591	64.15	0.23952
5.4126	64.154	0.23969
5.4662	64.144	0.23998
5.5198	64.166	0.2401
5.5734	64.159	0.24001
5.627	64.168	0.24003
5.6806	64.172	0.2401
5.7342	64.21	0.24034
5.7878	64.207	0.24067
5.8414	64.184	0.24042
5.895	64.191	0.24062
5.9486	64.213	0.24047
6.0021	64.206	0.24029
6.0557	64.214	0.24115
6.1093	64.22	0.24053
6.1629	64.241	0.24077
6.2165	64.27	0.24146
6.2701	64.289	0.24238
6.3237	64.312	0.24256
6.3773	64.345	0.24245
6.4309	64.351	0.24289
6.4845	64.335	0.24246
6.538	64.346	0.24212
6.5916	64.353	0.24284
6.6452	64.364	0.24273
6.6988	64.38	0.24266
6.7524	64.407	0.24293
6.806	64.421	0.24377
6.8596	64.447	0.24319
6.9132	64.461	0.24294
6.9668	64.455	0.2424
7.0204	64.475	0.24224
7.074	64.464	0.24208
7.1275	64.465	0.24218
7.1811	64.468	0.24292
7.2347	64.51	0.24277
7.2883	64.528	0.2431
7.3419	64.518	0.24281
7.3955	64.512	0.24317
7.4491	64.531	0.24349
7.5027	64.547	0.24348
7.5563	64.548	0.24307
7.6099	64.563	0.24323
7.6635	64.551	0.24277
7.717	64.555	0.24242
7.7706	64.576	0.24265
7.8242	64.579	0.2424
7.8778	64.603	0.24248
7.9314	64.607	0.2421
7.985	64.599	0.24201
8.0386	64.614	0.24197
8.0922	64.621	0.24188
8.1458	64.631	0.24194
8.1994	64.631	0.24206
8.2529	64.652	0.24222
8.3065	64.648	0.24205
8.3601	64.654	0.24212
8.4137	64.684	0.24242
8.4673	64.669	0.24223
8.5209	64.704	0.24268
8.5745	64.705	0.2427
8.6281	64.701	0.24246
8.6817	64.73	0.24279
8.7353	64.734	0.24323
8.7889	64.742	0.24381
8.8424	64.739	0.24372
8.896	64.756	0.24357
8.9496	64.75	0.24337
9.0032	64.742	0.24328
9.0568	64.749	0.24287
9.1104	64.761	0.24276
9.164	64.726	0.2427
9.2176	64.734	0.24282
9.2712	64.765	0.2427
9.3248	64.735	0.24188
9.3783	64.755	0.24246
9.4319	64.748	0.2423
9.4855	64.784	0.24286
9.5391	64.787	0.24239
9.5927	64.793	0.24278
9.6463	64.785	0.24267
9.6999	64.83	0.24238
9.7535	64.847	0.24192
9.8071	64.843	0.24181
9.8607	64.865	0.24254
9.9143	64.859	0.2428
9.9678	64.844	0.24251
10.021	64.838	0.24345
10.075	64.848	0.24364
10.129	64.864	0.24321
10.182	64.866	0.24295
10.236	64.896	0.24256
10.289	64.917	0.24273
10.343	64.914	0.2427
10.397	64.958	0.24323
10.45	64.964	0.2434
10.504	65.029	0.24285
10.557	65.043	0.2427
10.611	65.036	0.24259
10.665	65.068	0.24241
10.718	65.096	0.24194
10.772	65.094	0.24189
10.825	65.129	0.24195
10.879	65.132	0.24217
10.932	65.167	0.24256
10.986	65.161	0.24279
11.04	65.174	0.24299
11.093	65.189	0.24297
11.147	65.209	0.24269
11.2	65.192	0.24328
11.254	65.229	0.24353
11.308	65.257	0.24384
11.361	65.267	0.24412
11.415	65.289	0.2442
11.468	65.285	0.24438
11.522	65.343	0.24404
11.576	65.341	0.24452
11.629	65.384	0.24444
11.683	65.427	0.24444
11.736	65.412	0.2446
11.79	65.461	0.24447
11.844	65.485	0.24424
11.897	65.496	0.24396
11.951	65.529	0.24413
12.004	65.564	0.24442
12.058	65.601	0.24429
12.111	65.61	0.24389
12.165	65.58	0.24431
12.219	65.602	0.24362
12.272	65.616	0.24427
12.326	65.63	0.24457
12.379	65.614	0.245
12.433	65.656	0.24472
12.487	65.657	0.24492
12.54	65.691	0.2449
12.594	65.67	0.24507
12.647	65.737	0.24514
12.701	65.668	0.24521
12.755	65.698	0.24563
12.808	65.73	0.24624
12.862	65.726	0.24647
12.915	65.707	0.2465
12.969	65.736	0.2468
13.023	65.745	0.24707
13.076	65.789	0.24706
13.13	65.787	0.24721
13.183	65.816	0.247
13.237	65.832	0.24738
13.29	65.873	0.24775
13.344	65.869	0.24777
13.398	65.881	0.24812
13.451	65.887	0.24821
13.505	65.904	0.24861
13.558	65.907	0.24884
13.612	65.892	0.24886
13.666	65.886	0.24911
13.719	65.887	0.24889
13.773	65.876	0.24936
13.826	65.927	0.24911
13.88	65.912	0.24914
13.934	65.914	0.24957
13.987	65.911	0.24936
14.041	65.954	0.24982
14.094	65.961	0.24979
14.148	65.949	0.24998
14.202	65.97	0.25017
14.255	65.985	0.25001
14.309	65.975	0.25034
14.362	65.958	0.24999
14.416	65.933	0.25011
14.469	65.931	0.24959
14.523	65.935	0.24946
14.577	65.978	0.24891
14.63	65.968	0.24853
14.684	65.959	0.24829
14.737	65.926	0.2481
14.791	65.935	0.24799
14.845	65.928	0.24728
14.898	65.914	0.24703
14.952	65.935	0.24683
15.005	65.922	0.24735
15.059	66.029	0.24726
15.113	66.06	0.24726
15.166	66.006	0.24725
15.22	66.049	0.24736
15.273	66.025	0.24762
15.327	66.027	0.2475
15.38	66.008	0.24704
15.434	66	0.24698
15.488	66.019	0.24685
15.541	65.987	0.24673
15.595	65.975	0.24667
15.648	65.981	0.2466
15.702	65.942	0.24616
15.756	65.936	0.2465
15.809	65.931	0.24567
15.863	65.933	0.24542
15.916	65.917	0.24512
15.97	65.907	0.24457
16.024	65.871	0.24445
16.077	65.843	0.24445
16.131	65.821	0.2438
16.184	65.766	0.24332
16.238	65.75	0.24293
16.292	65.763	0.24306
16.345	65.768	0.24306
16.399	65.738	0.24306
16.452	65.69	0.24298
16.506	65.686	0.24253
16.559	65.667	0.24234
16.613	65.635	0.2424
16.667	65.604	0.24179
16.72	65.636	0.24183
16.774	65.579	0.24192
16.827	65.545	0.24172
16.881	65.546	0.24179
16.935	65.517	0.24142
16.988	65.514	0.24083
17.042	65.478	0.24057
17.095	65.477	0.24026
17.149	65.463	0.24041
17.203	65.451	0.24016
17.256	65.462	0.24014
17.31	65.446	0.24004
17.363	65.432	0.23973
17.417	65.407	0.24025
17.471	65.415	0.24001
17.524	65.442	0.23958
17.578	65.393	0.23966
17.631	65.385	0.23977
17.685	65.36	0.23967
17.738	65.338	0.23925
17.792	65.291	0.2393
17.846	65.286	0.23928
17.899	65.281	0.23898
17.953	65.28	0.23911
18.006	65.265	0.23912
18.06	65.281	0.23874
18.114	65.255	0.23926
18.167	65.227	0.23899
18.221	65.226	0.23892
18.274	65.177	0.23873
18.328	65.17	0.23832
18.382	65.19	0.23803
18.435	65.182	0.23797
18.489	65.151	0.23821
18.542	65.149	0.2387
18.596	65.127	0.23822
18.65	65.099	0.23817
18.703	65.093	0.23846
18.757	65.065	0.23852
18.81	65.062	0.23846
18.864	65.041	0.23793
18.917	65.026	0.2381
18.971	65.033	0.2379
19.025	65.017	0.2381
19.078	64.993	0.2382
19.132	64.975	0.23768
19.185	64.974	0.23747
19.239	64.954	0.23766
19.293	64.929	0.23779
19.346	64.93	0.23722
19.4	64.881	0.23699
19.453	64.874	0.23607
19.507	64.839	0.23614
19.561	64.83	0.23511
19.614	64.791	0.23532
19.668	64.768	0.2348
19.721	64.802	0.23494
19.775	64.773	0.23518
19.829	64.741	0.23477
19.882	64.728	0.23401
19.936	64.76	0.23394
19.989	64.736	0.23409
20.043	64.731	0.23404
20.096	64.707	0.23405
20.15	64.708	0.23405
20.204	64.675	0.234
20.257	64.656	0.23314
20.311	64.641	0.23321
20.364	64.634	0.23388
20.418	64.613	0.23378
20.472	64.564	0.23347
20.525	64.606	0.23346
20.579	64.58	0.23392
20.632	64.582	0.23372
20.686	64.549	0.23344
20.74	64.566	0.233
20.793	64.522	0.23376
20.847	64.487	0.23362
20.9	64.51	0.23309
20.954	64.49	0.23239
21.008	64.437	0.23263
21.061	64.429	0.23202
21.115	64.446	0.23198
21.168	64.396	0.23199
21.222	64.361	0.23165
21.275	64.378	0.23154
