Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.242	46.205	0.35084	50.105	0.34927	16.242	32.97	0.54437	34.731	0.53546
16.295	46.208	0.35103	50.108	0.34946	16.295	32.96	0.54455	34.72	0.53564
16.348	46.201	0.3509	50.101	0.34934	16.348	32.946	0.54434	34.706	0.53543
16.401	46.199	0.35114	50.098	0.34957	16.401	32.909	0.54358	34.668	0.53466
16.454	46.192	0.35107	50.091	0.3495	16.454	32.891	0.54487	34.648	0.53594
16.507	46.215	0.34984	50.117	0.34827	16.507	32.907	0.54538	34.665	0.53644
16.561	46.209	0.34907	50.11	0.34751	16.561	32.929	0.54513	34.688	0.5362
16.614	46.221	0.34817	50.123	0.34661	16.614	32.977	0.54426	34.738	0.53534
16.667	46.212	0.34743	50.114	0.34587	16.667	32.99	0.54451	34.752	0.5356
16.72	46.194	0.34739	50.094	0.34583	16.72	33.036	0.54339	34.8	0.5345
16.773	46.203	0.34622	50.104	0.34465	16.773	33.064	0.54324	34.83	0.53436
16.826	46.142	0.34757	50.038	0.346	16.826	33.008	0.54322	34.771	0.53434
16.879	46.124	0.34745	50.018	0.34588	16.879	32.976	0.54324	34.738	0.53435
16.932	46.084	0.34629	49.975	0.34472	16.932	32.991	0.543	34.754	0.53411
16.985	46.102	0.34504	49.995	0.34347	16.985	33.02	0.54326	34.784	0.53438
17.038	46.047	0.34643	49.935	0.34487	17.038	32.977	0.54227	34.739	0.53339
17.091	46.055	0.34549	49.944	0.34392	17.091	32.973	0.54305	34.736	0.53416
17.144	46.04	0.34567	49.928	0.34411	17.144	32.951	0.54277	34.713	0.53389
17.197	46.049	0.34501	49.937	0.34344	17.197	32.956	0.54276	34.718	0.53389
17.251	46.04	0.34659	49.928	0.34503	17.251	32.878	0.54237	34.637	0.53348
17.304	46.016	0.34575	49.901	0.34418	17.304	32.889	0.54272	34.649	0.53385
17.357	45.99	0.34688	49.874	0.34532	17.357	32.836	0.54141	34.594	0.53251
17.41	45.967	0.34411	49.849	0.34255	17.41	32.801	0.54267	34.558	0.53378
17.463	45.95	0.34439	49.83	0.34283	17.463	32.763	0.54216	34.519	0.53326
17.516	45.918	0.34506	49.796	0.34349	17.516	32.771	0.5416	34.527	0.53271
17.569	45.89	0.34517	49.765	0.34361	17.569	32.746	0.54189	34.502	0.53299
17.622	45.872	0.34492	49.746	0.34335	17.622	32.736	0.54153	34.491	0.53263
17.675	45.865	0.34472	49.739	0.34316	17.675	32.72	0.5411	34.475	0.5322
17.728	45.835	0.3444	49.706	0.34284	17.728	32.732	0.54129	34.488	0.5324
17.781	45.85	0.34355	49.723	0.34199	17.781	32.718	0.54012	34.474	0.53123
17.834	45.798	0.34365	49.666	0.34208	17.834	32.703	0.54091	34.458	0.53202
17.887	45.835	0.34299	49.707	0.34142	17.887	32.667	0.54068	34.421	0.53178
17.941	45.815	0.34278	49.685	0.34121	17.941	32.669	0.53953	34.423	0.53065
17.994	45.817	0.34279	49.687	0.34123	17.994	32.678	0.53898	34.433	0.5301
18.047	45.811	0.34199	49.68	0.34043	18.047	32.658	0.53891	34.412	0.53004
18.1	45.818	0.34128	49.688	0.33972	18.1	32.68	0.53604	34.436	0.52721
18.153	45.816	0.34124	49.687	0.33968	18.153	32.696	0.53628	34.453	0.52747
18.206	45.819	0.34159	49.69	0.34003	18.206	32.696	0.53447	34.454	0.52568
18.259	45.795	0.3426	49.664	0.34105	18.259	32.695	0.5325	34.453	0.52372
18.312	45.764	0.34231	49.63	0.34075	18.312	32.621	0.53216	34.376	0.52336
18.365	45.75	0.342	49.615	0.34044	18.365	32.586	0.53169	34.34	0.52289
18.418	45.731	0.34115	49.594	0.3396	18.418	32.571	0.53154	34.324	0.52274
18.471	45.704	0.34291	49.565	0.34136	18.471	32.601	0.53051	34.357	0.52171
18.524	45.651	0.34191	49.508	0.34035	18.524	32.575	0.53057	34.329	0.52178
18.577	45.654	0.34242	49.511	0.34087	18.577	32.602	0.52972	34.358	0.52095
18.631	45.659	0.34311	49.517	0.34155	18.631	32.636	0.5278	34.394	0.51907
18.684	45.672	0.34452	49.531	0.34296	18.684	32.666	0.52689	34.425	0.51818
18.737	45.692	0.34535	49.552	0.34379	18.737	32.657	0.52579	34.416	0.51709
18.79	45.672	0.34627	49.532	0.34471	18.79	32.657	0.52587	34.416	0.51717
18.843	45.647	0.34721	49.504	0.34565	18.843	32.682	0.52481	34.442	0.51613
18.896	45.614	0.34673	49.469	0.34517	18.896	32.667	0.52472	34.427	0.51604
18.949	45.589	0.34684	49.442	0.34528	18.949	32.644	0.52505	34.403	0.51636
19.002	45.545	0.34593	49.394	0.34437	19.002	32.645	0.52529	34.404	0.51659
19.055	45.483	0.34618	49.327	0.34461	19.055	32.639	0.52474	34.398	0.51605
19.108	45.433	0.34522	49.273	0.34366	19.108	32.603	0.52507	34.361	0.51635
19.161	45.374	0.34457	49.209	0.343	19.161	32.585	0.52665	34.343	0.51792
19.214	45.333	0.34407	49.165	0.3425	19.214	32.573	0.52729	34.33	0.51853
19.268	45.29	0.34539	49.119	0.34382	19.268	32.577	0.52605	34.335	0.51731
19.321	45.219	0.34517	49.042	0.3436	19.321	32.545	0.52605	34.302	0.51731
19.374	45.161	0.34506	48.979	0.34349	19.374	32.518	0.52791	34.273	0.51915
19.427	45.132	0.34515	48.948	0.34357	19.427	32.542	0.52794	34.298	0.51917
19.48	45.066	0.34494	48.876	0.34335	19.48	32.508	0.52899	34.263	0.5202
19.533	45.048	0.34563	48.857	0.34405	19.533	32.485	0.52876	34.239	0.51996
19.586	45.033	0.3452	48.841	0.34361	19.586	32.496	0.52812	34.251	0.51932
19.639	45.011	0.34562	48.818	0.34403	19.639	32.523	0.52643	34.28	0.51766
19.692	44.962	0.34644	48.765	0.34485	19.692	32.497	0.52513	34.252	0.51639
19.745	44.932	0.34626	48.732	0.34467	19.745	32.479	0.52462	34.234	0.51587
19.798	44.924	0.34614	48.723	0.34455	19.798	32.462	0.52482	34.217	0.51607
19.851	44.879	0.34624	48.674	0.34464	19.851	32.462	0.5243	34.217	0.51554
19.904	44.875	0.34625	48.671	0.34466	19.904	32.481	0.52356	34.237	0.51483
19.958	44.879	0.34711	48.675	0.34552	19.958	32.537	0.52183	34.296	0.51313
20.011	44.822	0.34739	48.613	0.34579	20.011	32.512	0.52152	34.271	0.51281
20.064	44.759	0.34738	48.545	0.34578	20.064	32.514	0.52153	34.272	0.51283
20.117	44.747	0.34688	48.533	0.34528	20.117	32.491	0.52223	34.248	0.51352
20.17	44.703	0.34657	48.484	0.34496	20.17	32.482	0.52214	34.239	0.51343
20.223	44.643	0.34698	48.42	0.34538	20.223	32.5	0.5217	34.259	0.51301
20.276	44.574	0.34735	48.345	0.34575	20.276	32.491	0.52146	34.25	0.51275
20.329	44.517	0.34665	48.283	0.34504	20.329	32.483	0.5223	34.242	0.51359
20.382	44.451	0.34807	48.212	0.34646	20.382	32.516	0.52163	34.276	0.51293
20.435	44.401	0.3476	48.158	0.34599	20.435	32.489	0.52189	34.249	0.51317
20.488	44.375	0.34793	48.13	0.34631	20.488	32.516	0.52081	34.278	0.51211
20.541	44.303	0.3477	48.053	0.34607	20.541	32.512	0.52084	34.275	0.51215
20.594	44.285	0.34864	48.033	0.34702	20.594	32.531	0.51989	34.294	0.51121
20.648	44.25	0.34855	47.995	0.34692	20.648	32.55	0.5194	34.314	0.51072
20.701	44.211	0.34941	47.953	0.34778	20.701	32.543	0.51784	34.307	0.50919
20.754	44.162	0.34983	47.9	0.3482	20.754	32.526	0.5173	34.29	0.50867
20.807	44.155	0.35039	47.893	0.34876	20.807	32.54	0.51629	34.305	0.50768
20.86	44.108	0.35102	47.842	0.34938	20.86	32.602	0.51648	34.37	0.5079
