Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
11.052	64.595	0.27221
11.107	64.598	0.27212
11.163	64.627	0.27182
11.218	64.629	0.27243
11.273	64.677	0.27213
11.328	64.701	0.27232
11.384	64.732	0.27243
11.439	64.749	0.27247
11.494	64.773	0.27222
11.55	64.811	0.27199
11.605	64.857	0.27195
11.66	64.884	0.27223
11.715	64.893	0.27217
11.771	64.942	0.27228
11.826	64.994	0.27197
11.881	65.002	0.27247
11.936	65.038	0.27199
11.992	65.065	0.27158
12.047	65.075	0.2715
12.102	65.088	0.27168
12.157	65.096	0.27141
12.213	65.087	0.27151
12.268	65.123	0.27101
12.323	65.058	0.27097
12.378	65.088	0.27069
12.434	65.11	0.27063
12.489	65.115	0.27041
12.544	65.126	0.2702
12.599	65.153	0.27037
12.655	65.148	0.2701
12.71	65.194	0.26984
12.765	65.184	0.26979
12.821	65.163	0.2697
12.876	65.179	0.26953
12.931	65.167	0.26974
12.986	65.191	0.26961
13.042	65.148	0.26994
13.097	65.143	0.26978
13.152	65.13	0.26978
13.207	65.147	0.26941
13.263	65.17	0.26954
13.318	65.167	0.26934
13.373	65.14	0.26935
13.428	65.143	0.26947
13.484	65.13	0.26966
13.539	65.09	0.26932
13.594	65.052	0.2691
13.649	65.024	0.2688
13.705	65.029	0.26863
13.76	65.023	0.26828
13.815	64.975	0.26833
13.87	64.97	0.26809
13.926	64.941	0.26785
13.981	64.929	0.26737
14.036	64.911	0.26732
14.092	64.881	0.26731
14.147	64.855	0.26699
14.202	64.818	0.26711
14.257	64.767	0.26741
14.313	64.759	0.26685
14.368	64.744	0.26701
14.423	64.743	0.26665
14.478	64.695	0.26641
14.534	64.711	0.26593
14.589	64.671	0.26596
14.644	64.654	0.26564
14.699	64.624	0.26585
14.755	64.554	0.26589
14.81	64.526	0.26613
14.865	64.538	0.2661
14.92	64.527	0.26596
14.976	64.458	0.26587
15.031	64.474	0.26547
15.086	64.455	0.2653
15.141	64.414	0.26572
15.197	64.45	0.26498
15.252	64.386	0.26508
15.307	64.383	0.2655
15.363	64.352	0.2654
15.418	64.361	0.26494
15.473	64.337	0.26473
15.528	64.304	0.26423
15.584	64.279	0.26417
15.639	64.251	0.26402
15.694	64.274	0.26369
15.749	64.242	0.26411
15.805	64.198	0.26387
15.86	64.199	0.2635
15.915	64.143	0.26331
15.97	64.117	0.26293
16.026	64.109	0.26273
16.081	64.073	0.26279
16.136	64.083	0.26229
16.191	64.097	0.26165
16.247	64.083	0.26137
16.302	64.051	0.26151
16.357	64.025	0.26126
16.412	63.983	0.2609
16.468	63.976	0.2611
16.523	63.959	0.26095
16.578	63.94	0.26031
16.634	63.92	0.2601
16.689	63.911	0.26013
16.744	63.886	0.25995
16.799	63.882	0.25995
16.855	63.857	0.25987
16.91	63.832	0.25961
16.965	63.824	0.25944
17.02	63.779	0.25937
17.076	63.748	0.25902
17.131	63.721	0.25856
17.186	63.706	0.25828
17.241	63.675	0.25812
17.297	63.656	0.25817
17.352	63.631	0.2578
17.407	63.615	0.25731
17.462	63.601	0.25713
17.518	63.584	0.25717
17.573	63.588	0.25677
17.628	63.576	0.2569
17.683	63.564	0.25639
17.739	63.557	0.25614
17.794	63.546	0.25588
17.849	63.524	0.25574
17.905	63.519	0.25523
17.96	63.486	0.25508
18.015	63.47	0.2551
18.07	63.458	0.25479
18.126	63.463	0.25477
18.181	63.419	0.25492
18.236	63.428	0.25479
18.291	63.44	0.25467
18.347	63.418	0.2545
18.402	63.395	0.25462
18.457	63.389	0.25439
18.512	63.416	0.25439
18.568	63.392	0.25426
18.623	63.393	0.25444
18.678	63.41	0.2542
18.733	63.393	0.25459
18.789	63.394	0.25477
18.844	63.385	0.25439
18.899	63.37	0.25431
18.954	63.362	0.25442
19.01	63.358	0.25415
19.065	63.356	0.25414
19.12	63.36	0.25424
19.176	63.366	0.25404
19.231	63.346	0.25408
19.286	63.353	0.25402
19.341	63.355	0.25402
19.397	63.36	0.25432
19.452	63.331	0.2544
19.507	63.356	0.25447
19.562	63.338	0.25399
19.618	63.323	0.25414
19.673	63.312	0.25383
19.728	63.32	0.25385
19.783	63.315	0.25379
19.839	63.327	0.25425
19.894	63.339	0.2544
19.949	63.339	0.25418
20.004	63.338	0.25449
20.06	63.324	0.25443
20.115	63.299	0.25467
20.17	63.331	0.25485
20.225	63.339	0.2547
20.281	63.334	0.25471
20.336	63.302	0.25492
20.391	63.313	0.25454
20.447	63.307	0.25462
20.502	63.29	0.25506
20.557	63.315	0.25465
20.612	63.303	0.25496
20.668	63.321	0.2549
20.723	63.313	0.2555
20.778	63.324	0.25542
20.833	63.319	0.2554
20.889	63.318	0.25535
20.944	63.304	0.25543
20.999	63.353	0.25554
21.054	63.365	0.2556
21.11	63.379	0.25624
21.165	63.39	0.25653
21.22	63.375	0.25636
21.275	63.355	0.25628
21.331	63.339	0.25641
21.386	63.343	0.25658
21.441	63.323	0.25692
21.496	63.318	0.25703
21.552	63.335	0.25683
21.607	63.314	0.25687
21.662	63.316	0.25699
21.718	63.316	0.25698
21.773	63.309	0.25722
21.828	63.307	0.25744
21.883	63.294	0.25755
21.939	63.3	0.25781
21.994	63.294	0.25772
22.049	62.414	0.26774
