Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
5.9129	42.584	0.16883
5.9682	42.586	0.16863
6.0234	42.6	0.16874
6.0787	42.583	0.16861
6.134	42.603	0.16861
6.1892	42.604	0.16874
6.2445	42.621	0.16835
6.2997	42.63	0.16781
6.355	42.645	0.16768
6.4103	42.664	0.16741
6.4655	42.683	0.1673
6.5208	42.694	0.16673
6.576	42.761	0.16639
6.6313	42.77	0.16612
6.6866	42.781	0.16624
6.7418	42.795	0.16619
6.7971	42.831	0.16586
6.8523	42.82	0.16617
6.9076	42.822	0.16604
6.9629	42.822	0.16591
7.0181	42.835	0.16597
7.0734	42.878	0.16569
7.1286	42.899	0.16558
7.1839	42.93	0.16558
7.2392	42.93	0.16566
7.2944	42.972	0.16529
7.3497	42.992	0.16536
7.405	42.979	0.16527
7.4602	42.992	0.16469
7.5155	43.014	0.16483
7.5707	43.024	0.16441
7.626	43.03	0.1645
7.6813	43.048	0.16454
7.7365	43.051	0.16456
7.7918	43.05	0.16424
7.847	43.079	0.16424
7.9023	43.084	0.16419
7.9576	43.092	0.16408
8.0128	43.104	0.1641
8.0681	43.102	0.1644
8.1233	43.107	0.16432
8.1786	43.135	0.16404
8.2339	43.141	0.16416
8.2891	43.174	0.16388
8.3444	43.178	0.16394
8.3996	43.183	0.16361
8.4549	43.185	0.16344
8.5102	43.213	0.16357
8.5654	43.225	0.16387
8.6207	43.236	0.16403
8.676	43.254	0.16466
8.7312	43.284	0.16467
8.7865	43.314	0.16491
8.8417	43.34	0.1654
8.897	43.316	0.16534
8.9523	43.35	0.16524
9.0075	43.36	0.16527
9.0628	43.388	0.16553
9.118	43.395	0.16546
9.1733	43.405	0.16519
9.2286	43.45	0.16561
9.2838	43.438	0.16457
9.3391	43.429	0.16413
9.3943	43.422	0.16467
9.4496	43.414	0.16462
9.5049	43.417	0.16491
9.5601	43.428	0.16492
9.6154	43.448	0.16478
9.6706	43.449	0.16481
9.7259	43.464	0.16454
9.7812	43.496	0.16416
9.8364	43.512	0.16421
9.8917	43.502	0.16437
9.9469	43.52	0.16465
10.002	43.483	0.16545
10.057	43.5	0.16516
10.113	43.518	0.16524
10.168	43.515	0.16491
10.223	43.545	0.16478
10.279	43.563	0.16512
10.334	43.583	0.165
10.389	43.613	0.16544
10.444	43.65	0.16532
10.5	43.671	0.16553
10.555	43.687	0.16543
10.61	43.71	0.16529
10.665	43.724	0.16561
10.721	43.744	0.16527
10.776	43.734	0.16575
10.831	43.733	0.16572
10.886	43.765	0.16546
10.942	43.76	0.16554
10.997	43.763	0.1653
11.052	43.786	0.16573
11.107	43.803	0.16622
11.163	43.779	0.16633
11.218	43.793	0.16663
11.273	43.809	0.1666
11.328	43.837	0.16645
11.384	43.831	0.16667
11.439	43.838	0.16698
11.494	43.817	0.16724
11.55	43.811	0.1679
11.605	43.817	0.16839
11.66	43.82	0.16837
11.715	43.861	0.16907
11.771	43.875	0.16972
11.826	43.84	0.16938
11.881	43.875	0.16964
11.936	43.854	0.16958
11.992	43.873	0.16948
12.047	43.834	0.16974
12.102	43.862	0.16938
12.157	43.847	0.16931
12.213	43.844	0.16927
12.268	43.851	0.1689
12.323	43.848	0.16853
12.378	43.85	0.1689
12.434	43.845	0.16867
12.489	43.857	0.16828
12.544	43.858	0.16898
12.599	43.861	0.16881
12.655	43.826	0.16857
12.71	43.806	0.16838
12.765	43.794	0.16836
12.821	43.84	0.16883
12.876	43.788	0.16906
12.931	43.811	0.16928
12.986	43.824	0.16916
13.042	43.833	0.16935
13.097	43.808	0.16931
13.152	43.828	0.16922
13.207	43.812	0.1695
13.263	43.803	0.16916
13.318	43.802	0.16902
13.373	43.788	0.16867
13.428	43.766	0.16871
13.484	43.723	0.16876
13.539	43.702	0.16805
13.594	43.685	0.16872
13.649	43.714	0.16908
13.705	43.721	0.16928
13.76	43.742	0.16936
13.815	43.686	0.16946
13.87	43.64	0.16889
13.926	43.585	0.16923
13.981	43.595	0.16894
14.036	43.535	0.16895
14.092	43.575	0.16914
14.147	43.614	0.16866
14.202	43.59	0.16828
14.257	43.578	0.16914
14.313	43.633	0.16922
14.368	43.593	0.16938
14.423	43.611	0.16949
14.478	43.66	0.16958
14.534	43.633	0.16939
14.589	43.684	0.16944
14.644	43.654	0.16948
14.699	43.622	0.16949
14.755	43.68	0.16936
14.81	43.643	0.16911
14.865	43.657	0.16923
14.92	43.68	0.1687
14.976	43.673	0.16908
15.031	43.675	0.16899
15.086	43.664	0.16836
15.141	43.654	0.16853
15.197	43.623	0.16855
15.252	43.668	0.16823
15.307	43.649	0.16855
15.363	43.655	0.16856
15.418	43.666	0.16842
15.473	43.699	0.16859
15.528	43.734	0.16876
15.584	43.722	0.16872
15.639	43.695	0.1688
15.694	43.687	0.16854
15.749	43.67	0.16844
15.805	43.664	0.16861
15.86	43.66	0.16833
15.915	43.633	0.16798
15.97	43.638	0.16811
16.026	43.655	0.16793
16.081	43.644	0.16777
16.136	43.65	0.16767
16.191	43.644	0.16748
16.247	43.649	0.16773
16.302	43.644	0.16741
16.357	43.688	0.16716
16.412	43.65	0.16754
16.468	43.637	0.16823
16.523	43.613	0.16788
16.578	43.602	0.16807
16.634	43.613	0.1684
16.689	43.634	0.16845
16.744	43.633	0.16869
16.799	43.681	0.16922
16.855	43.693	0.169
16.91	43.684	0.16877
16.965	43.668	0.1689
17.02	43.667	0.16881
17.076	43.643	0.16876
17.131	43.601	0.16902
17.186	43.587	0.16949
17.241	43.608	0.16974
17.297	43.618	0.17
17.352	43.588	0.16993
17.407	43.583	0.16972
17.462	43.541	0.1694
17.518	43.546	0.16953
17.573	43.532	0.1692
17.628	43.548	0.16928
17.683	43.535	0.16933
17.739	43.536	0.16968
17.794	43.573	0.16979
17.849	43.537	0.16962
17.905	43.546	0.16951
17.96	43.592	0.16998
18.015	43.616	0.17002
18.07	43.659	0.17028
18.126	43.706	0.17109
18.181	43.709	0.1718
18.236	43.705	0.1716
18.291	43.69	0.17177
18.347	43.684	0.17177
18.402	43.689	0.17136
18.457	43.697	0.17158
18.512	43.686	0.1719
18.568	43.673	0.17136
18.623	43.671	0.17129
18.678	43.672	0.17149
18.733	43.655	0.17162
18.789	43.677	0.17206
18.844	43.682	0.1725
18.899	43.703	0.1728
18.954	43.711	0.17339
19.01	43.687	0.174
19.065	43.706	0.17446
19.12	43.659	0.17509
19.176	43.602	0.17546
19.231	43.59	0.17524
19.286	43.571	0.17541
19.341	43.574	0.1754
19.397	43.552	0.1753
19.452	43.536	0.1751
19.507	43.506	0.17503
19.562	43.512	0.17486
19.618	43.516	0.17469
19.673	43.476	0.17464
19.728	43.509	0.17501
19.783	43.51	0.17512
19.839	43.484	0.17483
19.894	43.491	0.17496
19.949	43.455	0.17502
20.004	43.454	0.17523
20.06	43.477	0.17531
20.115	43.448	0.17531
20.17	43.416	0.1753
20.225	43.375	0.17536
20.281	43.402	0.17487
20.336	43.315	0.17431
20.391	43.33	0.17435
20.447	43.336	0.17395
20.502	43.297	0.17395
20.557	43.297	0.17419
20.612	43.307	0.1742
20.668	43.282	0.17439
20.723	43.264	0.17417
20.778	43.31	0.17447
20.833	43.232	0.1746
20.889	43.195	0.17545
20.944	43.218	0.17529
20.999	43.2	0.17521
21.054	43.178	0.17571
21.11	43.178	0.17601
21.165	43.174	0.17589
21.22	43.172	0.17671
21.275	43.142	0.17664
21.331	43.156	0.17618
21.386	43.145	0.1764
21.441	43.144	0.17661
21.496	43.094	0.17659
21.552	43.107	0.17666
21.607	43.107	0.17659
21.662	43.114	0.17665
21.718	43.046	0.17692
21.773	43.026	0.17715
