Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
5.0896	44.161	0.15742
5.1415	44.212	0.1569
5.1935	44.223	0.15675
5.2454	44.247	0.15637
5.2973	44.291	0.15604
5.3493	44.308	0.15585
5.4012	44.33	0.15545
5.4531	44.339	0.15527
5.5051	44.364	0.15493
5.557	44.391	0.15484
5.6089	44.407	0.15475
5.6609	44.412	0.15462
5.7128	44.434	0.15415
5.7647	44.45	0.15385
5.8167	44.497	0.15339
5.8686	44.514	0.15319
5.9205	44.542	0.15275
5.9725	44.574	0.15287
6.0244	44.601	0.15232
6.0763	44.598	0.15248
6.1283	44.651	0.15196
6.1802	44.641	0.15184
6.2321	44.647	0.15178
6.2841	44.666	0.15135
6.336	44.681	0.15099
6.388	44.714	0.15055
6.4399	44.7	0.15062
6.4918	44.725	0.15057
6.5438	44.768	0.15024
6.5957	44.797	0.15004
6.6476	44.809	0.14992
6.6996	44.829	0.15009
6.7515	44.734	0.14779
6.8034	44.688	0.1462
6.8554	44.678	0.14563
6.9073	44.711	0.14534
6.9592	44.731	0.14557
7.0112	44.722	0.14638
7.0631	44.782	0.14653
7.115	44.823	0.14655
7.167	44.791	0.1448
7.2189	44.71	0.14334
7.2708	44.663	0.14211
7.3228	44.645	0.14116
7.3747	44.636	0.14032
7.4266	44.625	0.14073
7.4786	44.649	0.14054
7.5305	44.683	0.14084
7.5824	44.682	0.14068
7.6344	44.674	0.1407
7.6863	44.67	0.1406
7.7382	44.664	0.14035
7.7902	44.684	0.13996
7.8421	44.695	0.13987
7.8941	44.709	0.14002
7.946	44.729	0.14003
7.9979	44.735	0.13959
8.0499	44.675	0.13807
8.1018	44.617	0.13713
8.1537	44.562	0.13669
8.2057	44.542	0.1358
8.2576	44.51	0.13541
8.3095	44.501	0.13526
8.3615	44.486	0.13451
8.4134	44.485	0.13439
8.4653	44.482	0.13452
8.5173	44.488	0.13398
8.5692	44.531	0.13419
8.6211	44.547	0.13362
8.6731	44.553	0.13271
8.725	44.578	0.13298
8.7769	44.625	0.13289
8.8289	44.64	0.13228
8.8808	44.659	0.13211
8.9327	44.662	0.13222
8.9847	44.644	0.13185
9.0366	44.676	0.13177
9.0885	44.641	0.13185
9.1405	44.634	0.13171
9.1924	44.635	0.13173
9.2444	44.658	0.132
9.2963	44.635	0.13205
9.3482	44.664	0.13232
9.4002	44.676	0.13267
9.4521	44.701	0.13268
9.504	44.715	0.13282
9.556	44.74	0.13279
9.6079	44.728	0.13307
9.6598	44.702	0.13388
9.7118	44.718	0.13403
9.7637	44.77	0.13396
9.8156	44.788	0.13446
9.8676	44.803	0.13464
9.9195	44.885	0.13437
9.9714	44.949	0.13485
10.023	44.954	0.13495
10.075	44.978	0.13469
10.127	44.996	0.13509
10.179	45.002	0.13491
10.231	45.027	0.13484
10.283	45.062	0.13465
10.335	45.083	0.1344
10.387	45.105	0.13427
10.439	45.092	0.13396
10.491	45.139	0.13401
10.543	45.148	0.1336
10.595	45.182	0.13364
10.647	45.184	0.13337
10.699	45.186	0.133
10.75	45.172	0.1329
10.802	45.2	0.13298
10.854	45.215	0.13295
10.906	45.213	0.1331
10.958	45.232	0.13311
11.01	45.243	0.13344
11.062	45.245	0.13327
11.114	45.284	0.13288
11.166	45.268	0.13288
11.218	45.306	0.13288
11.27	45.353	0.13308
11.322	45.4	0.13311
11.374	45.45	0.13303
11.426	45.429	0.13245
11.478	45.468	0.13265
11.529	45.463	0.13241
11.581	45.485	0.13213
11.633	45.495	0.13271
11.685	45.499	0.13227
11.737	45.499	0.13204
11.789	45.547	0.13216
11.841	45.569	0.13201
11.893	45.545	0.13171
11.945	45.572	0.13207
11.997	45.61	0.13221
12.049	45.595	0.13275
12.101	45.615	0.13308
12.153	45.623	0.13264
12.205	45.628	0.13267
12.257	45.641	0.13262
12.308	45.646	0.13241
12.36	45.654	0.13253
12.412	45.631	0.13232
12.464	45.658	0.13297
12.516	45.647	0.13248
12.568	45.657	0.13276
12.62	45.669	0.1325
12.672	45.68	0.13257
12.724	45.671	0.1324
12.776	45.683	0.13209
12.828	45.694	0.13208
12.88	45.7	0.13202
12.932	45.706	0.1322
12.984	45.658	0.13179
13.036	45.695	0.13152
13.088	45.643	0.13174
13.139	45.651	0.13183
13.191	45.64	0.13192
13.243	45.635	0.13188
13.295	45.619	0.13228
13.347	45.62	0.13199
13.399	45.611	0.13254
13.451	45.548	0.13283
13.503	45.537	0.13285
13.555	45.508	0.13252
13.607	45.493	0.13287
13.659	45.469	0.13267
13.711	45.452	0.13289
13.763	45.438	0.13324
13.815	45.421	0.13337
13.867	45.447	0.13335
13.918	45.42	0.13325
13.97	45.402	0.13329
14.022	45.384	0.13339
14.074	45.372	0.13355
14.126	45.391	0.13355
14.178	45.364	0.13347
14.23	45.339	0.13421
14.282	45.225	0.13508
14.334	45.184	0.13655
14.386	45.116	0.13744
14.438	45.054	0.13753
14.49	44.994	0.13744
14.542	44.988	0.13766
14.594	44.935	0.13816
14.646	44.904	0.13798
14.697	44.867	0.13816
14.749	44.859	0.13855
14.801	44.807	0.13888
14.853	44.808	0.13874
14.905	44.798	0.13901
14.957	44.775	0.13918
15.009	44.743	0.13955
15.061	44.715	0.13919
15.113	44.728	0.1394
15.165	44.694	0.13909
15.217	44.694	0.13933
15.269	44.69	0.13896
15.321	44.709	0.13809
15.373	44.746	0.13774
15.425	44.724	0.13723
15.476	44.713	0.13774
15.528	44.701	0.13831
15.58	44.72	0.13859
15.632	44.724	0.13816
15.684	44.725	0.13809
15.736	44.709	0.13785
15.788	44.668	0.13807
15.84	44.643	0.13864
15.892	44.634	0.13858
15.944	44.619	0.13862
15.996	44.6	0.1386
16.048	44.576	0.13851
16.1	44.574	0.13847
16.152	44.558	0.13847
16.204	44.55	0.13886
16.256	44.539	0.13908
16.307	44.515	0.13927
16.359	44.47	0.13914
16.411	44.481	0.13966
16.463	44.447	0.13976
16.515	44.423	0.13957
16.567	44.395	0.14044
16.619	44.384	0.13975
16.671	44.403	0.1399
16.723	44.345	0.13996
16.775	44.36	0.14017
16.827	44.365	0.14065
16.879	44.354	0.14165
16.931	44.329	0.14124
16.983	44.282	0.1408
17.035	44.279	0.1411
17.086	44.265	0.1411
17.138	44.265	0.14146
17.19	44.238	0.142
17.242	44.223	0.14216
17.294	44.249	0.1417
17.346	44.287	0.14075
17.398	44.28	0.14081
17.45	44.264	0.14023
17.502	44.264	0.13981
17.554	44.225	0.13975
17.606	44.25	0.13975
17.658	44.259	0.14009
17.71	44.261	0.14137
17.762	44.23	0.14148
17.814	44.226	0.14125
17.865	44.211	0.14137
17.917	44.205	0.14215
17.969	44.163	0.14186
18.021	44.14	0.14131
18.073	44.122	0.14128
18.125	44.137	0.14174
18.177	44.145	0.14197
18.229	44.146	0.14235
18.281	44.167	0.14302
18.333	44.166	0.14335
18.385	44.168	0.14351
18.437	44.157	0.14369
18.489	44.091	0.14316
18.541	44.043	0.1424
18.593	44.012	0.14269
18.645	43.995	0.14357
18.696	43.987	0.14434
18.748	43.994	0.14515
18.8	43.985	0.14607
18.852	43.964	0.14611
18.904	43.952	0.14587
18.956	43.949	0.14616
19.008	43.95	0.14641
19.06	43.972	0.14721
19.112	43.986	0.14785
19.164	43.979	0.1485
19.216	43.99	0.1491
19.268	43.972	0.14981
19.32	43.934	0.15084
19.372	43.918	0.15163
19.424	43.904	0.15221
19.475	43.892	0.15262
19.527	43.868	0.15294
19.579	43.84	0.15267
19.631	43.861	0.15247
19.683	43.812	0.15347
19.735	43.762	0.15442
19.787	43.756	0.15459
19.839	43.776	0.15485
19.891	43.765	0.15505
19.943	43.744	0.15549
19.995	43.716	0.1551
20.047	43.672	0.15491
20.099	43.677	0.15536
20.151	43.606	0.15612
20.203	43.597	0.15617
20.254	43.568	0.15667
20.306	43.547	0.15706
20.358	43.509	0.15748
20.41	43.469	0.15697
20.462	43.439	0.15795
20.514	43.387	0.15808
