Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
14.534	54.048	0.25406
14.589	54.046	0.25291
14.644	54.009	0.25218
14.699	53.996	0.25185
14.755	54.007	0.25184
14.81	53.989	0.25178
14.865	53.993	0.25127
14.92	53.967	0.25038
14.976	53.967	0.2503
15.031	53.955	0.24974
15.086	53.937	0.24882
15.141	53.924	0.24883
15.197	53.896	0.24906
15.252	53.878	0.24927
15.307	53.9	0.24878
15.363	53.869	0.24853
15.418	53.856	0.2482
15.473	53.845	0.24745
15.528	53.846	0.2474
15.584	53.806	0.24687
15.639	53.785	0.24692
15.694	53.796	0.24692
15.749	53.75	0.24569
15.805	53.783	0.24545
15.86	53.797	0.24557
15.915	53.776	0.24487
15.97	53.788	0.24459
16.026	53.767	0.24407
16.081	53.766	0.24401
16.136	53.741	0.24398
16.191	53.717	0.24311
16.247	53.718	0.24341
16.302	53.7	0.2428
16.357	53.707	0.24293
16.412	53.7	0.24271
16.468	53.702	0.24206
16.523	53.736	0.24224
16.578	53.727	0.24212
16.634	53.709	0.24125
16.689	53.718	0.24084
16.744	53.713	0.24128
16.799	53.689	0.24135
16.855	53.682	0.24119
16.91	53.686	0.24081
16.965	53.682	0.24065
17.02	53.668	0.23985
17.076	53.667	0.23953
17.131	53.658	0.23969
17.186	53.655	0.23987
17.241	53.646	0.23913
17.297	53.646	0.23953
17.352	53.628	0.23941
17.407	53.637	0.23949
17.462	53.635	0.23863
17.518	53.615	0.23896
17.573	53.599	0.23891
17.628	53.589	0.238
17.683	53.575	0.23831
17.739	53.548	0.23796
17.794	53.533	0.23842
17.849	53.522	0.23794
17.905	53.504	0.23745
17.96	53.487	0.23798
18.015	53.503	0.23794
18.07	53.457	0.23725
18.126	53.441	0.23768
18.181	53.431	0.23771
18.236	53.425	0.23753
18.291	53.434	0.23705
18.347	53.412	0.23706
18.402	53.426	0.23712
18.457	53.402	0.2369
18.512	53.376	0.23685
18.568	53.372	0.23681
18.623	53.358	0.23689
18.678	53.314	0.23701
18.733	53.316	0.23693
18.789	53.288	0.23696
18.844	53.268	0.23707
18.899	53.256	0.23732
18.954	53.249	0.23792
19.01	53.228	0.23743
19.065	53.196	0.23664
19.12	53.222	0.23734
19.176	53.217	0.23803
19.231	53.174	0.23723
19.286	53.169	0.23682
19.341	53.154	0.23698
19.397	53.131	0.23707
19.452	53.122	0.23744
19.507	53.097	0.23767
19.562	53.073	0.23733
19.618	53.037	0.23762
19.673	53.033	0.23784
19.728	53.024	0.23765
19.783	53.005	0.2374
19.839	52.938	0.2366
19.894	52.955	0.23801
19.949	52.95	0.23769
20.004	52.895	0.23766
20.06	52.86	0.23759
20.115	52.862	0.23721
20.17	52.803	0.23722
20.225	52.769	0.23715
20.281	52.754	0.23702
20.336	52.756	0.23756
20.391	52.731	0.2375
20.447	52.691	0.23719
20.502	52.635	0.23666
20.557	52.654	0.23761
20.612	52.632	0.23765
20.668	52.602	0.23699
20.723	52.576	0.23784
20.778	52.531	0.23756
20.833	52.494	0.23759
20.889	52.45	0.23696
20.944	52.449	0.23709
20.999	52.487	0.23798
21.054	52.453	0.23848
21.11	52.419	0.23875
21.165	52.404	0.23829
21.22	52.386	0.23796
21.275	52.372	0.23801
21.331	52.379	0.23892
21.386	52.392	0.2381
21.441	52.325	0.23756
21.496	52.335	0.2385
21.552	52.331	0.23819
21.607	52.303	0.23829
21.662	52.261	0.23838
21.718	52.215	0.23727
21.773	52.18	0.23772
