Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
8.8417	58.982	0.20886
8.897	59.021	0.2087
8.9523	59.082	0.20854
9.0075	59.055	0.20908
9.0628	59.068	0.20936
9.118	59.102	0.20933
9.1733	59.098	0.20993
9.2286	59.112	0.2097
9.2838	59.098	0.21024
9.3391	59.082	0.21011
9.3943	59.051	0.21072
9.4496	59.063	0.21043
9.5049	59.089	0.21056
9.5601	59.089	0.21041
9.6154	59.122	0.21047
9.6706	59.123	0.211
9.7259	59.099	0.21065
9.7812	59.158	0.21065
9.8364	59.133	0.21083
9.8917	59.185	0.21068
9.9469	59.164	0.21071
10.002	59.24	0.21046
10.057	59.285	0.20998
10.113	59.28	0.21016
10.168	59.312	0.21027
10.223	59.292	0.21047
10.279	59.35	0.21037
10.334	59.341	0.21058
10.389	59.375	0.21105
10.444	59.382	0.21077
10.5	59.421	0.21092
10.555	59.419	0.21102
10.61	59.469	0.21067
10.665	59.484	0.21107
10.721	59.492	0.21053
10.776	59.527	0.21087
10.831	59.559	0.21055
10.886	59.585	0.21006
10.942	59.577	0.21008
10.997	59.59	0.21014
11.052	59.594	0.21021
11.107	59.57	0.21032
11.163	59.627	0.20997
11.218	59.623	0.21015
11.273	59.669	0.20962
11.328	59.66	0.20973
11.384	59.688	0.20969
11.439	59.721	0.20928
11.494	59.694	0.20904
11.55	59.723	0.20909
11.605	59.726	0.20852
11.66	59.813	0.20822
11.715	59.859	0.20776
11.771	59.866	0.20813
11.826	59.834	0.20816
11.881	59.826	0.20844
11.936	59.85	0.20826
11.992	59.838	0.20875
12.047	59.815	0.20852
12.102	59.888	0.20809
12.157	59.896	0.20825
12.213	59.968	0.20799
12.268	59.909	0.20822
12.323	59.96	0.20782
12.378	59.943	0.20803
12.434	59.948	0.20812
12.489	59.974	0.2071
12.544	59.967	0.2067
12.599	60.005	0.20663
12.655	59.989	0.20722
12.71	60.02	0.20688
12.765	60.014	0.2067
12.821	60.024	0.20659
12.876	60.039	0.20619
12.931	60.062	0.20607
12.986	60.098	0.20528
13.042	60.116	0.2048
13.097	60.129	0.20414
13.152	60.129	0.20383
13.207	60.12	0.20302
13.263	60.132	0.20224
13.318	60.13	0.20198
13.373	60.12	0.20137
13.428	60.094	0.20047
13.484	60.052	0.20057
13.539	60.092	0.20082
13.594	60.058	0.20123
13.649	60.091	0.19983
13.705	60.068	0.19986
13.76	60.103	0.19939
13.815	60.157	0.19813
13.87	60.128	0.1968
13.926	60.134	0.19588
13.981	60.157	0.19482
14.036	60.127	0.19514
14.092	60.143	0.19472
14.147	60.156	0.19408
14.202	60.13	0.19433
14.257	60.159	0.19456
14.313	60.169	0.19441
14.368	60.177	0.19394
14.423	60.192	0.19306
14.478	60.152	0.1931
14.534	60.124	0.19291
14.589	60.111	0.19214
14.644	60.092	0.1915
14.699	60.055	0.19112
14.755	60.112	0.19122
14.81	60.075	0.19124
14.865	60.078	0.19107
14.92	60.048	0.19116
14.976	60.036	0.1912
15.031	60.031	0.19124
15.086	59.996	0.19141
15.141	59.981	0.19152
15.197	59.993	0.19177
15.252	59.945	0.19162
15.307	59.949	0.19191
15.363	59.981	0.19235
15.418	59.957	0.19227
15.473	59.926	0.19241
15.528	59.936	0.19228
15.584	59.886	0.19161
15.639	59.917	0.1921
15.694	59.874	0.19137
15.749	59.878	0.19183
15.805	59.833	0.19145
15.86	59.814	0.19112
15.915	59.873	0.19053
15.97	59.82	0.1914
16.026	59.86	0.19129
16.081	59.889	0.19129
16.136	59.819	0.192
16.191	59.844	0.19265
16.247	59.817	0.19254
16.302	59.83	0.19237
16.357	59.769	0.19292
16.412	59.737	0.19353
16.468	59.743	0.19252
16.523	59.721	0.19216
16.578	59.755	0.19215
16.634	59.679	0.19284
16.689	59.701	0.19208
16.744	59.717	0.19169
16.799	59.725	0.19149
16.855	59.721	0.19181
16.91	59.719	0.19144
16.965	59.717	0.19118
17.02	59.709	0.19162
17.076	59.701	0.19184
17.131	59.678	0.19225
17.186	59.648	0.19225
17.241	59.597	0.19264
17.297	59.555	0.19275
17.352	59.516	0.19234
17.407	59.482	0.1929
17.462	59.427	0.1932
17.518	59.382	0.19291
17.573	59.337	0.19275
17.628	59.343	0.19202
17.683	59.303	0.19202
17.739	59.294	0.1919
17.794	59.27	0.19161
17.849	59.254	0.19165
17.905	59.193	0.19229
17.96	59.168	0.19269
18.015	59.1	0.19267
18.07	59.089	0.19262
18.126	59.05	0.19267
18.181	59.004	0.19169
18.236	59.031	0.19135
18.291	58.968	0.19155
18.347	58.909	0.1915
18.402	58.891	0.19158
18.457	58.892	0.19157
18.512	58.834	0.19099
18.568	58.825	0.19171
18.623	58.766	0.19188
18.678	58.763	0.19111
18.733	58.725	0.19063
18.789	58.682	0.19144
18.844	58.707	0.19163
18.899	58.689	0.19073
18.954	58.622	0.19051
19.01	58.634	0.19108
19.065	58.576	0.1911
19.12	58.574	0.19065
19.176	58.543	0.19133
19.231	58.553	0.1906
19.286	58.535	0.19083
19.341	58.494	0.19107
19.397	58.45	0.1917
19.452	58.427	0.1925
19.507	58.372	0.19236
19.562	58.345	0.19168
19.618	58.271	0.19193
19.673	58.234	0.19224
19.728	58.129	0.19239
19.783	58.115	0.1935
19.839	58.092	0.1932
19.894	58.107	0.19269
19.949	58.056	0.19246
20.004	58.081	0.19211
20.06	58.036	0.1922
20.115	58.024	0.19215
20.17	57.969	0.19252
20.225	57.943	0.19283
20.281	57.909	0.19311
20.336	57.918	0.19312
20.391	57.875	0.19344
20.447	57.83	0.19317
20.502	57.814	0.19357
20.557	57.782	0.19416
20.612	57.74	0.19342
20.668	57.735	0.1931
20.723	57.737	0.1933
20.778	57.728	0.19345
20.833	57.658	0.19332
20.889	57.628	0.19202
20.944	57.608	0.19289
20.999	57.578	0.19341
21.054	57.546	0.19281
21.11	57.491	0.19243
21.165	57.514	0.19241
21.22	57.45	0.19271
21.275	57.418	0.19259
21.331	57.387	0.19286
21.386	57.307	0.19376
21.441	57.304	0.19382
21.496	57.297	0.19363
21.552	57.236	0.19374
21.607	57.166	0.19428
