Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
9.4496	54.112	0.2841
9.5049	54.138	0.28419
9.5601	54.141	0.2846
9.6154	54.128	0.28495
9.6706	54.162	0.28479
9.7259	54.16	0.28532
9.7812	54.184	0.28547
9.8364	54.208	0.28562
9.8917	54.193	0.28555
9.9469	54.159	0.28537
10.002	54.201	0.28511
10.057	54.223	0.2854
10.113	54.195	0.2858
10.168	54.275	0.28519
10.223	54.327	0.28475
10.279	54.362	0.28402
10.334	54.38	0.28377
10.389	54.441	0.28366
10.444	54.461	0.28292
10.5	54.392	0.28298
10.555	54.412	0.28321
10.61	54.463	0.2829
10.665	54.455	0.28344
10.721	54.465	0.28365
10.776	54.471	0.28415
10.831	54.533	0.28396
10.886	54.569	0.28414
10.942	54.541	0.28444
10.997	54.549	0.28425
11.052	54.594	0.28427
11.107	54.61	0.28431
11.163	54.616	0.28487
11.218	54.649	0.28462
11.273	54.711	0.28444
11.328	54.715	0.28523
11.384	54.732	0.28512
11.439	54.806	0.28505
11.494	54.799	0.28521
11.55	54.799	0.28546
11.605	54.859	0.28542
11.66	54.889	0.28588
11.715	54.905	0.28609
11.771	54.964	0.28604
11.826	54.997	0.28595
11.881	55.018	0.28615
11.936	55.025	0.28617
11.992	55.102	0.286
12.047	55.1	0.28594
12.102	55.088	0.2865
12.157	55.12	0.28697
12.213	55.116	0.28727
12.268	55.114	0.28718
12.323	55.179	0.28682
12.378	55.244	0.28685
12.434	55.266	0.28665
12.489	55.311	0.28669
12.544	55.278	0.28738
12.599	55.408	0.28622
12.655	55.398	0.2863
12.71	55.411	0.28646
12.765	55.428	0.28657
12.821	55.475	0.28708
12.876	55.505	0.28639
12.931	55.527	0.28729
12.986	55.525	0.28672
13.042	55.543	0.28785
13.097	55.554	0.28763
13.152	55.606	0.28777
13.207	55.641	0.2872
13.263	55.679	0.28716
13.318	55.69	0.2884
13.373	55.65	0.28852
13.428	55.7	0.28889
13.484	55.716	0.28857
13.539	55.727	0.28831
13.594	55.776	0.28846
13.649	55.772	0.28879
13.705	55.787	0.28897
13.76	55.774	0.2892
13.815	55.844	0.28836
13.87	55.882	0.28782
13.926	55.88	0.28881
13.981	55.897	0.28875
14.036	55.913	0.28915
14.092	55.954	0.2886
14.147	55.93	0.28982
14.202	55.962	0.28944
14.257	56.005	0.28976
14.313	56.037	0.2893
14.368	56.027	0.29025
14.423	56.057	0.2898
14.478	56.054	0.29064
14.534	56.111	0.29054
14.589	56.075	0.2915
14.644	56.133	0.2915
14.699	56.099	0.29138
14.755	56.16	0.29151
14.81	56.16	0.29289
14.865	56.148	0.2926
14.92	56.231	0.29161
14.976	56.211	0.29244
15.031	56.198	0.29317
15.086	56.272	0.29326
15.141	56.243	0.29385
15.197	56.256	0.2933
15.252	56.322	0.29324
15.307	56.292	0.29316
15.363	56.29	0.29341
15.418	56.306	0.29263
15.473	56.417	0.29254
15.528	56.404	0.29316
15.584	56.407	0.29343
15.639	56.449	0.29402
15.694	56.416	0.29414
15.749	56.478	0.2941
15.805	56.476	0.29439
15.86	56.512	0.29423
15.915	56.524	0.29459
15.97	56.557	0.29528
16.026	56.557	0.29551
16.081	56.563	0.29574
16.136	56.618	0.29547
16.191	56.612	0.29617
16.247	56.619	0.29572
16.302	56.692	0.29595
16.357	56.706	0.29604
16.412	56.724	0.29564
16.468	56.775	0.2959
16.523	56.707	0.2972
16.578	56.727	0.29714
16.634	56.811	0.29667
16.689	56.798	0.29703
16.744	56.843	0.29688
16.799	56.862	0.29752
16.855	56.807	0.29733
16.91	56.891	0.29728
16.965	56.861	0.29777
17.02	56.913	0.2974
17.076	56.95	0.29747
17.131	56.932	0.29784
17.186	56.94	0.29805
17.241	56.959	0.29866
17.297	56.983	0.29878
17.352	56.993	0.29929
17.407	56.999	0.29884
17.462	57.037	0.29872
17.518	57.055	0.29903
17.573	57.051	0.29937
17.628	57.045	0.29883
17.683	57.091	0.29904
17.739	57.023	0.29909
17.794	57.074	0.29881
17.849	57.041	0.29789
17.905	57.067	0.29791
17.96	57.083	0.29805
18.015	57.103	0.29844
18.07	57.128	0.29863
18.126	57.134	0.29882
18.181	57.128	0.2993
18.236	57.138	0.29969
18.291	57.135	0.30023
18.347	57.139	0.29987
18.402	57.185	0.30039
18.457	57.182	0.3
18.512	57.193	0.30052
18.568	57.175	0.30047
18.623	57.203	0.30032
18.678	57.16	0.30035
18.733	57.204	0.30071
18.789	57.209	0.30116
18.844	57.254	0.30099
18.899	57.229	0.3015
18.954	57.273	0.3014
19.01	57.307	0.3014
19.065	57.256	0.30239
19.12	57.242	0.30302
19.176	57.299	0.30244
19.231	57.317	0.30279
19.286	57.326	0.30256
19.341	57.319	0.30228
19.397	57.336	0.30255
19.452	57.34	0.30285
19.507	57.367	0.30325
19.562	57.407	0.3027
19.618	57.409	0.30246
19.673	57.429	0.30219
19.728	57.417	0.30261
19.783	57.401	0.30295
19.839	57.457	0.30205
19.894	57.433	0.3023
19.949	57.439	0.30226
20.004	57.463	0.3023
20.06	57.478	0.30173
20.115	57.475	0.30137
20.17	57.455	0.30179
20.225	57.513	0.30181
20.281	57.538	0.30201
20.336	57.512	0.30222
20.391	57.542	0.3017
20.447	57.617	0.30112
20.502	57.594	0.3019
20.557	57.605	0.30189
20.612	57.612	0.30195
20.668	57.626	0.30132
20.723	57.574	0.30154
20.778	57.616	0.30076
20.833	57.637	0.30037
20.889	57.6	0.29982
20.944	57.617	0.29952
20.999	57.662	0.29952
21.054	57.666	0.29969
21.11	57.678	0.30024
21.165	57.677	0.29949
21.22	57.67	0.30013
21.275	57.645	0.29941
21.331	57.643	0.29939
21.386	57.629	0.29891
21.441	57.64	0.29784
21.496	57.669	0.29738
21.552	57.678	0.29745
21.607	57.681	0.29738
21.662	57.65	0.2974
21.718	57.595	0.29819
