Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
9.3391	55.482	0.22011
9.3943	55.491	0.22029
9.4496	55.471	0.22028
9.5049	55.473	0.22028
9.5601	55.429	0.2205
9.6154	55.418	0.22016
9.6706	55.385	0.22094
9.7259	55.398	0.22111
9.7812	55.395	0.22087
9.8364	55.413	0.22055
9.8917	55.413	0.22042
9.9469	55.399	0.22065
10.002	55.406	0.22025
10.057	55.389	0.2206
10.113	55.383	0.22036
10.168	55.381	0.22042
10.223	55.37	0.22021
10.279	55.364	0.22034
10.334	55.36	0.22039
10.389	55.354	0.22052
10.444	55.326	0.2205
10.5	55.329	0.21993
10.555	55.349	0.22008
10.61	55.347	0.22014
10.665	55.355	0.21999
10.721	55.354	0.21983
10.776	55.357	0.21983
10.831	55.357	0.21968
10.886	55.348	0.21925
10.942	55.347	0.21925
10.997	55.352	0.2191
11.052	55.345	0.21894
11.107	55.356	0.21856
11.163	55.354	0.21867
11.218	55.336	0.21848
11.273	55.316	0.21848
11.328	55.305	0.21822
11.384	55.285	0.21768
11.439	55.282	0.21771
11.494	55.288	0.21746
11.55	55.293	0.21739
11.605	55.264	0.2169
11.66	55.274	0.21656
11.715	55.28	0.21653
11.771	55.256	0.21623
11.826	55.25	0.21606
11.881	55.273	0.21623
11.936	55.255	0.21606
11.992	55.247	0.21574
12.047	55.246	0.21574
12.102	55.231	0.21543
12.157	55.204	0.21491
12.213	55.186	0.21516
12.268	55.189	0.21571
12.323	55.2	0.21529
12.378	55.191	0.21517
12.434	55.143	0.21531
12.489	55.111	0.21539
12.544	55.086	0.21543
12.599	55.08	0.21591
12.655	55.049	0.21507
12.71	55.05	0.21507
12.765	55.03	0.21489
12.821	55.012	0.21517
12.876	55.006	0.21541
12.931	55.03	0.21545
12.986	55.038	0.21561
13.042	55.056	0.21558
13.097	55.059	0.2157
13.152	55.064	0.2156
13.207	55.042	0.21576
13.263	55.033	0.21524
13.318	55.025	0.21498
13.373	55.014	0.21528
13.428	54.99	0.21527
13.484	54.996	0.21468
13.539	54.986	0.21453
13.594	54.982	0.21461
13.649	55.007	0.2147
13.705	55.029	0.21493
13.76	55.029	0.21517
13.815	55.016	0.21518
13.87	55.011	0.21535
13.926	54.999	0.21493
13.981	54.988	0.21473
14.036	54.973	0.2151
14.092	54.973	0.21522
14.147	54.972	0.21513
14.202	54.982	0.21521
14.257	54.999	0.21557
14.313	54.978	0.21515
14.368	54.972	0.21463
14.423	54.969	0.21422
14.478	54.957	0.2142
14.534	54.954	0.21404
14.589	54.95	0.21404
14.644	54.93	0.21404
14.699	54.921	0.21412
14.755	54.9	0.21373
14.81	54.892	0.21368
14.865	54.879	0.21403
14.92	54.874	0.21425
14.976	54.851	0.21422
15.031	54.839	0.21432
15.086	54.83	0.21414
15.141	54.811	0.21418
15.197	54.805	0.21388
15.252	54.789	0.21409
15.307	54.796	0.21422
15.363	54.801	0.21402
15.418	54.781	0.21438
15.473	54.776	0.21432
15.528	54.761	0.21394
15.584	54.745	0.21465
15.639	54.713	0.21462
15.694	54.674	0.2151
15.749	54.668	0.21501
15.805	54.651	0.2146
15.86	54.64	0.21441
15.915	54.621	0.21458
15.97	54.62	0.21476
16.026	54.615	0.21485
16.081	54.609	0.21546
16.136	54.598	0.21584
16.191	54.62	0.21593
16.247	54.562	0.21611
16.302	54.54	0.21605
16.357	54.537	0.21602
16.412	54.542	0.21551
16.468	54.541	0.21594
16.523	54.52	0.21593
16.578	54.47	0.21541
16.634	54.495	0.21561
16.689	54.493	0.21593
16.744	54.497	0.21561
16.799	54.49	0.21522
16.855	54.491	0.21554
16.91	54.47	0.21573
16.965	54.47	0.21528
17.02	54.504	0.21549
17.076	54.484	0.21549
17.131	54.448	0.21522
17.186	54.444	0.21515
17.241	54.407	0.21493
17.297	54.405	0.21493
17.352	54.383	0.21502
17.407	54.32	0.21493
17.462	54.311	0.21471
17.518	54.32	0.2144
17.573	54.318	0.21461
17.628	54.326	0.21433
17.683	54.351	0.21441
17.739	54.331	0.21508
17.794	54.349	0.21503
17.849	54.361	0.21536
17.905	54.351	0.21546
17.96	54.35	0.21514
18.015	54.344	0.215
18.07	54.353	0.21534
18.126	54.353	0.21543
18.181	54.341	0.21476
18.236	54.355	0.21541
18.291	54.349	0.21594
18.347	54.338	0.21628
18.402	54.288	0.21639
18.457	54.26	0.21607
18.512	54.261	0.21642
18.568	54.276	0.21673
18.623	54.263	0.21725
18.678	54.263	0.21728
18.733	54.258	0.21746
18.789	54.253	0.21775
18.844	54.269	0.21749
18.899	54.268	0.21723
18.954	54.279	0.21797
19.01	54.297	0.21824
19.065	54.305	0.21922
19.12	54.311	0.21908
19.176	54.304	0.21884
19.231	54.311	0.21877
19.286	54.318	0.21917
19.341	54.302	0.21887
19.397	54.297	0.21933
19.452	54.32	0.21981
19.507	54.298	0.21995
19.562	54.308	0.22024
19.618	54.321	0.22052
19.673	54.289	0.22007
19.728	54.299	0.22042
19.783	54.299	0.22135
19.839	54.297	0.22094
19.894	54.275	0.22061
19.949	54.281	0.22133
20.004	54.269	0.22153
20.06	54.272	0.22214
20.115	54.264	0.22259
20.17	54.237	0.22313
20.225	54.232	0.22294
20.281	54.235	0.2228
20.336	54.198	0.22363
20.391	54.204	0.22349
20.447	54.2	0.22363
20.502	54.176	0.22494
20.557	54.161	0.22477
20.612	54.19	0.22439
20.668	54.183	0.22521
20.723	54.16	0.2253
20.778	54.142	0.22557
20.833	54.158	0.22597
20.889	54.143	0.22635
20.944	54.149	0.22692
20.999	54.132	0.22685
21.054	54.128	0.22706
21.11	54.13	0.22752
21.165	54.111	0.22738
21.22	54.074	0.22799
21.275	54.086	0.22856
21.331	54.102	0.22854
21.386	54.088	0.22899
21.441	54.053	0.22917
21.496	54.052	0.22866
21.552	54.062	0.22921
21.607	54.057	0.2301
21.662	54.06	0.23036
21.718	54.089	0.22985
21.773	54.081	0.22975
21.828	54.092	0.23012
