Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	56.751	0.28569	55.021	0.2993	16.965	38.869	0.48358	40.761	0.47745
17.02	56.718	0.28594	54.988	0.29957	17.02	38.842	0.48441	40.733	0.47827
17.076	56.724	0.28572	54.992	0.29934	17.076	38.825	0.48469	40.715	0.47853
17.131	56.735	0.28553	55.003	0.29915	17.131	38.804	0.48476	40.693	0.47861
17.186	56.764	0.28584	55.031	0.29946	17.186	38.783	0.48476	40.671	0.47859
17.241	56.746	0.28482	55.01	0.29842	17.241	38.767	0.48478	40.655	0.47861
17.297	56.68	0.28485	54.944	0.29848	17.297	38.735	0.48603	40.622	0.47985
17.352	56.661	0.28461	54.926	0.29824	17.352	38.718	0.48651	40.605	0.48032
17.407	56.681	0.28522	54.945	0.29886	17.407	38.673	0.48498	40.558	0.47879
17.462	56.666	0.28507	54.928	0.29871	17.462	38.69	0.4856	40.575	0.47941
17.518	56.619	0.28498	54.882	0.29864	17.518	38.675	0.48557	40.559	0.47939
17.573	56.663	0.28518	54.925	0.29883	17.573	38.665	0.48519	40.549	0.479
17.628	56.646	0.28536	54.908	0.29903	17.628	38.63	0.4861	40.513	0.47989
17.683	56.618	0.28499	54.878	0.29867	17.683	38.594	0.48646	40.476	0.48024
17.739	56.591	0.28489	54.851	0.29857	17.739	38.564	0.48704	40.445	0.48081
17.794	56.554	0.28618	54.816	0.2999	17.794	38.485	0.48628	40.363	0.48004
17.849	56.581	0.28688	54.841	0.30062	17.849	38.453	0.48556	40.33	0.47931
17.905	56.532	0.28683	54.794	0.30058	17.905	38.429	0.48653	40.305	0.48027
17.96	56.548	0.28668	54.808	0.30042	17.96	38.422	0.48668	40.298	0.48042
18.015	56.597	0.28721	54.856	0.30095	18.015	38.412	0.48613	40.288	0.47986
18.07	56.59	0.28735	54.848	0.30111	18.07	38.359	0.48637	40.233	0.48008
18.126	56.565	0.28735	54.823	0.30111	18.126	38.345	0.48593	40.219	0.47966
18.181	56.523	0.28679	54.781	0.30057	18.181	38.351	0.4874	40.225	0.48111
18.236	56.507	0.2872	54.765	0.30098	18.236	38.337	0.48728	40.211	0.48099
18.291	56.495	0.28695	54.752	0.30074	18.291	38.318	0.48682	40.191	0.48053
18.347	56.492	0.28691	54.749	0.30069	18.347	38.321	0.4865	40.195	0.48021
18.402	56.453	0.28669	54.709	0.30048	18.402	38.311	0.48701	40.184	0.48072
18.457	56.435	0.28649	54.691	0.30027	18.457	38.279	0.48753	40.151	0.48123
18.512	56.437	0.28577	54.692	0.29955	18.512	38.3	0.48787	40.173	0.48156
18.568	56.407	0.28575	54.662	0.29954	18.568	38.258	0.48763	40.129	0.48134
18.623	56.399	0.28654	54.655	0.30035	18.623	38.224	0.48759	40.094	0.48128
18.678	56.366	0.28712	54.623	0.30094	18.678	38.184	0.48669	40.053	0.48037
18.733	56.378	0.28674	54.633	0.30055	18.733	38.182	0.48639	40.051	0.48009
18.789	56.345	0.28721	54.6	0.30104	18.789	38.125	0.48674	39.992	0.48043
18.844	56.318	0.28752	54.574	0.30135	18.844	38.101	0.48591	39.967	0.47959
18.899	56.315	0.28734	54.569	0.30118	18.899	38.083	0.48694	39.949	0.48061
18.954	56.296	0.28803	54.55	0.30187	18.954	38.04	0.48572	39.904	0.4794
19.01	56.279	0.28829	54.534	0.30216	19.01	38.031	0.48736	39.895	0.48102
19.065	56.255	0.28926	54.509	0.30315	19.065	37.995	0.48677	39.857	0.48041
19.12	56.247	0.28849	54.5	0.30237	19.12	38.02	0.48747	39.883	0.4811
19.176	56.264	0.28826	54.515	0.30215	19.176	38.011	0.48752	39.874	0.48114
19.231	56.236	0.28931	54.488	0.30321	19.231	37.962	0.48617	39.824	0.47979
19.286	56.238	0.28837	54.488	0.30225	19.286	37.985	0.48746	39.847	0.48109
19.341	56.197	0.28874	54.448	0.30266	19.341	37.947	0.48805	39.809	0.48166
19.397	56.197	0.28925	54.448	0.30318	19.397	37.915	0.48717	39.775	0.48077
19.452	56.236	0.29037	54.486	0.30434	19.452	37.858	0.48602	39.716	0.47962
19.507	56.217	0.29191	54.468	0.30591	19.507	37.768	0.48429	39.624	0.47789
19.562	56.201	0.29165	54.45	0.30564	19.562	37.747	0.48494	39.602	0.47852
19.618	56.198	0.29131	54.446	0.30534	19.618	37.714	0.48572	39.568	0.47929
19.673	56.298	0.29352	54.544	0.30757	19.673	37.691	0.48119	39.545	0.47479
19.728	56.33	0.29394	54.574	0.30801	19.728	37.69	0.4814	39.545	0.47501
19.783	56.355	0.29547	54.598	0.30957	19.783	37.655	0.48053	39.509	0.47413
19.839	56.378	0.29556	54.619	0.30964	19.839	37.639	0.47965	39.493	0.47323
19.894	56.324	0.29641	54.566	0.31051	19.894	37.548	0.4793	39.398	0.47287
19.949	56.321	0.29615	54.561	0.31026	19.949	37.563	0.47882	39.415	0.47239
20.004	56.349	0.29543	54.586	0.3095	20.004	37.576	0.47809	39.428	0.47166
20.06	56.332	0.29584	54.57	0.30992	20.06	37.544	0.47871	39.396	0.47227
20.115	56.316	0.29623	54.553	0.31031	20.115	37.545	0.47826	39.396	0.47181
20.17	56.32	0.2958	54.555	0.30988	20.17	37.556	0.47817	39.408	0.47173
20.225	56.289	0.29574	54.525	0.30983	20.225	37.521	0.47811	39.372	0.47167
20.281	56.315	0.29606	54.55	0.31015	20.281	37.503	0.47779	39.354	0.47134
20.336	56.303	0.29516	54.535	0.30923	20.336	37.511	0.47835	39.362	0.47189
20.391	56.285	0.29651	54.52	0.31062	20.391	37.474	0.47781	39.324	0.47136
20.447	56.298	0.29655	54.531	0.31065	20.447	37.476	0.47748	39.326	0.47102
20.502	56.297	0.29629	54.529	0.3104	20.502	37.479	0.47704	39.329	0.47059
20.557	56.278	0.29613	54.509	0.31026	20.557	37.462	0.47777	39.312	0.47131
20.612	56.304	0.29619	54.535	0.31029	20.612	37.456	0.47703	39.306	0.47056
20.668	56.272	0.29679	54.503	0.31092	20.668	37.417	0.47649	39.265	0.47003
20.723	56.284	0.2963	54.513	0.31042	20.723	37.428	0.4776	39.277	0.47113
20.778	56.233	0.29678	54.463	0.31092	20.778	37.4	0.47753	39.248	0.47105
20.833	56.255	0.29663	54.484	0.31076	20.833	37.385	0.4779	39.233	0.47141
20.889	56.23	0.29635	54.458	0.3105	20.889	37.375	0.47851	39.223	0.472
20.944	56.228	0.29671	54.456	0.31086	20.944	37.383	0.47783	39.231	0.47133
20.999	56.197	0.29708	54.425	0.31125	20.999	37.381	0.47823	39.229	0.47172
21.054	56.171	0.29731	54.399	0.31148	21.054	37.34	0.47842	39.186	0.47189
21.11	56.168	0.29728	54.395	0.31147	21.11	37.329	0.4785	39.176	0.47198
21.165	56.157	0.29807	54.385	0.31228	21.165	37.308	0.47869	39.154	0.47215
21.22	56.142	0.29787	54.368	0.31207	21.22	37.294	0.47892	39.139	0.47236
21.275	56.127	0.29794	54.353	0.31216	21.275	37.285	0.47916	39.13	0.4726
21.331	56.119	0.29843	54.346	0.31266	21.331	37.252	0.47945	39.095	0.47288
21.386	56.123	0.29843	54.348	0.31265	21.386	37.225	0.47939	39.067	0.47281
21.441	56.086	0.29813	54.311	0.31237	21.441	37.215	0.47992	39.058	0.47334
21.496	56.081	0.29877	54.306	0.31301	21.496	37.188	0.47937	39.029	0.47278
21.552	56.009	0.29846	54.235	0.31273	21.552	37.205	0.48055	39.047	0.47398
21.607	56.01	0.29878	54.235	0.31301	21.607	37.177	0.47927	39.018	0.47269
21.662	55.941	0.29752	54.165	0.3118	21.662	37.204	0.48193	39.046	0.47534
21.718	55.972	0.29953	54.198	0.31383	21.718	37.148	0.47983	38.989	0.47323
