Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	57.164	0.24313	54.738	0.2338	16.965	42.262	0.4653	41.574	0.49826
17.02	57.073	0.24353	54.652	0.23418	17.02	42.217	0.46522	41.527	0.49822
17.076	57.058	0.24343	54.638	0.23408	17.076	42.241	0.46574	41.55	0.49873
17.131	57.012	0.24387	54.594	0.23451	17.131	42.189	0.46572	41.496	0.49876
17.186	56.946	0.24398	54.533	0.23461	17.186	42.17	0.46569	41.477	0.49871
17.241	56.939	0.24428	54.526	0.2349	17.241	42.162	0.46533	41.466	0.4984
17.297	56.899	0.24454	54.489	0.23515	17.297	42.166	0.46553	41.468	0.49857
17.352	56.852	0.24462	54.445	0.23522	17.352	42.133	0.46562	41.432	0.49867
17.407	56.821	0.24477	54.416	0.23536	17.407	42.134	0.46545	41.431	0.4985
17.462	56.817	0.24499	54.412	0.23557	17.462	42.145	0.46536	41.441	0.49841
17.518	56.791	0.24551	54.388	0.23607	17.518	42.117	0.46445	41.409	0.49758
17.573	56.748	0.24563	54.348	0.23619	17.573	42.108	0.46433	41.398	0.49746
17.628	56.735	0.24581	54.336	0.23636	17.628	42.109	0.46448	41.397	0.49763
17.683	56.683	0.24617	54.288	0.23671	17.683	42.118	0.46481	41.403	0.49796
17.739	56.639	0.24577	54.247	0.2363	17.739	42.126	0.46541	41.409	0.49854
17.794	56.585	0.24604	54.196	0.23655	17.794	42.117	0.46542	41.398	0.4986
17.849	56.557	0.24613	54.171	0.23665	17.849	42.115	0.46576	41.394	0.49899
17.905	56.504	0.24594	54.121	0.23645	17.905	42.093	0.46637	41.37	0.49961
17.96	56.464	0.24578	54.084	0.23629	17.96	42.076	0.46602	41.351	0.49928
18.015	56.448	0.24562	54.069	0.23613	18.015	42.069	0.46591	41.34	0.49918
18.07	56.395	0.24603	54.019	0.23653	18.07	42.058	0.4656	41.326	0.49888
18.126	56.378	0.24616	54.003	0.23665	18.126	42.067	0.46514	41.332	0.49838
18.181	56.303	0.24688	53.932	0.23735	18.181	42.02	0.46501	41.283	0.49826
18.236	56.27	0.24685	53.901	0.23732	18.236	42.019	0.46477	41.277	0.49802
18.291	56.212	0.24698	53.846	0.23744	18.291	41.998	0.46454	41.252	0.49783
18.347	56.162	0.2472	53.799	0.23764	18.347	41.967	0.4646	41.218	0.49791
18.402	56.068	0.24761	53.711	0.23804	18.402	41.938	0.46492	41.185	0.49829
18.457	56.002	0.24786	53.649	0.23827	18.457	41.918	0.46551	41.163	0.49892
18.512	55.938	0.24773	53.59	0.23814	18.512	41.9	0.46585	41.142	0.49927
18.568	55.889	0.24768	53.544	0.23808	18.568	41.897	0.46583	41.136	0.49932
18.623	55.799	0.24747	53.46	0.23785	18.623	41.912	0.46742	41.15	0.50097
18.678	55.778	0.24719	53.442	0.23757	18.678	41.907	0.46743	41.144	0.50104
18.733	55.72	0.24692	53.388	0.23729	18.733	41.89	0.46844	41.126	0.50214
18.789	55.656	0.247	53.328	0.23735	18.789	41.869	0.46861	41.105	0.50233
18.844	55.64	0.24732	53.312	0.23767	18.844	41.853	0.46787	41.088	0.50155
18.899	55.619	0.24773	53.293	0.23806	18.899	41.831	0.46757	41.062	0.50124
18.954	55.549	0.2482	53.227	0.23851	18.954	41.798	0.46794	41.027	0.50162
19.01	55.57	0.24799	53.247	0.2383	19.01	41.786	0.46759	41.012	0.50126
19.065	55.52	0.24854	53.2	0.23882	19.065	41.749	0.46799	40.973	0.50163
19.12	55.589	0.24882	53.264	0.23911	19.12	41.719	0.46667	40.942	0.5003
19.176	55.688	0.24863	53.358	0.23893	19.176	41.759	0.46459	40.975	0.49816
19.231	55.673	0.2504	53.343	0.24068	19.231	41.688	0.46159	40.9	0.4951
19.286	55.648	0.25115	53.319	0.2414	19.286	41.697	0.46068	40.906	0.49406
19.341	55.632	0.25178	53.305	0.24201	19.341	41.7	0.45853	40.903	0.49181
19.397	55.576	0.25264	53.252	0.24284	19.397	41.646	0.45745	40.844	0.49067
19.452	55.539	0.25343	53.217	0.2436	19.452	41.665	0.45636	40.859	0.48952
19.507	55.508	0.25375	53.188	0.2439	19.507	41.682	0.45576	40.874	0.48886
19.562	55.496	0.25427	53.178	0.2444	19.562	41.711	0.45514	40.901	0.48821
19.618	55.491	0.25511	53.172	0.24523	19.618	41.659	0.45445	40.846	0.48758
19.673	55.409	0.25563	53.094	0.24572	19.673	41.621	0.45521	40.807	0.4884
19.728	55.412	0.25516	53.099	0.24525	19.728	41.639	0.45526	40.822	0.48846
19.783	55.394	0.2554	53.083	0.24549	19.783	41.617	0.45545	40.8	0.48873
19.839	55.36	0.25547	53.052	0.24555	19.839	41.612	0.45546	40.791	0.48879
19.894	55.378	0.2555	53.069	0.24557	19.894	41.612	0.45535	40.79	0.48868
19.949	55.325	0.25601	53.019	0.24607	19.949	41.604	0.45501	40.78	0.48835
20.004	55.277	0.25641	52.973	0.24644	20.004	41.603	0.45477	40.779	0.4881
20.06	55.286	0.25673	52.982	0.24676	20.06	41.588	0.45426	40.761	0.48757
20.115	55.201	0.25708	52.902	0.24709	20.115	41.534	0.45384	40.704	0.4872
20.17	55.198	0.25684	52.9	0.24684	20.17	41.557	0.4536	40.723	0.48691
20.225	55.138	0.25734	52.844	0.24732	20.225	41.529	0.45279	40.694	0.48612
20.281	55.127	0.25712	52.834	0.2471	20.281	41.552	0.454	40.717	0.48731
20.336	55.045	0.25751	52.756	0.24747	20.336	41.516	0.45383	40.677	0.48718
20.391	55.052	0.25753	52.764	0.24749	20.391	41.508	0.45282	40.664	0.48625
20.447	54.988	0.25756	52.704	0.2475	20.447	41.474	0.4532	40.626	0.48665
20.502	54.972	0.25762	52.69	0.24756	20.502	41.465	0.45411	40.617	0.48762
20.557	54.907	0.25779	52.629	0.24771	20.557	41.438	0.4546	40.588	0.48818
20.612	54.912	0.2578	52.634	0.24771	20.612	41.456	0.45519	40.604	0.48883
20.668	54.851	0.25798	52.577	0.24788	20.668	41.468	0.45514	40.613	0.48873
20.723	54.866	0.2579	52.592	0.2478	20.723	41.46	0.45531	40.604	0.48895
20.778	54.827	0.25818	52.555	0.24807	20.778	41.416	0.45537	40.557	0.48909
20.833	54.794	0.25801	52.525	0.24789	20.833	41.392	0.45561	40.531	0.48936
20.889	54.753	0.25829	52.487	0.24816	20.889	41.359	0.45513	40.498	0.4889
20.944	54.741	0.25817	52.476	0.24802	20.944	41.348	0.45619	40.484	0.49003
20.999	54.643	0.25856	52.384	0.24839	20.999	41.315	0.45632	40.449	0.49021
21.054	54.632	0.25853	52.374	0.24836	21.054	41.296	0.45688	40.428	0.4908
21.11	54.581	0.25897	52.326	0.24878	21.11	41.253	0.45723	40.384	0.4912
21.165	54.549	0.25883	52.297	0.24862	21.165	41.253	0.45785	40.382	0.49184
21.22	54.513	0.25883	52.263	0.24862	21.22	41.242	0.45805	40.369	0.49208
21.275	54.45	0.25886	52.204	0.24863	21.275	41.242	0.45854	40.367	0.49252
21.331	54.418	0.25892	52.175	0.24868	21.331	41.228	0.45918	40.352	0.49325
21.386	54.396	0.25955	52.154	0.24928	21.386	41.203	0.45892	40.324	0.49308
21.441	54.36	0.25982	52.12	0.24953	21.441	41.193	0.45879	40.311	0.49291
21.496	54.341	0.26015	52.104	0.24984	21.496	41.209	0.45931	40.324	0.49347
21.552	54.323	0.26079	52.087	0.25047	21.552	41.185	0.45948	40.3	0.4937
21.607	54.31	0.26123	52.075	0.25089	21.607	41.167	0.45919	40.278	0.49349
21.662	54.275	0.26126	52.041	0.25091	21.662	41.155	0.46007	40.265	0.49439
21.718	54.233	0.26152	52.001	0.25116	21.718	41.126	0.45996	40.235	0.4943
21.773	54.232	0.26149	52	0.25113	21.773	41.139	0.45995	40.248	0.49432
21.828	54.254	0.26123	52.022	0.25087	21.828	41.153	0.45988	40.261	0.49421
21.883	54.188	0.26218	51.958	0.25179	21.883	41.128	0.46033	40.237	0.49468
