Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	54.199	0.37909	56.508	0.35731	16.965	28.768	0.55828	27.942	0.46215
17.02	54.17	0.37932	56.478	0.35753	17.02	28.756	0.55899	27.931	0.46269
17.076	54.179	0.37914	56.488	0.35735	17.076	28.761	0.55964	27.935	0.4633
17.131	54.202	0.37992	56.51	0.35812	17.131	28.74	0.55988	27.92	0.46339
17.186	54.177	0.37967	56.485	0.35788	17.186	28.746	0.55974	27.922	0.46333
17.241	54.228	0.37987	56.539	0.35809	17.241	28.738	0.55963	27.92	0.46303
17.297	54.207	0.37996	56.519	0.35816	17.297	28.743	0.55932	27.923	0.4629
17.352	54.202	0.38045	56.512	0.35866	17.352	28.745	0.55988	27.922	0.46332
17.407	54.195	0.3799	56.506	0.35811	17.407	28.782	0.55955	27.955	0.46312
17.462	54.215	0.37962	56.526	0.35783	17.462	28.806	0.56016	27.973	0.4638
17.518	54.208	0.37971	56.519	0.35792	17.518	28.79	0.55983	27.961	0.46343
17.573	54.194	0.3799	56.504	0.35811	17.573	28.772	0.56051	27.944	0.46402
17.628	54.225	0.3795	56.537	0.35771	17.628	28.791	0.56064	27.964	0.46411
17.683	54.223	0.37945	56.537	0.35763	17.683	28.79	0.56102	27.965	0.46451
17.739	54.187	0.37952	56.499	0.35771	17.739	28.787	0.56113	27.958	0.46471
17.794	54.206	0.37909	56.517	0.35729	17.794	28.798	0.56191	27.965	0.46535
17.849	54.21	0.37994	56.521	0.35813	17.849	28.78	0.56181	27.953	0.46509
17.905	54.196	0.37895	56.508	0.35714	17.905	28.798	0.5621	27.966	0.46561
17.96	54.216	0.37913	56.528	0.35734	17.96	28.796	0.56148	27.964	0.46498
18.015	54.238	0.37939	56.552	0.35759	18.015	28.792	0.56169	27.965	0.46497
18.07	54.182	0.37919	56.493	0.35738	18.07	28.785	0.56217	27.954	0.46561
18.126	54.203	0.37914	56.516	0.35734	18.126	28.793	0.56226	27.963	0.46561
18.181	54.217	0.37918	56.53	0.35738	18.181	28.804	0.56209	27.975	0.46543
18.236	54.209	0.37889	56.522	0.35708	18.236	28.814	0.56281	27.981	0.46621
18.291	54.221	0.37931	56.534	0.35752	18.291	28.806	0.56158	27.977	0.46495
18.347	54.208	0.3791	56.521	0.3573	18.347	28.81	0.56226	27.977	0.46568
18.402	54.233	0.3787	56.548	0.35692	18.402	28.82	0.56252	27.989	0.46586
18.457	54.197	0.37882	56.51	0.35703	18.457	28.837	0.56285	28	0.46626
18.512	54.219	0.37811	56.536	0.3563	18.512	28.845	0.56359	28.013	0.46684
18.568	54.22	0.37814	56.538	0.35631	18.568	28.873	0.56361	28.037	0.467
18.623	54.186	0.37809	56.502	0.35622	18.623	28.883	0.56394	28.044	0.46748
18.678	54.201	0.37833	56.517	0.35648	18.678	28.87	0.56417	28.031	0.46758
18.733	54.2	0.37866	56.514	0.35684	18.733	28.883	0.56375	28.043	0.4671
18.789	54.201	0.37819	56.514	0.35639	18.789	28.878	0.56433	28.038	0.46766
18.844	54.183	0.37785	56.496	0.35606	18.844	28.883	0.56377	28.042	0.46728
18.899	54.165	0.37772	56.476	0.35593	18.899	28.862	0.56433	28.022	0.46769
18.954	54.146	0.37787	56.456	0.35606	18.954	28.853	0.56512	28.011	0.46844
19.01	54.158	0.37746	56.466	0.35566	19.01	28.871	0.56531	28.028	0.4687
19.065	54.208	0.37734	56.519	0.35554	19.065	28.879	0.56499	28.036	0.46845
19.12	54.134	0.37715	56.443	0.35528	19.12	28.86	0.56689	28.017	0.47031
19.176	54.145	0.37738	56.454	0.35543	19.176	28.899	0.56866	28.052	0.47205
19.231	54.08	0.3764	56.386	0.35428	19.231	29.003	0.57227	28.14	0.47619
19.286	54.038	0.37761	56.34	0.35524	19.286	29.08	0.58014	28.191	0.48382
19.341	53.913	0.37845	56.208	0.35562	19.341	29.24	0.59424	28.314	0.49843
19.397	54.025	0.38721	56.295	0.36381	19.397	29.003	0.59174	28.112	0.4971
19.452	54.084	0.39517	56.324	0.37134	19.452	28.4	0.55298	27.653	0.46083
19.507	55.224	0.4059	57.451	0.38246	19.507	27.781	0.51673	27.199	0.42868
19.562	54.714	0.40916	56.901	0.38514	19.562	27.626	0.50758	27.06	0.4217
19.618	54.581	0.40213	56.78	0.37865	19.618	26.694	0.45175	26.269	0.37063
19.673	53.711	0.40647	55.837	0.38232	19.673	24.796	0.41327	24.56	0.33977
19.728	52.457	0.40877	54.511	0.38474	19.728	8.1626	1.2096	6.6296	1.1066
19.783	52.747	0.4067	54.805	0.38289	19.783	8.1626	1.2096	6.6296	1.1066
19.839	52.614	0.40306	54.679	0.37937	19.839	8.1626	1.2096	6.6296	1.1066
19.894	52.542	0.40156	54.609	0.37791	19.894	3.6189	0.64822	3.4185	0.51923
19.949	52.456	0.39911	54.526	0.37557	19.949	4.7271	0.91438	4.1546	0.77506
20.004	52.488	0.39872	54.557	0.37521	20.004	4.7271	0.91438	4.1546	0.77506
20.06	52.434	0.39752	54.505	0.37405	20.06	4.7271	0.91438	4.1546	0.77506
20.115	52.269	0.39868	54.342	0.37507	20.115	4.7271	0.91438	4.1546	0.77506
20.17	52.235	0.39731	54.312	0.37375	20.17	4.7271	0.91438	4.1546	0.77506
20.225	52.274	0.39824	54.348	0.37466	20.225	4.7271	0.91438	4.1546	0.77506
20.281	52.241	0.39861	54.316	0.37499	20.281	4.7271	0.91438	4.1546	0.77506
20.336	52.368	0.39754	54.442	0.37404	20.336	4.7271	0.91438	4.1546	0.77506
20.391	52.339	0.39636	54.414	0.37291	20.391	4.7271	0.91438	4.1546	0.77506
20.447	52.334	0.39619	54.411	0.37274	20.447	4.7271	0.91438	4.1546	0.77506
20.502	52.516	0.39743	54.587	0.37399	20.502	4.7271	0.91438	4.1546	0.77506
20.557	52.332	0.39705	54.408	0.37357	20.557	4.7271	0.91438	4.1546	0.77506
20.612	52.405	0.39717	54.479	0.3737	20.612	4.7271	0.91438	4.1546	0.77506
20.668	52.39	0.39796	54.463	0.37443	20.668	4.7271	0.91438	4.1546	0.77506
20.723	52.371	0.39622	54.445	0.3728	20.723	4.7271	0.91438	4.1546	0.77506
20.778	52.437	0.39617	54.51	0.37277	20.778	4.7271	0.91438	4.1546	0.77506
20.833	52.395	0.39683	54.468	0.37339	20.833	4.7271	0.91438	4.1546	0.77506
20.889	52.416	0.3946	54.492	0.37127	20.889	4.7271	0.91438	4.1546	0.77506
20.944	52.496	0.39532	54.569	0.37199	20.944	4.7271	0.91438	4.1546	0.77506
20.999	52.398	0.39687	54.472	0.37341	20.999	4.7271	0.91438	4.1546	0.77506
21.054	52.39	0.39581	54.465	0.37241	21.054	4.7271	0.91438	4.1546	0.77506
21.11	52.411	0.39587	54.485	0.37249	21.11	4.7271	0.91438	4.1546	0.77506
21.165	52.484	0.39557	54.557	0.37223	21.165	4.7271	0.91438	4.1546	0.77506
21.22	52.504	0.39581	54.577	0.37247	21.22	4.7271	0.91438	4.1546	0.77506
21.275	52.452	0.39592	54.526	0.37255	21.275	4.7271	0.91438	4.1546	0.77506
21.331	52.419	0.39751	54.491	0.37405	21.331	4.7271	0.91438	4.1546	0.77506
21.386	52.459	0.39714	54.531	0.37372	21.386	4.7271	0.91438	4.1546	0.77506
21.441	52.205	0.3974	54.281	0.37385	21.441	4.7271	0.91438	4.1546	0.77506
21.496	52.41	0.39612	54.484	0.37273	21.496	4.7271	0.91438	4.1546	0.77506
21.552	52.481	0.39701	54.553	0.3736	21.552	4.7271	0.91438	4.1546	0.77506
21.607	52.45	0.39867	54.519	0.37517	21.607	4.7271	0.91438	4.1546	0.77506
21.662	52.378	0.39722	54.451	0.37375	21.662	4.7271	0.91438	4.1546	0.77506
21.718	52.489	0.39732	54.561	0.37389	21.718	4.7271	0.91438	4.1546	0.77506
21.773	52.556	0.39594	54.628	0.37263	21.773	4.7271	0.91438	4.1546	0.77506
21.828	52.47	0.39541	54.543	0.37209	21.828	4.7271	0.91438	4.1546	0.77506
21.883	52.549	0.39557	54.622	0.37226	21.883	4.7271	0.91438	4.1546	0.77506
21.939	52.605	0.3963	54.676	0.37298	21.939	4.7271	0.91438	4.1546	0.77506
