Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	61.698	0.21899	58.359	0.21782	16.965	40.238	0.47967	44.037	0.43749
17.02	61.711	0.2183	58.371	0.21713	17.02	40.263	0.48021	44.066	0.43799
17.076	61.689	0.21843	58.35	0.21725	17.076	40.231	0.48007	44.034	0.43781
17.131	61.685	0.21848	58.347	0.21731	17.131	40.209	0.47998	44.014	0.43762
17.186	61.676	0.21814	58.339	0.21697	17.186	40.187	0.48067	43.993	0.4383
17.241	61.651	0.21813	58.315	0.21696	17.241	40.158	0.48117	43.966	0.43871
17.297	61.642	0.21799	58.306	0.21681	17.297	40.128	0.48173	43.935	0.43919
17.352	61.628	0.2176	58.293	0.21642	17.352	40.108	0.48244	43.918	0.43991
17.407	61.617	0.21778	58.283	0.2166	17.407	40.083	0.48269	43.893	0.44008
17.462	61.588	0.21717	58.256	0.216	17.462	40.099	0.48342	43.911	0.44084
17.518	61.583	0.21761	58.251	0.21643	17.518	40.062	0.48311	43.876	0.44049
17.573	61.559	0.21736	58.229	0.21618	17.573	40.039	0.4836	43.852	0.4409
17.628	61.55	0.21704	58.22	0.21586	17.628	40.026	0.48394	43.843	0.44122
17.683	61.532	0.21695	58.203	0.21577	17.683	40	0.48387	43.818	0.44109
17.739	61.491	0.2167	58.164	0.21552	17.739	39.98	0.4849	43.797	0.4421
17.794	61.502	0.21635	58.175	0.21517	17.794	39.984	0.48512	43.806	0.44227
17.849	61.444	0.21636	58.12	0.21518	17.849	39.944	0.48648	43.764	0.44355
17.905	61.402	0.21644	58.081	0.21526	17.905	39.908	0.48688	43.729	0.44385
17.96	61.369	0.21655	58.05	0.21537	17.96	39.819	0.48681	43.64	0.4436
18.015	61.297	0.21643	57.982	0.21525	18.015	39.792	0.48777	43.611	0.4445
18.07	61.256	0.21609	57.943	0.21491	18.07	39.777	0.48853	43.598	0.44517
18.126	61.211	0.21614	57.901	0.21496	18.126	39.746	0.48879	43.569	0.44534
18.181	61.167	0.21591	57.86	0.21473	18.181	39.716	0.48954	43.539	0.44601
18.236	61.123	0.21588	57.818	0.2147	18.236	39.712	0.48991	43.535	0.44632
18.291	61.074	0.21558	57.772	0.2144	18.291	39.66	0.49098	43.482	0.44732
18.347	61.056	0.21544	57.755	0.21426	18.347	39.655	0.49108	43.477	0.44736
18.402	61.023	0.21525	57.724	0.21407	18.402	39.621	0.49122	43.441	0.44742
18.457	60.967	0.21548	57.671	0.2143	18.457	39.587	0.49194	43.409	0.44811
18.512	60.965	0.21516	57.67	0.21398	18.512	39.57	0.49167	43.394	0.44775
18.568	60.924	0.21475	57.631	0.21357	18.568	39.538	0.49243	43.364	0.44848
18.623	60.896	0.21449	57.605	0.21331	18.623	39.527	0.49324	43.354	0.44923
18.678	60.861	0.21451	57.571	0.21333	18.678	39.492	0.49343	43.319	0.44934
18.733	60.843	0.2145	57.555	0.21332	18.733	39.477	0.49382	43.305	0.44966
18.789	60.827	0.21453	57.54	0.21335	18.789	39.468	0.49373	43.299	0.44958
18.844	60.838	0.2145	57.551	0.21331	18.844	39.459	0.4934	43.291	0.44919
18.899	60.808	0.21456	57.522	0.21337	18.899	39.433	0.49348	43.266	0.44924
18.954	60.78	0.21421	57.496	0.21303	18.954	39.418	0.49391	43.253	0.44957
19.01	60.703	0.21404	57.423	0.21286	19.01	39.38	0.49533	43.216	0.45089
19.065	60.687	0.21387	57.408	0.21268	19.065	39.346	0.49597	43.182	0.45135
19.12	60.683	0.21343	57.405	0.21225	19.12	39.296	0.49676	43.129	0.45199
19.176	60.641	0.21296	57.365	0.21178	19.176	39.268	0.49794	43.104	0.45304
19.231	60.581	0.21344	57.308	0.21226	19.231	39.187	0.49834	43.024	0.45332
19.286	60.57	0.21399	57.298	0.2128	19.286	39.177	0.49843	43.015	0.45335
19.341	60.557	0.21447	57.286	0.21328	19.341	39.184	0.49845	43.025	0.45335
19.397	60.574	0.21491	57.302	0.21372	19.397	39.188	0.49769	43.029	0.45264
19.452	60.585	0.21474	57.312	0.21355	19.452	39.183	0.49852	43.027	0.45344
19.507	60.57	0.21496	57.298	0.21377	19.507	39.184	0.49853	43.029	0.45345
19.562	60.599	0.21474	57.326	0.21354	19.562	39.202	0.49825	43.05	0.45312
19.618	60.612	0.21456	57.338	0.21337	19.618	39.217	0.49817	43.071	0.45307
19.673	60.594	0.21532	57.322	0.21413	19.673	39.17	0.49904	43.022	0.45372
19.728	60.592	0.21452	57.319	0.21332	19.728	39.178	0.49962	43.03	0.45423
19.783	60.579	0.21397	57.307	0.21278	19.783	39.16	0.50036	43.01	0.45492
19.839	60.587	0.21396	57.315	0.21277	19.839	39.147	0.50027	43.002	0.45474
19.894	60.543	0.2136	57.274	0.21241	19.894	39.134	0.50171	42.988	0.4562
19.949	60.587	0.21417	57.315	0.21298	19.949	39.128	0.50042	42.987	0.45478
20.004	60.529	0.21351	57.261	0.21232	20.004	39.107	0.50123	42.964	0.45556
20.06	60.532	0.21337	57.264	0.21218	20.06	39.045	0.5011	42.903	0.45532
20.115	60.518	0.21297	57.251	0.21177	20.115	39.068	0.50205	42.929	0.45622
20.17	60.519	0.21346	57.252	0.21226	20.17	39.034	0.50163	42.897	0.45573
20.225	60.468	0.21347	57.204	0.21227	20.225	38.962	0.50333	42.825	0.45725
20.281	60.462	0.21378	57.198	0.21259	20.281	38.934	0.50255	42.797	0.45649
20.336	60.449	0.2132	57.186	0.21201	20.336	38.914	0.50334	42.779	0.45722
20.391	60.432	0.21296	57.17	0.21176	20.391	38.915	0.50364	42.78	0.45752
20.447	60.44	0.2131	57.177	0.21191	20.447	38.91	0.50282	42.776	0.4567
20.502	60.368	0.21238	57.109	0.21118	20.502	38.866	0.505	42.73	0.45881
20.557	60.398	0.21241	57.138	0.21121	20.557	38.912	0.50428	42.781	0.45815
20.612	60.347	0.21274	57.09	0.21154	20.612	38.797	0.50482	42.662	0.45853
20.668	60.321	0.21258	57.065	0.21139	20.668	38.788	0.50477	42.657	0.45844
20.723	60.312	0.21207	57.057	0.21087	20.723	38.787	0.50576	42.659	0.45941
20.778	60.282	0.21205	57.029	0.21085	20.778	38.751	0.50629	42.624	0.4598
20.833	60.314	0.2121	57.059	0.2109	20.833	38.76	0.50639	42.637	0.4598
20.889	60.297	0.21242	57.043	0.21122	20.889	38.74	0.50563	42.617	0.45906
20.944	60.322	0.21179	57.067	0.21059	20.944	38.746	0.50761	42.627	0.46096
20.999	60.283	0.21241	57.03	0.21121	20.999	38.696	0.50649	42.574	0.45979
21.054	60.289	0.21174	57.036	0.21054	21.054	38.681	0.50823	42.561	0.46139
21.11	60.259	0.21204	57.007	0.21084	21.11	38.646	0.50779	42.528	0.46095
21.165	60.245	0.21194	56.994	0.21074	21.165	38.605	0.50924	42.483	0.4622
21.22	60.255	0.21162	57.004	0.21042	21.22	38.57	0.50892	42.451	0.46186
21.275	60.221	0.21141	56.972	0.21021	21.275	38.553	0.51062	42.431	0.46343
21.331	60.219	0.21124	56.97	0.21004	21.331	38.51	0.51068	42.394	0.46341
21.386	60.203	0.21107	56.955	0.20986	21.386	38.478	0.51214	42.356	0.46468
21.441	60.184	0.21055	56.938	0.20935	21.441	38.456	0.51277	42.336	0.46528
21.496	60.196	0.21018	56.949	0.20898	21.496	38.423	0.51274	42.303	0.46523
21.552	60.142	0.20985	56.899	0.20865	21.552	38.353	0.51463	42.232	0.46693
21.607	60.139	0.20958	56.896	0.20839	21.607	38.335	0.51524	42.215	0.46742
21.662	60.103	0.20937	56.862	0.20817	21.662	38.297	0.51631	42.178	0.46841
21.718	60.104	0.20998	56.863	0.20878	21.718	38.288	0.51591	42.169	0.46797
21.773	60.073	0.21003	56.833	0.20883	21.773	38.259	0.51697	42.138	0.46899
21.828	60.052	0.21053	56.814	0.20933	21.828	38.236	0.51592	42.113	0.46787
21.883	60.058	0.20992	56.819	0.20872	21.883	38.231	0.518	42.111	0.46988
21.939	60.006	0.21031	56.77	0.20911	21.939	38.204	0.51643	42.082	0.46837
