Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
16.965	55.463	0.16083	55.047	0.13985	16.965	43.28	0.56871	32.34	0.69748
17.02	55.514	0.16034	55.097	0.1394	17.02	43.265	0.56938	32.326	0.69832
17.076	55.576	0.15908	55.159	0.13815	17.076	43.317	0.5699	32.36	0.6987
17.131	55.557	0.15888	55.14	0.13793	17.131	43.3	0.57048	32.347	0.69933
17.186	55.541	0.15838	55.124	0.13743	17.186	43.242	0.57102	32.304	0.69984
17.241	55.607	0.15685	55.19	0.13594	17.241	43.284	0.57173	32.332	0.70042
17.297	55.53	0.15601	55.114	0.13509	17.297	43.245	0.57376	32.312	0.70246
17.352	55.589	0.15568	55.17	0.13479	17.352	43.305	0.57515	32.37	0.70399
17.407	55.649	0.15469	55.229	0.13383	17.407	43.335	0.57533	32.388	0.70414
17.462	55.609	0.15459	55.187	0.13375	17.462	43.314	0.57643	32.383	0.70523
17.518	55.617	0.15369	55.192	0.13288	17.518	43.374	0.57618	32.429	0.70454
17.573	55.557	0.15225	55.131	0.13146	17.573	43.446	0.57594	32.484	0.70404
17.628	55.551	0.15268	55.122	0.13189	17.628	43.444	0.57493	32.479	0.70301
17.683	55.494	0.15257	55.064	0.13176	17.683	43.374	0.57536	32.43	0.70359
17.739	55.587	0.15292	55.157	0.13214	17.739	43.386	0.5758	32.437	0.70409
17.794	55.522	0.15305	55.091	0.13225	17.794	43.379	0.57536	32.436	0.70331
17.849	55.551	0.15276	55.122	0.132	17.849	43.358	0.57658	32.418	0.70472
17.905	55.554	0.1522	55.126	0.13147	17.905	43.356	0.57665	32.413	0.70474
17.96	55.579	0.15151	55.152	0.13079	17.96	43.38	0.57749	32.438	0.70548
18.015	55.579	0.15187	55.153	0.13113	18.015	43.361	0.57806	32.423	0.70611
18.07	55.559	0.15087	55.136	0.13012	18.07	43.351	0.57959	32.42	0.70763
18.126	55.584	0.1512	55.161	0.13043	18.126	43.351	0.57916	32.413	0.7071
18.181	55.531	0.15064	55.11	0.12983	18.181	43.324	0.58083	32.395	0.70882
18.236	55.559	0.15125	55.136	0.13043	18.236	43.26	0.58115	32.343	0.70961
18.291	55.629	0.15077	55.206	0.12996	18.291	43.311	0.58119	32.377	0.7096
18.347	55.529	0.15109	55.107	0.13024	18.347	43.222	0.58212	32.306	0.71071
18.402	55.593	0.15094	55.17	0.1301	18.402	43.239	0.58332	32.32	0.7121
18.457	55.568	0.15046	55.146	0.1296	18.457	43.277	0.58386	32.355	0.71245
18.512	55.482	0.15034	55.063	0.12943	18.512	43.21	0.58535	32.3	0.71431
18.568	55.488	0.15019	55.072	0.12926	18.568	43.215	0.58617	32.302	0.71508
18.623	55.534	0.14953	55.117	0.12863	18.623	43.238	0.58608	32.316	0.71493
18.678	55.443	0.1495	55.028	0.12857	18.678	43.157	0.58744	32.258	0.71658
18.733	55.521	0.14851	55.105	0.12762	18.733	43.147	0.5887	32.252	0.718
18.789	55.473	0.148	55.06	0.1271	18.789	43.112	0.58882	32.217	0.71825
18.844	55.534	0.14793	55.119	0.12706	18.844	43.087	0.58913	32.193	0.71886
18.899	55.584	0.14787	55.167	0.12702	18.899	43.137	0.58913	32.229	0.71879
18.954	55.485	0.14833	55.07	0.12743	18.954	43.081	0.59047	32.196	0.72037
19.01	55.516	0.1475	55.099	0.12662	19.01	43.113	0.59062	32.221	0.72022
19.065	55.484	0.14744	55.068	0.12654	19.065	43.105	0.59087	32.219	0.72055
19.12	55.514	0.14685	55.097	0.12598	19.12	43.092	0.59133	32.207	0.72116
19.176	55.522	0.14673	55.104	0.12585	19.176	43.106	0.59177	32.22	0.7216
19.231	55.524	0.14708	55.106	0.1262	19.231	43.109	0.59114	32.217	0.72097
19.286	55.558	0.14665	55.138	0.12579	19.286	43.125	0.59209	32.236	0.72178
19.341	55.541	0.1466	55.113	0.12576	19.341	43.154	0.59059	32.257	0.71964
19.397	55.433	0.1465	55.009	0.12562	19.397	43.095	0.59081	32.213	0.7198
19.452	55.525	0.14645	55.098	0.12563	19.452	43.097	0.5906	32.207	0.71978
19.507	55.445	0.1458	55.02	0.12496	19.507	43.06	0.59145	32.182	0.72072
19.562	55.548	0.14486	55.117	0.12411	19.562	43.081	0.59133	32.189	0.7206
19.618	55.416	0.14515	54.986	0.12435	19.618	43.005	0.59192	32.139	0.72148
19.673	55.487	0.14391	55.056	0.12322	19.673	43.025	0.5909	32.137	0.72038
19.728	55.385	0.14372	54.955	0.12297	19.728	42.967	0.59252	32.099	0.72222
19.783	55.475	0.14378	55.044	0.12305	19.783	43.06	0.59164	32.16	0.72119
19.839	55.398	0.14403	54.967	0.12328	19.839	43.051	0.59201	32.161	0.72129
19.894	55.355	0.14385	54.922	0.12312	19.894	43.019	0.59181	32.139	0.72108
19.949	55.379	0.14351	54.947	0.12278	19.949	43.036	0.59219	32.148	0.72148
20.004	55.299	0.14342	54.869	0.12264	20.004	43.011	0.59282	32.127	0.72202
20.06	55.34	0.14356	54.907	0.12284	20.06	42.959	0.59292	32.088	0.72223
20.115	55.303	0.14201	54.87	0.1213	20.115	42.93	0.59387	32.063	0.72322
20.17	55.329	0.1406	54.895	0.11992	20.17	42.936	0.59467	32.062	0.72412
20.225	55.278	0.14069	54.843	0.12001	20.225	42.853	0.5948	31.997	0.72451
20.281	55.294	0.13999	54.859	0.11932	20.281	42.865	0.59552	31.996	0.72511
20.336	55.285	0.13999	54.849	0.11933	20.336	42.807	0.59558	31.95	0.72534
20.391	55.286	0.13907	54.85	0.11843	20.391	42.857	0.59622	31.994	0.72587
20.447	55.265	0.14036	54.829	0.11969	20.447	42.838	0.59508	31.977	0.72474
20.502	55.216	0.14167	54.782	0.12097	20.502	42.773	0.59444	31.921	0.72422
20.557	55.284	0.1417	54.852	0.12101	20.557	42.774	0.59429	31.915	0.72411
20.612	55.238	0.1425	54.81	0.12176	20.612	42.734	0.59491	31.883	0.72494
20.668	55.327	0.14245	54.897	0.12174	20.668	42.742	0.59429	31.879	0.72441
20.723	55.277	0.14348	54.85	0.12273	20.723	42.669	0.59457	31.814	0.72519
20.778	55.305	0.1439	54.878	0.12315	20.778	42.695	0.59445	31.834	0.725
20.833	55.283	0.14395	54.856	0.12321	20.833	42.676	0.59482	31.816	0.72541
20.889	55.221	0.14384	54.796	0.12307	20.889	42.636	0.59577	31.786	0.72628
20.944	55.269	0.14458	54.844	0.12379	20.944	42.605	0.5949	31.75	0.72562
20.999	55.295	0.14411	54.869	0.12336	20.999	42.6	0.59513	31.747	0.72597
21.054	55.244	0.14353	54.818	0.12278	21.054	42.606	0.59567	31.752	0.72643
21.11	55.258	0.14338	54.828	0.12266	21.11	42.588	0.59578	31.737	0.7265
21.165	55.239	0.14358	54.807	0.12284	21.165	42.529	0.59611	31.685	0.72695
21.22	55.248	0.14296	54.818	0.12221	21.22	42.532	0.59671	31.683	0.72757
21.275	55.236	0.14331	54.805	0.12256	21.275	42.566	0.59604	31.707	0.7268
21.331	55.179	0.14389	54.751	0.1231	21.331	42.52	0.597	31.674	0.72801
21.386	55.239	0.14394	54.81	0.12318	21.386	42.464	0.59684	31.623	0.72814
21.441	55.235	0.14344	54.805	0.12269	21.441	42.443	0.59653	31.604	0.72787
21.496	55.185	0.14314	54.754	0.12238	21.496	42.381	0.59683	31.548	0.72823
21.552	55.222	0.14362	54.789	0.12289	21.552	42.406	0.59632	31.566	0.72757
21.607	55.176	0.14349	54.744	0.12274	21.607	42.365	0.59705	31.536	0.72828
21.662	55.17	0.14321	54.737	0.12246	21.662	42.428	0.59663	31.582	0.72748
21.718	55.169	0.14332	54.735	0.12256	21.718	42.427	0.59675	31.58	0.72732
